App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,2.0,0.0,2,0,0,0,3,0,8,8,0,0,0,0,1,0,0,0,0,0,0,28,2,1,0,0,0,2,1,0,02/25/2024,neutral,16580,248,George Mason,9,True,11,1,10,win,4492422,559,2809676,2024,1
1,0,2.0,0.0,1,0,0,1,1,0,6,5,0,0,0,0,0,0,0,2,1,0,0,26,3,1,0,0,0,2,0,0,03/05/2024,away,16580,513,Notre Dame,9,True,2,11,-9,loss,4492426,559,2809676,2024,1
1,0,2.2,0.0,3,0,0,1,0,0,11,10,0,0,0,0,0,0,0,1,1,0,0,44,3,4,1,0,0,2,0,0,03/13/2024,home,16580,503,NIU,9,True,11,1,10,win,4492431,559,2809676,2024,1
1,0,1.1,0.0,4,5,4,1,3,0,10,9,1,0,0,0,0,0,0,2,1,0,0,44,0,1,0,0,0,2,1,0,03/16/2024,home,16580,625,Samford,10,True,13,12,1,win,4492434,559,2809676,2024,1
1,0,2.0,0.0,1,0,0,2,4,0,11,8,0,0,0,0,0,1,0,0,0,0,0,43,1,1,0,0,0,3,1,0,03/20/2024,home,16580,302,UIC,14,True,5,6,-1,loss,4492436,559,2809676,2024,1
1,0,1.0,0.0,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,2,0,0,0,23,1,1,0,0,0,2,1,0,03/23/2024,home,16580,312,Iowa,9,True,3,4,-1,loss,4492438,559,2809676,2024,1
1,0,1.1,0.0,4,3,3,0,1,0,7,7,1,0,0,0,0,0,0,2,1,0,0,27,2,0,0,0,0,3,0,0,03/24/2024,home,16580,312,Iowa,9,True,6,9,-3,loss,4492439,559,2809676,2024,1
1,0,2.1,0.0,0,0,0,1,2,0,7,6,0,0,0,0,0,0,0,1,0,0,0,30,0,4,0,0,0,4,0,0,03/26/2024,away,16580,305,Indiana St.,9,True,7,8,-1,loss,4492440,559,2809676,2024,1
1,0,2.1,0.0,1,0,0,2,1,0,11,8,0,1,0,0,1,1,0,1,1,0,0,52,3,3,0,0,0,2,0,0,03/30/2024,away,16580,518,Ohio St.,9,True,10,12,-2,loss,4492442,559,2809676,2024,1
1,0,1.2,0.0,1,0,0,1,2,0,6,5,0,0,0,0,0,0,1,2,0,0,0,21,2,0,1,0,0,3,1,0,04/05/2024,away,16580,587,Rutgers,10,True,5,3,2,win,4492445,559,2809676,2024,1
1,0,3.0,0.0,4,1,1,0,1,0,14,12,0,0,0,1,0,1,0,1,1,1,0,40,3,5,0,0,1,2,0,0,04/07/2024,away,16580,587,Rutgers,9,True,5,3,2,win,4492447,559,2809676,2024,1
1,0,0.2,0.0,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,3,3,0,1,6,0,2,0,0,0,5,0,0,04/09/2024,home,16580,305,Indiana St.,9,True,3,9,-6,loss,4492448,559,2809676,2024,1
1,0,2.1,0.0,3,3,1,2,1,0,13,11,1,0,0,1,1,0,0,3,3,0,0,38,3,3,0,0,0,3,1,0,04/21/2024,home,16580,198,ETSU,9,True,2,12,-10,loss,4492455,559,2809676,2024,1
