date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/20/2021,home,15580,812,Xavier,9,True,0,2,-2,loss,0 - 2,5004289,697,1,4.0,0,1,0,0,1,6,0,13,12,0,0,0,0,0,0,0,0,0,0,0,71,1,4,0,0,0,2,1,0,2309500,2021
02/24/2021,home,15580,1395,Tarleton St.,10,True,8,7,1,win,8 - 7,5007148,697,1,2.2,0,2,0,0,0,5,0,10,10,0,0,0,0,0,0,0,2,0,0,0,45,2,1,0,0,0,4,3,0,2309500,2021
03/07/2021,home,15580,472,New Mexico St.,9,True,7,1,6,win,7 - 1,5018717,697,1,2.0,0,1,0,0,0,1,0,7,6,0,0,0,0,0,0,0,0,0,1,0,24,3,2,0,0,0,2,1,0,2309500,2021
03/16/2021,away,15580,288,Houston,9,True,9,4,5,win,9 - 4,5027791,697,1,3.0,0,0,0,0,0,5,0,9,9,0,0,0,0,0,0,0,0,0,0,0,32,2,2,1,0,0,3,0,0,2309500,2021
03/20/2021,away,15580,235,Florida,9,True,4,8,-4,loss,4 - 8,5030861,697,1,3.1,0,6,4,4,0,4,0,15,15,2,0,0,1,0,0,0,0,0,0,0,61,3,2,0,0,0,2,0,0,2309500,2021
03/23/2021,home,15580,574,Rice,9,True,1,2,-1,loss,1 - 2,5035104,697,1,0.2,0,1,1,1,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,10,1,1,0,0,0,3,0,0,2309500,2021
03/28/2021,home,15580,257,Georgia,9,True,4,6,-2,loss,4 - 6,5040486,697,1,1.2,0,4,3,3,1,2,0,10,9,1,0,0,0,0,0,0,1,0,0,0,44,2,1,0,0,0,2,0,0,2309500,2021
04/03/2021,away,15580,434,Missouri,9,True,3,7,-4,loss,3 - 7,5046790,697,1,0.1,0,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,14,0,1,0,0,0,3,0,0,2309500,2021
04/06/2021,away,15580,624,Sam Houston,9,True,6,8,-2,loss,6 - 8,5048967,697,1,2.0,0,1,0,0,1,4,0,8,6,1,0,0,0,0,0,1,0,0,1,0,26,2,0,0,0,0,6,2,0,2309500,2021
04/10/2021,home,15580,8,Alabama,9,True,3,6,-3,loss,3 - 6,5052480,697,1,3.2,0,7,2,2,0,6,0,18,18,2,0,0,0,0,0,0,3,2,0,0,76,3,2,0,0,0,2,0,0,2309500,2021
04/18/2021,away,15580,31,Arkansas,9,True,11,10,1,win,11 - 10,5060928,697,1,1.1,0,3,3,3,1,2,0,8,7,1,0,0,1,0,0,0,0,0,0,0,34,0,2,0,0,0,2,0,0,2309500,2021
04/20/2021,home,15580,699,Texas Southern,9,True,9,4,5,win,9 - 4,5062430,697,1,2.2,0,2,0,0,0,4,0,10,10,0,0,0,0,3,0,0,2,2,0,0,38,3,1,1,0,0,4,1,0,2309500,2021
04/24/2021,home,15580,694,Tennessee,9,True,6,5,1,win,6 - 5,5065949,697,1,3.0,0,2,1,1,0,2,0,11,11,0,0,0,0,0,0,0,0,0,0,0,43,1,6,1,0,0,2,1,0,2309500,2021
05/01/2021,away,15580,430,Mississippi St.,9,True,2,3,-1,loss,2 - 3,5071352,697,1,3.0,0,1,0,0,3,1,0,13,8,0,0,0,0,0,1,1,1,0,1,0,43,5,2,0,0,0,2,0,0,2309500,2021
05/04/2021,home,15580,702,UT Arlington,9,True,8,4,4,win,8 - 4,5073521,697,1,1.0,0,2,2,2,0,0,0,6,5,1,0,0,0,0,1,0,0,0,0,0,19,1,2,0,0,0,3,0,0,2309500,2021
05/08/2021,home,15580,433,Ole Miss,9,True,7,12,-5,loss,7 - 12,5075391,697,1,0.2,0,2,3,3,1,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,20,1,1,0,1,0,2,0,0,2309500,2021
05/16/2021,away,15580,37,Auburn,9,True,5,8,-3,loss,5 - 8,5079172,697,1,1.0,0,2,5,1,3,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,45,2,0,0,1,0,1,0,1,2309500,2021
05/22/2021,home,15580,365,LSU,9,True,2,8,-6,loss,2 - 8,5081158,697,1,1.0,0,2,1,1,0,0,0,5,4,1,0,0,0,0,0,0,0,0,1,0,10,2,1,0,0,0,4,0,0,2309500,2021
