App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,1.0,0.0,1,1,1,1,3,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,02/20/2021,away,15580,15646,Barton,9,True,23,8,15,win,2025780,1072,2458398,2021
1,0,1.0,0.0,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,0,0,0,19,1,1,0,0,0,5,1,0,03/02/2021,away,15580,9223,North Greenville,9,True,4,17,-13,loss,2016610,1072,2458398,2021
1,0,2.0,0.0,4,4,1,1,1,0,12,11,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,03/05/2021,home,15580,30193,Emmanuel (GA),9,True,8,6,2,win,2017180,1072,2458398,2021
1,0,1.1,0.0,0,0,0,3,0,0,7,4,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,3,0,0,03/06/2021,home,15580,30193,Emmanuel (GA),9,True,18,14,4,win,2024208,1072,2458398,2021
1,0,2.0,0.0,0,0,0,0,5,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,03/13/2021,away,15580,13028,Anderson (SC),9,True,4,3,1,win,2027457,1072,2458398,2021
1,1,1.2,0.0,4,6,5,1,1,0,13,9,1,0,0,0,1,3,0,0,0,0,0,52,3,1,0,1,0,1,1,0,03/20/2021,home,15580,2683,Belmont Abbey,9,True,3,12,-9,loss,2018554,1072,2458398,2021
1,0,2.1,0.0,4,2,2,1,2,0,12,11,1,0,0,0,1,0,0,3,2,0,0,37,3,2,0,0,0,4,1,0,03/24/2021,away,15580,15646,Barton,9,True,10,6,4,win,2048450,1072,2458398,2021
1,0,5.0,0.0,6,1,1,0,6,0,21,20,2,0,0,0,2,1,0,3,3,0,0,81,4,4,1,0,0,2,0,0,04/02/2021,away,15580,30051,King (TN),9,True,7,5,2,win,2025162,1072,2458398,2021
1,0,1.0,0.0,1,0,0,2,0,0,5,3,0,0,0,0,1,0,0,0,0,0,0,23,2,0,1,0,0,2,0,0,04/14/2021,away,15580,30192,Southern Wesleyan,9,True,14,3,11,win,2065083,1072,2458398,2021
1,0,1.0,0.0,4,2,2,2,0,0,9,7,1,0,0,0,2,0,0,0,0,0,0,25,2,1,0,0,0,2,0,0,04/17/2021,home,15580,1245,Mount Olive,9,True,4,6,-2,loss,2021368,1072,2458398,2021
1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,4,1,0,04/22/2021,home,15580,8875,Chowan,9,True,21,5,16,win,2073316,1072,2458398,2021
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/23/2021,home,15580,8875,Chowan,9,True,20,3,17,win,2073437,1072,2458398,2021
1,0,1.0,0.0,1,2,2,2,2,0,7,4,1,0,1,0,0,0,0,3,2,0,1,37,0,1,0,0,0,2,1,0,04/30/2021,neutral,15580,15646,Barton,9,True,10,11,-1,loss,2075581,1072,2458398,2021
