App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,2.0,2,1,0,0,2,0,8,8,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,03/08/2015,neutral,12080,325,Juniata,9,True,6,8,-2,loss,408606,23624,1318268,2015
0,1,3.2,6,5,5,2,1,0,17,15,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,0,03/09/2015,neutral,12080,30173,Iowa Wesleyan,9,True,10,14,-4,loss,408819,23624,1318268,2015
0,0,2.0,0,0,0,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,3,0,03/10/2015,neutral,12080,25719,Penn St.-Altoona,10,True,7,5,2,win,409034,23624,1318268,2015
0,0,1.0,0,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,4,0,03/12/2015,neutral,12080,730,Ursinus,9,True,8,7,1,win,409411,23624,1318268,2015
0,0,1.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,4,0,04/11/2015,away,12080,30085,Lancaster Bible,9,True,8,7,1,win,417847,23624,1318268,2015
0,0,0.2,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,3,2,0,0,9,0,0,0,0,0,2,1,04/12/2015,away,12080,245,Gallaudet,9,True,4,5,-1,loss,418470,23624,1318268,2015
0,0,2.0,6,3,3,0,0,0,12,10,1,0,0,0,0,1,0,0,0,1,0,33,3,2,0,1,0,3,0,04/12/2015,away,12080,245,Gallaudet,9,True,8,9,-1,loss,418484,23624,1318268,2015
0,0,2.0,0,0,0,2,0,0,7,4,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,2,0,04/18/2015,home,12080,30114,Penn St.-Abington,10,True,5,6,-1,loss,419870,23624,1318268,2015
0,0,0.1,2,3,3,1,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,04/18/2015,home,12080,30114,Penn St.-Abington,9,True,5,7,-2,loss,420157,23624,1318268,2015
0,0,2.0,1,1,0,0,4,0,9,9,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,04/22/2015,neutral,12080,267,Hamilton,9,True,4,6,-2,loss,421199,23624,1318268,2015
0,0,2.1,2,2,1,2,3,0,12,9,1,0,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,2,2,04/25/2015,away,12080,30190,Penn College,10,True,5,6,-1,loss,421744,23624,1318268,2015
0,0,1.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,14,2,1,0,0,0,6,0,04/28/2015,away,12080,168,SUNY Cortland,9,True,2,11,-9,loss,423031,23624,1318268,2015
0,0,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,5,0,04/29/2015,away,12080,213,Elmira,9,True,7,8,-1,loss,423118,23624,1318268,2015
0,0,1.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,05/01/2015,away,12080,733,Utica,11,True,7,7,0,tie,423461,23624,1318268,2015
