App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,1.0,0.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,5,1,03/25/2017,away,12560,683,Stony Brook,9,True,0,14,-14,loss,214178,272,1881067,2017
0,0,1.1,0.0,0,2,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,03/29/2017,home,12560,813,Yale,9,True,11,13,-2,loss,215114,272,1881067,2017
0,0,1.1,0.0,4,2,2,0,0,0,8,8,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,04/02/2017,away,12560,220,Fairfield,9,True,4,3,1,win,216471,272,1881067,2017
0,0,1.2,0.0,2,1,1,0,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,21,1,4,0,0,0,3,0,04/11/2017,neutral,12560,562,Quinnipiac,9,True,6,4,2,win,218844,272,1881067,2017
0,0,1.0,0.0,2,1,1,0,1,0,5,5,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,6,1,04/12/2017,home,12560,386,Marist,9,True,18,16,2,win,218923,272,1881067,2017
0,0,2.0,0.0,4,3,2,1,0,0,11,10,0,0,0,1,0,0,0,3,3,0,0,0,3,3,0,0,0,2,0,04/15/2017,home,12560,391,UMBC,9,True,12,13,-1,loss,219906,272,1881067,2017
0,0,0.2,0.0,2,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,04/22/2017,home,12560,683,Stony Brook,9,True,7,3,4,win,221657,272,1881067,2017
0,0,1.0,0.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,1,0,0,0,21,1,1,0,0,0,3,1,04/23/2017,home,12560,683,Stony Brook,9,True,6,5,1,win,222155,272,1881067,2017
0,0,2.0,0.0,2,0,0,1,1,0,9,8,1,0,0,0,0,0,0,0,0,0,0,36,2,3,0,0,0,3,0,05/02/2017,away,12560,400,Massachusetts,9,True,13,4,9,win,224449,272,1881067,2017
0,0,1.1,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,05/07/2017,home,12560,725,Army West Point,9,True,6,2,4,win,225484,272,1881067,2017
0,0,2.0,0.0,1,0,0,1,0,0,8,7,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,2,0,05/12/2017,home,12560,14,UAlbany,10,True,4,3,1,win,226224,272,1881067,2017
0,0,0.1,0.0,3,2,2,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,6,0,05/17/2017,home,12560,127,Central Conn. St.,9,True,10,11,-1,loss,226714,272,1881067,2017
0,0,0.2,0.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,05/19/2017,away,12560,62,Binghamton,9,True,0,1,-1,loss,227021,272,1881067,2017
0,0,1.0,0.0,3,1,1,0,0,0,7,6,0,0,0,0,0,1,0,2,0,0,0,22,1,2,0,1,0,3,0,05/24/2017,neutral,12560,683,Stony Brook,10,True,3,4,-1,loss,227361,272,1881067,2017
