date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/07/2021,home,15580,30,Arkansas St.,9,True,9,4,5,win,9 - 4,5018287,2,1,0,1.1,0.0,2,1,1,2,1,0,8,6,1,0,0,0,1,0,0,3,0,0,0,27,2,1,0,0,0,4,0,0,2347982,2021
03/14/2021,away,15580,1004,Central Ark.,9,True,8,9,-1,loss,8 - 9,5025462,2,1,0,0.2,0.0,0,1,1,1,0,0,6,2,0,0,0,0,1,3,0,1,1,0,0,0,1,1,0,0,0,2,0,0,2347982,2021
03/20/2021,home,15580,483,Nicholls,9,True,6,5,1,win,6 - 5,5031919,2,1,0,0.2,0.0,1,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,13,1,1,0,0,0,2,0,0,2347982,2021
03/21/2021,home,15580,483,Nicholls,9,True,4,7,-3,loss,4 - 7,5033272,2,1,0,1.2,0.0,3,3,3,2,2,0,10,7,0,0,0,0,1,0,0,3,0,1,0,37,2,1,0,1,0,2,0,0,2347982,2021
03/28/2021,away,15580,474,New Orleans,9,True,16,12,4,win,16 - 12,5040500,2,1,0,2.0,0.0,2,1,1,2,3,0,10,8,0,0,0,0,2,0,0,3,3,0,0,35,1,1,0,0,0,3,0,0,2347982,2021
04/03/2021,home,15580,508,Northwestern St.,10,True,5,6,-1,loss,5 - 6,5046644,2,1,0,0.0,0.0,3,3,3,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,2347982,2021
04/10/2021,away,15580,655,Southeastern La.,9,True,8,4,4,win,8 - 4,5052987,2,1,0,2.1,0.0,2,1,1,3,3,0,14,9,0,0,0,0,1,2,0,2,1,0,0,63,3,1,1,0,0,2,1,0,2347982,2021
04/16/2021,away,15580,703,Texas,9,True,0,18,-18,loss,0 - 18,5061023,2,1,0,3.0,0.0,5,3,3,5,2,0,18,13,2,0,0,1,0,0,0,2,2,0,0,75,4,2,0,0,0,2,0,0,2347982,2021
05/14/2021,away,15580,624,Sam Houston,9,True,10,1,9,win,10 - 1,5078406,2,1,0,2.0,0.0,1,0,0,2,2,0,9,7,0,0,0,0,0,0,0,0,0,0,0,46,1,3,0,0,0,2,0,0,2347982,2021
05/20/2021,home,15580,676,SFA,9,True,13,3,10,win,13 - 3,5080070,2,1,0,2.0,0.0,2,1,1,1,1,0,9,8,1,0,0,0,0,0,0,0,0,0,0,44,2,3,0,0,0,2,0,0,2347982,2021
05/28/2021,home,15580,624,Sam Houston,9,True,12,14,-2,loss,12 - 14,5082075,2,1,0,1.0,0.0,1,0,0,1,3,0,5,4,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,4,1,0,2347982,2021
