App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,1,6.0,0.0,3,3,2,3,7,0,26,23,1,2,0,0,4,0,0,0,0,0,0,0,7,4,0,1,0,1,2,0,02/12/2022,neutral,15860,938,Alvernia,9,True,2,10,-8,loss,2167761,190,2151308,2022
1,1,6.0,1,4,2,2,1,5,0,27,23,2,0,0,0,1,3,0,0,0,0,0,0,10,3,0,1,0,1,1,0,02/19/2022,away,15860,221,FDU-Florham,9,True,1,2,-1,loss,2168326,190,2151308,2022
1,1,3.1,0.0,6,6,5,4,3,0,22,16,1,0,0,0,0,2,0,0,0,0,0,87,6,0,0,1,0,1,2,0,02/26/2022,away,15860,679,Stevens,9,True,3,16,-13,loss,2169458,190,2151308,2022
1,1,8.1,0.0,6,4,1,1,4,0,32,29,2,0,0,0,2,2,0,0,0,0,0,0,11,7,0,0,0,1,1,0,03/07/2022,neutral,15860,784,Wilkes,9,True,5,11,-6,loss,2171155,190,2151308,2022
1,1,5.0,0.0,2,0,0,2,6,0,20,17,0,0,0,0,0,1,0,0,0,0,0,0,4,5,1,0,0,1,0,0,03/12/2022,neutral,15860,30084,Geneva,9,True,11,1,10,win,2172047,190,2151308,2022
1,1,4.0,0.0,10,8,5,1,1,0,28,24,1,0,0,1,1,3,0,0,0,0,0,88,4,7,0,1,0,1,0,0,03/20/2022,away,15860,124,Catholic,9,True,4,15,-11,loss,2173946,190,2151308,2022
1,1,6.1,0.0,2,1,0,3,9,0,23,20,1,0,0,0,0,0,0,0,0,0,0,96,5,4,0,0,0,1,4,0,03/27/2022,home,15860,211,Elizabethtown,9,True,1,6,-5,loss,2175305,190,2151308,2022
1,1,6.1,0.0,5,6,6,2,7,0,28,23,0,0,0,1,0,3,0,0,0,0,0,102,5,6,0,1,0,1,2,0,04/03/2022,home,15860,633,Scranton,9,True,1,8,-7,loss,2176794,190,2151308,2022
1,1,7.0,0.0,7,4,4,2,3,0,31,27,2,0,0,0,3,2,0,0,0,0,0,107,12,5,0,1,0,1,1,0,04/09/2022,away,15860,685,Susquehanna,9,True,4,10,-6,loss,2186060,190,2151308,2022
1,0,1.0,0.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,1,5,0,0,04/14/2022,away,15860,12884,Centenary (NJ),10,True,7,6,1,win,2179027,190,2151308,2022
1,1,6.2,0.0,10,8,4,3,3,0,33,28,0,2,0,1,2,0,0,0,0,2,0,0,11,5,0,1,0,1,0,0,04/16/2022,away,15860,443,Moravian,9,True,4,8,-4,loss,2179675,190,2151308,2022
