App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1.0,0.0,2,1,1,0,0,0,5,4,1,0,0,0,1,1,0,0,0,0,0,20,1,1,0,0,0,3,0,0,02/16/2024,away,16580,28,Arizona St.,9,True,6,11,-5,loss,4525544,631,2969132,2024,1
1,0,0.1,0.0,0,1,1,2,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,14,0,1,0,0,0,3,0,0,02/25/2024,home,16580,391,UMBC,9,True,10,9,1,win,4527453,631,2969132,2024,1
1,0,2.0,0.0,2,0,0,0,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,22,1,3,0,0,0,3,0,0,03/02/2024,away,16580,756,Washington,15,True,3,2,1,win,4528074,631,2969132,2024,1
1,0,2.0,0.0,2,1,1,1,4,0,9,8,1,0,0,0,1,0,0,0,0,0,0,29,1,1,0,0,0,3,2,0,03/05/2024,home,16580,732,Utah,9,True,5,2,3,win,4528993,631,2969132,2024,1
1,0,0.1,0.0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,7,1,0,0,0,0,4,0,0,03/09/2024,home,16580,108,UC Davis,14,True,6,8,-2,loss,4529579,631,2969132,2024,1
1,0,0.1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,1,6,0,0,03/12/2024,home,16580,158,Columbia,9,True,14,9,5,win,4530385,631,2969132,2024,1
1,0,3.0,0.0,1,0,0,1,8,0,11,10,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,1,3,0,0,03/19/2024,home,16580,630,San Jose St.,9,True,7,1,6,win,4531910,631,2969132,2024,1
1,0,3.0,0.0,6,5,5,3,1,0,16,13,3,0,0,1,1,0,1,0,0,0,0,53,3,3,0,1,0,2,1,0,03/24/2024,home,16580,551,Portland,9,True,4,16,-12,loss,4533056,631,2969132,2024,1
1,0,3.0,0.0,0,0,0,1,6,0,11,10,0,0,0,0,0,0,0,0,0,0,0,54,0,4,0,0,1,2,2,0,03/30/2024,away,16580,629,San Francisco,9,True,2,1,1,win,5256224,631,2969132,2024,1
1,0,2.0,0.0,2,2,0,1,4,0,12,9,0,0,0,0,0,1,1,0,0,1,0,41,1,1,0,1,0,2,0,0,04/05/2024,away,16580,260,Gonzaga,9,True,5,7,-2,loss,4535077,631,2969132,2024,1
1,0,3.0,0.0,4,3,3,1,1,0,14,11,0,0,0,0,0,0,0,2,0,1,1,44,6,2,0,0,0,2,1,0,04/09/2024,home,16580,277,Hawaii,9,True,3,9,-6,loss,4536308,631,2969132,2024,1
1,0,3.1,0.0,1,0,0,1,5,0,12,11,0,0,0,0,1,0,0,3,1,0,0,57,2,3,0,0,1,2,1,0,04/12/2024,home,16580,541,Pepperdine,9,True,9,1,8,win,4536704,631,2969132,2024,1
1,1,2.2,0.0,8,5,5,0,1,0,15,15,1,1,0,1,0,0,0,0,0,0,0,53,3,3,0,0,0,1,0,0,04/20/2024,away,16580,657,Southern California,9,True,11,12,-1,loss,4538472,631,2969132,2024,1
