App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,4.1,4,6,6,5,2,0,23,18,2,1,0,0,0,0,0,0,0,0,0,0,7,4,0,1,0,1,0,03/09/2015,neutral,12080,1133,Husson,10,True,4,6,-2,loss,408768,684,1556807,2015
0,0,7.0,5,0,0,0,2,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,0,0,2,0,03/13/2015,neutral,12080,583,Roger Williams,12,True,3,2,1,win,409669,684,1556807,2015
0,0,1.0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,03/17/2015,neutral,12080,398,MIT,9,True,2,8,-6,loss,410943,684,1556807,2015
0,0,0.2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4,0,03/25/2015,home,12080,621,Salem St.,9,True,1,11,-10,loss,412908,684,1556807,2015
0,1,7.1,6,4,4,5,2,0,34,27,1,0,2,0,0,1,0,0,0,1,0,0,9,8,0,1,0,1,1,04/06/2015,home,12080,8981,Endicott,9,True,1,5,-4,loss,416403,684,1556807,2015
0,1,6.0,6,2,1,1,6,0,26,23,0,0,0,0,0,1,0,0,0,1,0,0,6,5,0,1,0,1,2,04/11/2015,away,12080,22626,JWU (Providence),9,True,1,2,-1,loss,417504,684,1556807,2015
0,1,4.2,8,7,3,2,5,0,26,24,4,1,0,0,0,0,0,0,0,0,0,0,6,3,0,1,0,1,2,04/15/2015,away,12080,18422,Rivier,9,True,0,7,-7,loss,419099,684,1556807,2015
0,1,6.0,7,2,1,1,4,0,26,23,2,0,0,0,0,2,0,0,0,0,0,0,4,8,1,0,0,1,1,04/21/2015,home,12080,2798,Albertus Magnus,9,True,10,5,5,win,420897,684,1556807,2015
0,1,6.0,8,3,3,1,2,0,28,25,0,0,0,0,0,2,0,0,0,0,0,0,6,9,0,0,0,1,0,04/26/2015,neutral,12080,22626,JWU (Providence),13,True,4,3,1,win,422683,684,1556807,2015
0,1,4.0,5,0,0,2,0,0,18,15,1,0,0,0,0,0,0,0,0,0,1,0,3,7,0,0,0,1,0,05/03/2015,away,12080,21772,Newbury,9,True,1,0,1,win,423961,684,1556807,2015
0,0,1.2,1,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,05/09/2015,away,12080,8981,Endicott,9,True,0,2,-2,loss,425037,684,1556807,2015
