date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/20/2016,home,12360,810,Wright St.,9,True,2,10,-8,loss,2 - 10,292893,1068,0,1,4.0,0.0,7,10,7,3,3,0,23,20,0,0,0,3,0,0,0,0,0,0,0,96,5,3,0,1,0,1,1,1653173,2016
02/27/2016,home,12360,340,La Salle,9,True,7,6,1,win,7 - 6,293785,1068,0,1,5.1,0.0,5,2,2,2,8,0,24,21,0,0,0,0,0,1,0,0,0,0,0,92,6,2,0,0,0,1,1,1653173,2016
03/05/2016,home,12360,683,Stony Brook,9,True,1,4,-3,loss,1 - 4,295251,1068,0,1,6.1,0.0,6,3,3,5,2,0,30,24,1,0,0,0,0,0,0,0,0,1,0,85,11,5,0,1,0,1,1,1653173,2016
03/11/2016,home,12360,141,The Citadel,9,True,8,13,-5,loss,8 - 13,296838,1068,0,1,6.0,0.0,5,6,5,4,4,0,27,20,3,0,0,1,1,2,0,0,0,1,0,82,9,3,0,1,0,1,1,1653173,2016
03/20/2016,home,12360,786,William & Mary,9,True,7,14,-7,loss,7 - 14,299571,1068,0,1,2.1,0.0,3,5,5,4,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,60,5,2,0,1,0,1,0,1653173,2016
03/26/2016,away,12360,460,UNCW,9,True,3,12,-9,loss,3 - 12,301044,1068,0,0,1.0,0.0,1,2,2,2,1,0,6,4,1,0,0,0,2,0,0,2,2,0,0,33,2,0,0,0,0,2,0,1653173,2016
03/29/2016,home,12360,749,Wake Forest,9,True,3,4,-1,loss,3 - 4,301745,1068,0,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6,0,1653173,2016
04/03/2016,home,12360,1014,Col. of Charleston,9,True,6,11,-5,loss,6 - 11,303128,1068,0,0,2.0,0.0,1,1,1,0,2,0,7,6,0,0,0,1,0,0,0,2,1,0,1,26,2,2,0,0,0,2,1,1653173,2016
04/06/2016,away,12360,488,N.C. A&T,9,True,7,8,-1,loss,7 - 8,303750,1068,0,1,3.2,0.0,10,6,6,1,6,0,22,20,3,0,0,1,3,0,0,0,0,1,0,81,4,1,0,0,0,1,1,1653173,2016
04/19/2016,away,12360,19651,High Point,9,True,16,17,-1,loss,16 - 17,307536,1068,0,0,0.0,0.0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,1653173,2016
05/10/2016,home,12360,115,Campbell,9,True,14,2,12,win,14 - 2,312629,1068,0,1,4.0,0.0,4,1,1,1,3,0,17,16,1,0,1,0,1,0,0,0,0,0,0,63,6,3,1,0,0,1,0,1653173,2016
05/19/2016,home,12360,575,Richmond,9,True,4,16,-12,loss,4 - 16,313590,1068,0,0,3.2,0.0,2,0,0,2,3,0,14,12,0,0,0,0,0,0,0,1,0,0,0,52,1,6,0,0,0,4,3,1653173,2016
05/25/2016,home,12360,1014,Col. of Charleston,9,True,8,9,-1,loss,8 - 9,314247,1068,0,0,1.2,0.0,2,1,1,3,1,0,11,7,0,0,0,0,1,1,0,1,0,0,0,50,2,2,0,0,0,2,1,1653173,2016
