date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/22/2019,away,14781,249,George Washington,9,True,0,9,-9,loss,0 - 9,4711825,617,1,1.0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,1777531,2019
03/01/2019,home,14781,87,Butler,9,True,7,21,-14,loss,7 - 21,4718814,617,1,0.2,0,1,0,0,0,0,0,3,3,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,7,0,1777531,2019
03/02/2019,home,14781,283,Hofstra,9,True,9,14,-5,loss,9 - 14,4720338,617,1,2.2,0,1,0,0,0,4,0,9,9,0,0,0,0,0,0,0,2,1,0,0,0,3,1,0,0,0,5,1,1777531,2019
03/05/2019,home,14781,129,Central Mich.,9,True,4,14,-10,loss,4 - 14,4725454,617,1,1.0,0,5,3,3,3,0,0,10,7,2,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,3,0,1777531,2019
03/12/2019,away,14781,340,La Salle,9,True,4,14,-10,loss,4 - 14,4732278,617,1,1.1,0,1,0,0,0,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1777531,2019
03/16/2019,away,14781,127,Central Conn. St.,9,True,3,5,-2,loss,3 - 5,4738274,617,1,5.0,0,3,1,1,1,5,0,19,18,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0,0,0,2,0,1777531,2019
03/19/2019,home,14781,14,UAlbany,9,True,7,9,-2,loss,7 - 9,4748203,617,1,3.0,0,3,0,0,0,1,0,10,10,1,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,2,0,1777531,2019
03/23/2019,away,14781,562,Quinnipiac,9,True,0,13,-13,loss,0 - 13,4745062,617,1,1.0,0,3,3,3,1,1,0,7,6,0,0,0,0,1,0,0,3,3,0,0,29,1,1,0,0,0,2,1,1777531,2019
03/24/2019,away,14781,562,Quinnipiac,9,True,4,5,-1,loss,4 - 5,4746333,617,1,2.0,0,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,3,0,1777531,2019
03/27/2019,away,14781,352,Lehigh,9,True,5,13,-8,loss,5 - 13,4750108,617,1,0.2,0,0,0,0,3,0,0,5,1,0,0,0,0,0,0,0,3,3,0,1,25,0,2,0,0,0,2,0,1777531,2019
03/30/2019,home,14781,439,Monmouth,9,True,1,27,-26,loss,1 - 27,4752778,617,1,1.0,0,6,5,5,1,2,0,12,10,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,0,1777531,2019
04/01/2019,home,14781,439,Monmouth,9,True,3,0,3,win,3 - 0,4756879,617,1,2.0,0,2,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,1777531,2019
04/06/2019,home,14781,576,Rider,9,True,0,7,-7,loss,0 - 7,4760699,617,1,2.0,0,3,3,3,1,0,0,10,8,1,0,0,0,0,0,0,2,0,1,0,0,2,3,0,0,0,2,0,1777531,2019
04/10/2019,home,14781,471,NJIT,9,True,2,6,-4,loss,2 - 6,4765034,617,1,2.0,0,3,1,0,0,0,0,9,9,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,1777531,2019
04/13/2019,home,14781,220,Fairfield,9,True,1,17,-16,loss,1 - 17,4768938,617,1,1.1,0,3,2,2,0,3,0,6,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1777531,2019
04/13/2019,home,14781,220,Fairfield,9,True,2,8,-6,loss,2 - 8,4768928,617,1,1.0,0,1,1,1,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,1777531,2019
