date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/27/2021,away,15580,792,Winthrop,9,True,2,5,-3,loss,2 - 5,5038406,10411,1,1.1,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,2,0,0,0,9,2,1,0,0,0,3,0,0,2493115,2021
04/03/2021,away,15580,563,Radford,10,True,5,4,1,win,5 - 4,5073324,10411,1,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,4,0,0,2493115,2021
04/06/2021,away,15580,255,Georgia Tech,9,True,9,3,6,win,9 - 3,5048864,10411,1,0.2,0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,18,1,0,0,0,0,3,1,0,2493115,2021
04/09/2021,home,15580,1092,Gardner-Webb,9,True,5,8,-3,loss,5 - 8,5050926,10411,1,2.1,0,2,2,2,0,5,0,9,9,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,3,1,0,2493115,2021
04/13/2021,away,15580,2915,Wofford,9,True,9,7,2,win,9 - 7,5055685,10411,1,1.0,0,1,1,1,2,0,0,6,3,0,0,0,0,1,0,0,2,1,0,1,19,1,2,0,0,0,3,0,0,2493115,2021
04/17/2021,away,15580,48,Charleston So.,9,True,4,5,-1,loss,4 - 5,5058960,10411,1,0.1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,3,0,0,2493115,2021
04/23/2021,home,15580,363,Longwood,9,True,13,5,8,win,13 - 5,5064454,10411,1,0.2,0,0,0,0,0,2,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2493115,2021
05/01/2021,home,15580,1320,Presbyterian,9,True,8,4,4,win,8 - 4,5070885,10411,1,0.2,0,1,1,1,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,2,1,0,2493115,2021
05/05/2021,away,15580,147,Clemson,9,True,2,9,-7,loss,2 - 9,5073897,10411,1,2.0,0,1,1,0,0,2,0,7,6,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,3,1,0,2493115,2021
05/11/2021,away,15580,456,UNC Asheville,9,True,7,6,1,win,7 - 6,5077262,10411,1,1.1,0,2,1,1,0,0,0,5,5,0,0,0,0,0,0,0,2,1,0,0,18,1,2,0,0,0,3,0,0,2493115,2021
05/14/2021,home,15580,115,Campbell,9,True,5,6,-1,loss,5 - 6,5078183,10411,1,0.1,0,1,1,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,2,1,0,2493115,2021
05/18/2021,away,15580,367,Louisville,9,True,6,8,-2,loss,6 - 8,5079579,10411,1,0.1,0,2,2,2,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,3,0,1,2493115,2021
