App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,1.0,0.0,2,5,1,2,1,0,9,7,1,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,02/18/2022,away,15860,6,Alabama A&M,9,True,16,9,7,win,2167902,797,2648745,2022
1,0,1.0,0.0,0,0,0,1,2,0,4,3,0,0,0,0,1,0,0,0,0,0,0,18,1,0,0,0,0,6,1,0,03/30/2022,home,15860,1036,Concordia Wisconsin,9,True,15,0,15,win,2175906,797,2648745,2022
1,0,1.1,0.0,3,0,0,0,1,0,7,7,1,0,0,0,0,0,0,2,2,0,0,26,1,2,0,0,0,6,0,0,04/12/2022,home,15860,312,Iowa,9,True,2,16,-14,loss,2178757,797,2648745,2022
1,0,1.0,0.0,2,3,3,1,2,0,8,7,0,0,0,0,1,0,0,0,0,0,0,30,0,1,0,0,0,3,0,0,04/16/2022,away,15860,817,Youngstown St.,9,True,4,15,-11,loss,2179522,797,2648745,2022
1,1,4.0,0.0,5,4,4,0,6,0,18,17,0,0,0,2,2,1,0,0,0,0,0,71,6,0,0,0,0,1,1,0,04/20/2022,away,15860,20220,MSOE,9,True,12,4,8,win,2265550,797,2648745,2022
1,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,04/23/2022,home,15860,302,UIC,9,True,5,12,-7,loss,2187209,797,2648745,2022
1,0,1.0,0.0,1,0,0,1,0,0,5,4,1,0,0,0,1,0,0,0,0,0,0,18,2,1,0,0,0,3,0,0,04/24/2022,home,15860,817,Youngstown St.,9,True,17,4,13,win,2187824,797,2648745,2022
1,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,5,0,0,04/26/2022,away,15860,509,Northwestern,9,True,0,8,-8,loss,2181632,797,2648745,2022
1,0,1.1,0.0,1,0,0,2,0,0,7,5,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,04/30/2022,away,15860,514,Oakland,9,True,3,9,-6,loss,2182219,797,2648745,2022
1,0,0.2,0.0,3,3,3,1,1,0,6,5,0,0,0,2,0,0,0,0,0,0,0,32,1,0,0,0,0,4,0,0,05/10/2022,home,15860,509,Northwestern,9,True,8,21,-13,loss,2183823,797,2648745,2022
