date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/20/2016,away,12360,632,Savannah St.,9,True,1,7,-6,loss,1 - 7,292991,596,0,0,0.2,0.0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,2,0,1769589,2016
02/27/2016,home,12360,127,Central Conn. St.,9,True,8,1,7,win,8 - 1,294134,596,0,0,1.2,0.0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,1769589,2016
03/05/2016,home,12360,493,North Dakota St.,9,True,6,1,5,win,6 - 1,295617,596,0,0,0.2,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,3,0,1769589,2016
03/07/2016,home,12360,380,Maine,9,True,9,2,7,win,9 - 2,296284,596,0,0,0.2,0.0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1769589,2016
03/18/2016,away,12360,317,James Madison,9,True,5,7,-2,loss,5 - 7,298940,596,0,0,1.1,0.0,2,2,2,1,1,0,9,6,1,0,0,0,0,2,0,3,3,0,0,27,3,0,0,1,0,3,0,1769589,2016
03/22/2016,home,12360,482,Niagara,9,True,3,4,-1,loss,3 - 4,300144,596,0,0,0.2,0.0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,1769589,2016
03/25/2016,away,12360,740,VCU,9,True,5,6,-1,loss,5 - 6,300773,596,0,0,0.2,0.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1769589,2016
03/26/2016,away,12360,740,VCU,12,True,2,3,-1,loss,2 - 3,301161,596,0,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1769589,2016
03/27/2016,away,12360,740,VCU,9,True,1,4,-3,loss,1 - 4,301649,596,0,0,0.1,0.0,2,1,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1769589,2016
03/30/2016,home,12360,86,Buffalo,9,True,2,1,1,win,2 - 1,302141,596,0,0,1.1,0.0,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,2,0,0,0,22,1,2,0,0,1,3,0,1769589,2016
