date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/21/2016,home,12360,236,Fordham,9,True,7,2,5,win,7 - 2,293309,416,0,1,7.0,0.0,3,1,1,3,6,0,25,22,0,0,0,0,0,0,0,0,0,0,0,76,9,4,1,0,0,1,1,1546657,2016
02/28/2016,home,12360,128,UCF,9,True,6,2,4,win,6 - 2,294493,416,0,1,5.0,0.0,3,1,1,2,2,0,21,16,2,0,0,0,1,1,0,0,0,1,1,0,7,6,1,0,0,1,0,1546657,2016
03/06/2016,home,12360,716,Troy,9,True,3,0,3,win,3 - 0,296005,416,0,1,7.1,0.0,4,0,0,1,5,0,27,24,1,0,0,0,0,1,0,0,0,1,0,97,9,7,1,0,0,1,0,1546657,2016
03/13/2016,home,12360,493,North Dakota St.,9,True,9,5,4,win,9 - 5,297912,416,0,1,5.0,0.0,10,5,4,0,2,0,25,22,2,0,0,0,1,1,0,0,0,0,2,74,4,6,0,0,0,1,0,1546657,2016
03/20/2016,away,12360,651,South Fla.,9,True,5,7,-2,loss,5 - 7,299638,416,0,1,1.0,0.0,6,5,5,0,2,0,9,9,0,0,0,3,0,0,0,0,0,0,0,35,0,1,0,1,0,1,0,1546657,2016
03/27/2016,home,12360,587,Rutgers,9,True,6,5,1,win,6 - 5,301628,416,0,1,7.2,0.0,7,5,5,1,4,0,31,29,2,0,1,0,0,0,0,0,0,1,0,112,11,8,1,0,0,1,1,1546657,2016
04/05/2016,home,12360,204,Eastern Mich.,9,True,2,4,-2,loss,2 - 4,303572,416,0,0,2.0,0.0,1,1,1,0,1,0,7,7,0,0,0,1,0,0,0,0,0,0,0,24,3,2,0,0,0,2,0,1546657,2016
04/10/2016,away,12360,539,Penn St.,9,True,6,7,-1,loss,6 - 7,305164,416,0,1,4.2,0.0,6,4,3,0,0,0,22,19,1,0,0,0,1,1,0,0,0,2,0,59,4,10,0,0,0,1,0,1546657,2016
04/17/2016,away,12360,559,Purdue,9,True,2,5,-3,loss,2 - 5,307099,416,0,1,5.1,0.0,7,3,3,1,5,0,26,22,1,0,0,2,1,2,0,0,0,1,0,86,8,3,0,0,0,1,2,1546657,2016
04/22/2016,home,12360,306,Indiana,9,True,2,3,-1,loss,2 - 3,308129,416,0,0,2.0,0.0,2,0,0,0,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,25,1,2,0,0,0,2,0,1546657,2016
04/24/2016,home,12360,306,Indiana,11,True,4,8,-4,loss,4 - 8,309176,416,0,0,1.0,0.0,0,0,0,2,2,0,5,3,0,0,0,0,0,0,0,2,0,0,0,28,0,1,0,0,0,2,0,1546657,2016
04/29/2016,away,12360,418,Michigan,11,True,3,4,-1,loss,3 - 4,310084,416,0,0,5.1,0.0,3,1,1,2,4,0,20,16,1,0,0,0,0,0,1,2,0,1,1,73,7,4,0,0,0,2,2,1546657,2016
05/01/2016,away,12360,418,Michigan,9,True,7,4,3,win,7 - 4,311013,416,0,0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,1,0,0,0,14,1,1,0,0,1,4,0,1546657,2016
05/07/2016,home,12360,463,Nebraska,9,True,3,6,-3,loss,3 - 6,311920,416,0,0,2.2,0.0,0,0,0,1,3,0,9,8,0,0,0,0,0,0,0,1,0,0,0,32,0,5,0,0,0,2,1,1546657,2016
05/13/2016,away,12360,312,Iowa,9,True,5,1,4,win,5 - 1,312875,416,0,0,2.0,0.0,3,1,0,2,2,0,12,9,0,0,0,0,0,1,0,0,0,0,0,40,2,2,0,0,0,2,1,1546657,2016
05/19/2016,home,12360,392,Maryland,9,True,3,6,-3,loss,3 - 6,313619,416,0,0,0.1,0.0,2,2,1,1,0,0,5,2,1,0,0,0,1,1,0,1,1,0,1,15,0,1,0,0,0,2,0,1546657,2016
05/21/2016,home,12360,392,Maryland,9,True,4,6,-2,loss,4 - 6,314000,416,0,0,2.0,0.0,1,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,19,4,1,0,0,0,4,0,1546657,2016
05/28/2016,home,12360,518,Ohio St.,10,True,2,3,-1,loss,2 - 3,314461,416,0,0,1.2,0.0,1,1,1,0,0,0,6,6,0,0,0,1,0,0,0,1,0,0,0,18,3,2,0,1,0,3,0,1546657,2016
05/29/2016,home,12360,518,Ohio St.,9,True,3,7,-4,loss,3 - 7,314511,416,0,0,1.1,0.0,2,0,0,0,1,0,6,6,0,0,0,0,0,0,0,2,0,0,0,27,2,1,0,0,0,2,0,1546657,2016
