App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,1,4,0,0,02/18/2024,home,16580,392,Maryland,9,True,7,3,4,win,4492161,253,2653217,2024,1
1,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,1,2,0,0,0,6,0,0,02/20/2024,home,16580,255,Georgia Tech,9,True,4,7,-3,loss,4526391,253,2653217,2024,1
1,0,1.1,0.0,1,1,1,2,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,34,3,1,0,0,0,2,0,0,02/23/2024,away,16580,430,Mississippi St.,9,True,1,5,-4,loss,4526466,253,2653217,2024,1
1,1,3.0,0.0,5,2,2,1,1,0,14,13,1,1,0,0,0,0,0,0,0,0,0,44,6,1,0,0,0,1,0,0,02/28/2024,away,16580,316,Jacksonville,9,True,9,7,2,win,4527629,253,2653217,2024,1
1,0,1.0,0.0,2,1,1,0,1,0,5,5,0,0,0,0,1,0,0,0,0,0,0,18,2,0,0,0,0,2,1,0,03/05/2024,neutral,16580,257,Georgia,9,True,2,7,-5,loss,4528879,253,2653217,2024,1
1,1,3.0,0.0,5,3,1,1,1,0,15,14,2,0,0,0,0,0,0,0,0,0,0,47,3,4,0,0,0,1,1,0,03/12/2024,home,16580,1157,Kennesaw St.,9,True,7,4,3,win,4530529,253,2653217,2024,1
1,0,1.2,0.0,2,0,0,1,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,4,0,0,03/19/2024,home,16580,1014,Col. of Charleston,9,True,6,8,-2,loss,4532028,253,2653217,2024,1
1,1,1.0,0.0,1,1,1,3,1,0,6,3,0,0,0,1,0,0,0,0,0,0,0,32,0,1,0,0,0,1,0,0,03/26/2024,home,16580,1014,Col. of Charleston,9,True,13,3,10,win,4533497,253,2653217,2024,1
1,0,0.1,0.0,3,3,3,0,0,0,4,4,0,0,0,2,0,0,0,2,2,0,0,16,1,0,0,0,0,5,0,0,04/02/2024,away,16580,1014,Col. of Charleston,9,True,3,13,-10,loss,4534886,253,2653217,2024,1
1,0,1.0,0.0,2,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,4,0,0,04/10/2024,away,16580,255,Georgia Tech,9,True,4,5,-1,loss,4536392,253,2653217,2024,1
1,0,0.1,0.0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,2,1,0,0,9,1,0,0,0,0,8,0,0,04/14/2024,home,16580,149,Coastal Carolina,9,True,4,16,-12,loss,4537573,253,2653217,2024,1
1,0,0.2,0.0,1,2,0,1,0,0,4,2,0,1,0,0,0,0,0,2,2,0,1,14,1,1,0,0,0,5,0,0,04/19/2024,away,16580,317,James Madison,9,True,6,15,-9,loss,4538340,253,2653217,2024,1
1,0,2.0,0.0,4,2,2,0,0,0,10,10,0,0,0,1,0,0,0,0,0,0,0,38,5,1,0,0,0,3,0,0,04/23/2024,home,16580,406,Mercer,9,True,15,9,6,win,4539351,253,2653217,2024,1
