date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
03/02/2014,away,11620,104,UC Santa Barbara,9,True,10,18,-8,loss,10 - 18,589727,554,1,3.1,3,5,5,3,3,0,17,13,1,0,0,1,0,1,0,0,0,0,0,0,2,5,0,1,0,2,2,1426329,2014
03/08/2014,home,11620,418,Michigan,9,True,2,8,-6,loss,2 - 8,590959,554,1,4.0,8,6,6,2,1,0,23,18,2,0,0,0,0,2,0,0,0,0,1,74,5,5,0,0,0,2,0,1426329,2014
03/15/2014,away,11620,459,UNC Greensboro,12,True,10,11,-1,loss,10 - 11,592796,554,1,2.0,1,0,0,1,1,0,8,7,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,1426329,2014
03/19/2014,away,11620,193,Duke,9,True,1,7,-6,loss,1 - 7,593761,554,1,5.0,8,7,7,3,1,0,28,22,2,0,1,0,0,1,0,0,0,1,1,0,2,12,0,1,0,1,0,1426329,2014
03/23/2014,away,11620,726,Navy,9,True,4,2,2,win,4 - 2,595249,554,1,1.1,1,1,1,3,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0,25,1,2,0,0,0,2,0,1426329,2014
04/02/2014,home,11620,635,Seton Hall,9,True,6,13,-7,loss,6 - 13,597362,554,1,3.0,2,2,1,2,2,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,1,1,1426329,2014
04/05/2014,away,11620,80,Brown,9,True,10,6,4,win,10 - 6,598334,554,1,4.0,1,0,0,1,3,0,16,12,1,0,0,0,0,2,0,3,3,0,1,0,5,4,0,0,0,2,0,1426329,2014
04/10/2014,home,11620,439,Monmouth,9,True,0,3,-3,loss,0 - 3,599681,554,1,1.1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,0,1426329,2014
04/12/2014,away,11620,158,Columbia,9,True,2,8,-6,loss,2 - 8,600625,554,1,3.0,3,2,2,1,3,0,13,12,1,0,2,0,0,0,0,0,0,0,0,48,3,2,0,0,0,2,1,1426329,2014
04/16/2014,home,11620,275,Harvard,9,True,6,2,4,win,6 - 2,3322423,275,1,7.0,7,2,0,0,5,0,29,29,4,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,1,0,1426329,2014
04/20/2014,home,11620,540,Penn,9,True,1,6,-5,loss,1 - 6,3328968,554,1,2.0,4,2,2,1,1,0,11,10,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,1426329,2014
04/27/2014,home,11620,167,Cornell,9,True,5,4,1,win,5 - 4,3346557,554,1,6.0,5,3,3,2,7,0,25,23,2,0,1,0,0,0,0,0,0,0,0,0,3,7,1,0,0,1,2,1426329,2014
