date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2019,home,14781,590,Sacred Heart,9,True,4,0,4,win,4 - 0,4707103,301,1,1.2,0,0,0,0,1,2,0,6,5,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,3,2,1868367,2019
02/24/2019,away,14781,229,Fla. Atlantic,10,True,11,10,1,win,11 - 10,4714702,301,1,1.1,0,2,0,0,0,0,0,6,5,0,0,0,0,0,1,0,2,2,0,0,16,1,2,1,0,0,5,0,1868367,2019
03/01/2019,away,14781,149,Coastal Carolina,9,True,3,11,-8,loss,3 - 11,4719488,301,1,0.2,0,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,3,2,0,1,24,1,1,0,0,0,2,0,1868367,2019
03/04/2019,home,14781,500,Northeastern,9,True,1,8,-7,loss,1 - 8,4723205,301,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,1868367,2019
03/08/2019,away,14781,1104,Grand Canyon,9,True,6,3,3,win,6 - 3,4727174,301,1,1.0,0,2,2,2,0,2,0,5,5,0,0,0,1,0,0,0,1,1,0,0,23,0,1,0,0,0,2,1,1868367,2019
03/17/2019,home,14781,659,Southern Ill.,9,True,14,5,9,win,14 - 5,4739041,301,1,1.0,0,1,1,1,1,1,0,5,4,1,0,0,0,1,0,0,0,0,0,0,28,0,2,0,0,0,4,0,1868367,2019
03/19/2019,away,14781,609,Saint Louis,9,True,4,1,3,win,4 - 1,4741202,301,1,2.0,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,24,2,4,1,0,0,2,0,1868367,2019
03/24/2019,home,14781,299,Illinois St.,9,True,12,1,11,win,12 - 1,4747165,301,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,3,0,1868367,2019
03/26/2019,away,14781,305,Indiana St.,9,True,1,3,-2,loss,1 - 3,4749325,301,1,0.2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,5,1,1,0,0,0,4,0,1868367,2019
03/29/2019,away,14781,312,Iowa,9,True,4,8,-4,loss,4 - 8,4751794,301,1,1.2,0,1,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,23,1,4,0,0,0,2,0,1868367,2019
03/31/2019,away,14781,312,Iowa,9,True,1,3,-2,loss,1 - 3,4754707,301,1,2.0,0,1,0,0,1,2,0,8,7,1,0,0,0,0,0,0,0,0,0,0,27,2,2,0,0,0,2,1,1868367,2019
04/02/2019,home,14781,149,Coastal Carolina,9,True,4,2,2,win,4 - 2,4756816,301,1,1.0,0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,5,1,1868367,2019
04/03/2019,home,14781,149,Coastal Carolina,9,True,4,1,3,win,4 - 1,4758106,301,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,1,2,1,0,0,4,0,1868367,2019
04/06/2019,home,14781,392,Maryland,9,True,4,8,-4,loss,4 - 8,4761530,301,1,1.1,0,4,4,4,1,1,0,9,8,0,0,0,1,0,0,0,1,0,0,0,34,1,2,0,1,0,3,0,1868367,2019
04/09/2019,away,14781,299,Illinois St.,13,True,6,7,-1,loss,6 - 7,4764530,301,1,1.1,0,0,0,0,2,1,0,7,4,0,0,0,0,0,0,0,0,0,1,0,25,1,2,0,0,0,6,0,1868367,2019
04/14/2019,away,14781,428,Minnesota,9,True,13,3,10,win,13 - 3,4770343,301,1,1.0,0,2,1,1,0,1,0,5,5,1,0,0,0,0,0,0,0,0,0,0,18,1,1,0,0,0,4,1,1868367,2019
04/16/2019,home,14781,72,Bradley,9,True,8,12,-4,loss,8 - 12,4772351,301,1,1.2,0,0,0,0,2,4,0,7,5,0,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0,0,2,0,1868367,2019
04/20/2019,home,14781,539,Penn St.,9,True,7,6,1,win,7 - 6,4776532,301,1,0.2,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,1,0,1,8,0,1,0,0,0,2,0,1868367,2019
04/30/2019,away,14781,659,Southern Ill.,9,True,3,12,-9,loss,3 - 12,4784791,301,1,2.1,0,2,1,1,4,2,0,13,9,0,0,0,1,1,0,0,1,0,0,0,47,2,3,0,1,0,2,1,1868367,2019
05/05/2019,home,14781,306,Indiana,9,True,2,9,-7,loss,2 - 9,4788115,301,1,1.0,0,1,0,0,1,1,0,4,3,0,0,0,0,1,0,0,0,0,0,0,20,1,0,0,0,0,2,1,1868367,2019
05/11/2019,home,14781,559,Purdue,9,True,5,4,1,win,5 - 4,4790917,301,1,1.2,0,1,0,0,1,1,0,8,6,0,0,0,0,0,1,0,0,0,0,0,26,0,4,1,0,0,3,1,1868367,2019
05/17/2019,away,14781,416,Michigan St.,9,True,2,5,-3,loss,2 - 5,4792190,301,1,1.2,0,2,0,0,0,1,0,8,7,0,0,0,0,0,1,0,0,0,0,0,33,1,3,0,0,0,2,0,1868367,2019
06/01/2019,home,14781,315,Jacksonville St.,9,True,5,7,-2,loss,5 - 7,4797947,301,1,0.2,0,2,2,2,1,0,0,5,4,0,0,0,0,0,0,0,1,0,0,0,20,1,1,0,1,0,2,0,1868367,2019
