date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/25/2022,home,15860,62,Binghamton,9,True,1,4,-3,loss,1 - 4,5215277,523,1,0,2.0,0.0,1,0,0,1,3,0,8,7,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,4,2,0,1751390,2022
03/04/2022,home,15860,81,Bryant,9,True,1,0,1,win,1 - 0,5222993,523,1,0,1.2,0.0,2,0,0,1,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,0,0,2,1,0,1751390,2022
03/08/2022,home,15860,554,Princeton,9,True,15,5,10,win,15 - 5,5228541,523,1,0,1.0,0.0,1,1,1,0,1,0,4,4,0,1,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,4,0,0,1751390,2022
03/11/2022,home,15860,683,Stony Brook,9,True,8,3,5,win,8 - 3,5231494,523,1,0,0.0,0.0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,3,2,0,0,7,0,0,0,0,0,3,0,0,1751390,2022
03/18/2022,away,15860,419,Middle Tenn.,9,True,23,7,16,win,23 - 7,5238376,523,1,0,1.0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,4,0,0,1751390,2022
03/20/2022,away,15860,419,Middle Tenn.,9,True,5,13,-8,loss,5 - 13,5241181,523,1,0,0.0,0.0,1,2,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,3,0,0,1751390,2022
03/25/2022,home,15860,458,Charlotte,9,True,4,11,-7,loss,4 - 11,5245566,523,1,0,1.2,0.0,3,2,2,1,0,0,9,8,0,0,0,0,1,0,0,1,0,0,0,31,3,2,0,0,0,5,0,0,1751390,2022
03/27/2022,home,15860,458,Charlotte,10,True,13,12,1,win,13 - 12,5248949,523,1,0,2.0,0.0,1,0,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,27,0,4,0,0,0,4,1,0,1751390,2022
04/02/2022,away,15860,231,FIU,9,True,14,7,7,win,14 - 7,5253980,523,1,0,2.0,0.0,4,2,2,1,1,0,10,8,0,0,0,0,0,0,0,0,0,1,0,31,2,2,0,0,0,4,1,0,1751390,2022
04/09/2022,home,15860,706,UTSA,11,True,7,8,-1,loss,7 - 8,5259920,523,1,0,0.2,0.0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,12,1,0,0,0,0,5,1,0,1751390,2022
04/10/2022,home,15860,706,UTSA,9,True,4,13,-9,loss,4 - 13,5261135,523,1,0,0.2,0.0,0,1,1,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,15,2,0,0,0,0,3,0,0,1751390,2022
04/14/2022,away,15860,9,UAB,9,True,13,2,11,win,13 - 2,5264639,523,1,0,1.2,0.0,3,2,2,0,2,0,9,8,0,0,0,1,1,1,0,0,0,0,0,29,3,0,0,0,0,2,0,0,1751390,2022
04/19/2022,away,15860,786,William & Mary,10,True,5,1,4,win,5 - 1,5269002,523,1,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,2,1,0,0,0,2,0,0,1751390,2022
04/24/2022,home,15860,229,Fla. Atlantic,9,True,4,5,-1,loss,4 - 5,5274181,523,1,0,0.1,0.0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,13,1,0,0,0,0,5,0,0,1751390,2022
04/30/2022,home,15860,366,Louisiana Tech,9,True,5,10,-5,loss,5 - 10,5280098,523,1,0,1.0,0.0,1,0,0,1,1,0,5,3,0,0,0,0,0,0,0,0,0,1,0,15,1,1,0,0,0,5,0,0,1751390,2022
05/08/2022,away,15860,664,Southern Miss.,10,True,4,5,-1,loss,4 - 5,5284992,523,1,0,0.1,0.0,2,1,0,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,5,0,0,1751390,2022
05/10/2022,home,15860,740,VCU,9,True,2,8,-6,loss,2 - 8,5286026,523,1,0,1.0,0.0,3,2,2,0,1,0,7,6,0,0,0,0,0,1,0,0,0,0,0,18,2,0,0,0,0,6,0,0,1751390,2022
