date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2013,away,11320,671,Louisiana,9,True,10,2,8,win,10 - 2,658446,129,1,6.0,6,1,1,3,4,0,28,24,1,0,0,0,0,1,0,0,0,0,0,98,7,7,1,0,0,1,0,996807,2013
02/24/2013,away,11320,772,Western Ky.,9,True,2,4,-2,loss,2 - 4,659493,129,1,6.1,8,3,1,2,0,0,28,25,2,0,0,1,0,0,0,0,0,0,1,96,8,7,0,1,0,1,0,996807,2013
03/03/2013,home,11320,518,Ohio St.,9,True,1,8,-7,loss,1 - 8,661138,129,1,6.1,5,5,2,2,3,0,29,25,2,1,0,2,0,1,0,0,0,1,0,0,10,6,0,1,0,1,0,996807,2013
03/10/2013,home,11320,251,Georgetown,15,True,3,4,-1,loss,3 - 4,662940,129,1,6.0,4,2,2,2,7,0,24,21,0,0,0,1,0,0,0,0,0,1,0,0,5,5,0,0,0,1,2,996807,2013
03/17/2013,home,11320,388,Marshall,9,True,4,6,-2,loss,4 - 6,664865,129,1,3.0,6,3,2,2,2,0,14,12,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,2,996807,2013
03/30/2013,home,11320,71,Bowling Green,9,True,5,3,2,win,5 - 3,668510,129,1,5.1,7,3,1,2,6,0,26,23,1,0,0,1,0,0,0,0,0,1,0,98,7,2,0,0,0,1,1,996807,2013
04/07/2013,home,11320,503,NIU,9,True,3,5,-2,loss,3 - 5,670480,129,1,7.0,7,1,1,2,7,0,28,26,2,0,0,0,0,0,0,0,0,0,0,103,5,7,0,0,0,1,5,996807,2013
04/14/2013,away,11320,47,Ball St.,9,True,6,3,3,win,6 - 3,672401,129,1,2.2,3,2,2,5,2,0,16,10,0,0,0,2,0,1,0,0,0,0,0,0,1,4,0,0,0,1,1,996807,2013
04/21/2013,away,11320,709,Toledo,9,True,3,4,-1,loss,3 - 4,674759,129,1,7.0,6,4,2,2,4,0,31,26,2,0,0,0,0,0,0,0,0,3,0,0,6,9,0,1,0,1,0,996807,2013
04/28/2013,home,11320,204,Eastern Mich.,9,True,11,9,2,win,11 - 9,676609,129,1,5.0,4,5,1,5,4,0,25,17,0,0,0,0,0,0,0,0,0,2,1,101,5,5,1,0,0,1,1,996807,2013
05/05/2013,away,11320,331,Kent St.,9,True,8,2,6,win,8 - 2,678163,129,1,4.2,4,2,0,4,5,0,25,19,0,0,0,4,0,2,0,0,0,0,0,0,5,4,0,0,0,1,1,996807,2013
05/12/2013,home,11320,5,Akron,9,True,18,8,10,win,18 - 8,679240,129,1,5.0,8,6,6,6,1,0,29,23,1,0,0,2,1,0,0,0,0,0,0,113,8,6,1,0,0,1,1,996807,2013
05/18/2013,away,11320,774,Western Mich.,9,True,9,2,7,win,9 - 2,679915,129,1,5.0,7,2,2,4,1,0,26,20,0,0,0,0,0,0,0,0,0,1,1,0,3,11,1,0,0,1,1,996807,2013
