date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/30/2022,home,15860,414,Miami (OH),9,True,12,15,-3,loss,12 - 15,5250242,810,1,0,0.1,0.0,4,5,5,0,0,0,6,5,2,0,0,0,0,1,0,0,0,0,0,19,1,0,0,1,0,3,0,0,2471938,2022
04/03/2022,away,15860,308,Purdue Fort Wayne,9,True,12,3,9,win,12 - 3,5254540,810,1,0,0.1,0.0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,4,0,0,2471938,2022
04/09/2022,away,15860,72,Bradley,10,True,4,5,-1,loss,4 - 5,5259812,810,1,0,0.1,0.0,1,1,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,5,0,0,2471938,2022
04/15/2022,home,15860,302,UIC,9,True,5,3,2,win,5 - 3,5265140,810,1,0,0.1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,1,4,0,0,2471938,2022
04/16/2022,home,15860,302,UIC,10,True,5,6,-1,loss,5 - 6,5266912,810,1,0,0.2,0.0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,2,1,0,1,8,0,1,0,0,0,6,1,0,2471938,2022
04/24/2022,away,15860,302,UIC,10,True,11,10,1,win,11 - 10,5274861,810,1,0,1.1,0.0,3,2,2,2,2,0,8,5,0,0,0,1,1,0,0,1,1,1,0,43,1,0,0,0,0,3,0,0,2471938,2022
05/01/2022,home,15860,817,Youngstown St.,9,True,10,3,7,win,10 - 3,5280832,810,1,0,1.0,0.0,0,0,0,1,2,0,5,3,0,0,0,0,1,1,0,0,0,0,0,22,0,1,0,0,0,3,1,0,2471938,2022
05/08/2022,away,15860,817,Youngstown St.,9,True,3,1,2,win,3 - 1,5285743,810,1,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,2471938,2022
05/11/2022,away,15860,418,Michigan,9,True,9,21,-12,loss,9 - 21,5286271,810,1,0,1.2,0.0,4,5,5,2,2,0,11,9,2,0,0,1,0,0,0,3,3,0,0,25,2,1,0,0,0,4,0,0,2471938,2022
05/21/2022,away,15860,797,Milwaukee,10,True,7,6,1,win,7 - 6,5289594,810,1,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,7,1,0,0,0,0,7,0,0,2471938,2022
