date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2019,home,14781,797,Milwaukee,9,True,8,9,-1,loss,8 - 9,4708457,545,1,3.2,0,5,6,2,1,3,0,18,17,0,0,0,0,0,0,0,0,0,0,0,62,6,3,0,1,0,1,1,1978233,2019
02/24/2019,home,14781,83,Bucknell,9,True,8,2,6,win,8 - 2,4714375,545,1,2.0,0,2,0,0,0,2,0,9,9,0,0,0,0,0,0,0,0,0,0,0,33,3,1,0,0,0,3,1,1978233,2019
03/03/2019,home,14781,129,Central Mich.,9,True,3,4,-1,loss,3 - 4,4721982,545,1,0.2,0,2,3,1,3,1,0,8,5,1,0,0,0,2,0,0,0,0,0,0,36,0,1,0,1,0,1,1,1978233,2019
03/10/2019,away,14781,490,NC State,9,True,5,6,-1,loss,5 - 6,4729547,545,1,1.1,0,5,3,3,1,1,0,10,9,1,0,0,0,0,0,0,0,0,0,0,41,1,2,0,0,0,1,0,1978233,2019
03/13/2019,home,14781,817,Youngstown St.,9,True,2,4,-2,loss,2 - 4,4733500,545,1,2.0,0,4,3,3,1,1,0,11,9,1,1,0,0,0,0,0,0,0,1,0,46,3,2,0,1,0,1,0,1978233,2019
04/07/2019,away,14781,193,Duke,10,True,9,10,-1,loss,9 - 10,4762957,545,1,0.1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,9,1,0,0,0,0,5,0,1978233,2019
04/10/2019,away,14781,539,Penn St.,9,True,7,2,5,win,7 - 2,4765659,545,1,2.0,0,2,2,2,1,2,0,9,8,1,0,0,1,0,0,0,0,0,0,0,38,1,3,0,0,0,1,1,1978233,2019
04/16/2019,home,14781,817,Youngstown St.,9,True,16,6,10,win,16 - 6,4772006,545,1,4.0,0,5,4,3,1,5,0,19,18,2,0,0,0,0,0,0,0,0,0,0,73,3,4,1,0,0,1,2,1978233,2019
04/30/2019,home,14781,393,UMES,9,True,11,0,11,win,11 - 0,4784786,545,1,7.0,0,4,0,0,1,8,0,26,24,1,0,0,0,0,1,0,0,0,0,0,94,7,6,1,0,0,1,2,1978233,2019
05/07/2019,home,14781,774,Western Mich.,9,True,14,3,11,win,14 - 3,4789005,545,1,5.0,0,2,2,1,3,7,0,22,18,0,0,0,1,0,1,0,0,0,0,0,2,3,4,1,0,0,1,2,1978233,2019
05/14/2019,home,14781,768,West Virginia,9,True,4,9,-5,loss,4 - 9,4791491,545,1,4.0,0,5,3,3,1,3,0,18,17,3,0,0,0,0,0,0,0,0,0,0,64,4,5,0,1,0,1,0,1978233,2019
