date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/19/2016,home,12360,285,Holy Cross,9,True,7,1,6,win,7 - 1,292556,99,0,1,7.0,0.0,3,1,1,2,6,0,27,24,1,0,0,0,1,1,0,0,0,0,0,98,9,6,1,0,0,1,2,1647328,2016
02/28/2016,home,12360,28,Arizona St.,9,True,3,1,2,win,3 - 1,294418,99,0,1,7.1,0.0,2,1,1,1,6,0,24,22,1,0,0,0,0,1,0,0,0,0,0,85,12,2,1,0,0,1,1,1647328,2016
03/05/2016,home,12360,463,Nebraska,13,True,1,0,1,win,1 - 0,295715,99,0,1,7.0,0.0,4,0,0,1,6,0,26,25,1,0,0,0,0,0,0,0,0,0,0,92,9,6,0,0,0,1,2,1647328,2016
03/12/2016,away,12360,522,Oklahoma,9,True,6,3,3,win,6 - 3,297668,99,0,1,6.0,0.0,6,3,3,1,5,0,24,22,1,0,0,1,0,0,0,0,0,1,0,90,10,2,1,0,0,1,2,1647328,2016
03/18/2016,home,12360,158,Columbia,9,True,8,3,5,win,8 - 3,298771,99,0,1,6.0,0.0,4,3,1,3,6,0,26,21,2,0,0,1,0,0,0,0,0,2,0,99,6,6,1,0,0,1,2,1647328,2016
03/25/2016,away,12360,97,Cal St. Fullerton,9,True,2,4,-2,loss,2 - 4,300644,99,0,1,5.2,0.0,4,2,1,1,5,0,24,21,0,0,0,0,0,1,0,0,0,1,0,0,4,8,0,0,0,1,3,1647328,2016
04/02/2016,home,12360,104,UC Santa Barbara,9,True,1,3,-2,loss,1 - 3,302635,99,0,1,6.2,0.0,5,2,2,0,7,0,29,25,3,0,0,0,1,3,0,0,0,0,1,102,5,8,0,1,0,1,3,1647328,2016
04/10/2016,away,12360,101,CSUN,9,True,12,0,12,win,12 - 0,305192,99,0,1,7.0,0.0,3,0,0,1,10,0,26,25,0,0,0,0,0,0,0,0,0,0,0,107,6,5,1,0,0,1,2,1647328,2016
04/16/2016,home,12360,109,UC Irvine,9,True,8,3,5,win,8 - 3,306356,99,0,1,8.0,0.0,7,3,3,1,7,0,34,29,2,0,0,1,0,3,0,0,0,1,0,104,9,6,1,0,0,1,3,1647328,2016
04/23/2016,away,12360,111,UC Riverside,9,True,13,14,-1,loss,13 - 14,308374,99,0,1,5.1,0.0,11,9,7,1,2,0,28,23,0,0,0,2,1,3,0,0,0,1,0,0,9,1,0,0,0,1,1,1647328,2016
04/30/2016,home,12360,90,Cal Poly,9,True,2,0,2,win,2 - 0,310421,99,0,1,8.0,0.0,4,0,0,0,4,0,28,28,1,0,0,0,0,0,0,0,0,0,0,120,13,7,1,0,0,1,3,1647328,2016
05/07/2016,away,12360,277,Hawaii,12,True,11,4,7,win,11 - 4,311929,99,0,1,7.0,0.0,5,2,2,1,4,0,27,25,0,1,0,0,0,1,0,0,0,0,0,93,6,10,0,0,0,1,2,1647328,2016
05/14/2016,home,12360,630,San Jose St.,9,True,2,0,2,win,2 - 0,313170,99,0,1,9.0,1,1,0,0,0,6,1,29,28,0,0,0,0,0,1,0,0,0,0,0,102,6,15,1,0,0,1,2,1647328,2016
05/21/2016,away,12360,108,UC Davis,9,True,14,1,13,win,14 - 1,314016,99,0,1,7.0,0.0,6,1,1,1,2,0,27,26,3,0,0,0,0,0,0,0,0,0,0,92,10,7,1,0,0,1,0,1647328,2016
05/27/2016,home,12360,97,Cal St. Fullerton,9,True,2,1,1,win,2 - 1,314346,99,0,1,7.1,0.0,6,1,1,1,3,0,28,27,1,0,0,0,0,0,0,0,0,0,0,106,10,8,1,0,0,1,2,1647328,2016
06/04/2016,home,12360,415,Miami (FL),11,True,3,4,-1,loss,3 - 4,314595,99,0,1,6.2,0.0,5,3,2,1,5,0,27,23,1,0,0,0,0,1,0,0,0,1,1,115,6,8,0,0,0,1,3,1647328,2016
