App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,2.0,0.0,3,2,2,0,1,0,9,8,0,0,0,1,0,0,0,0,0,1,0,0,2,3,0,1,0,3,1,03/04/2017,away,12560,248,George Mason,9,True,9,10,-1,loss,208587,386,1865620,2017
0,0,0.1,0.0,0,0,0,2,1,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,03/19/2017,neutral,12560,540,Penn,12,True,4,5,-1,loss,212750,386,1865620,2017
0,0,2.0,0.0,2,0,0,0,0,0,8,7,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,2,0,03/29/2017,neutral,12560,368,UMass Lowell,13,True,6,5,1,win,215130,386,1865620,2017
0,0,0.1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,2,1,04/08/2017,home,12560,116,Canisius,9,True,10,7,3,win,217445,386,1865620,2017
0,0,2.0,0.0,5,4,4,1,1,0,12,11,3,1,0,0,3,0,0,1,1,0,0,0,3,2,0,0,0,4,0,04/12/2017,away,12560,272,Hartford,9,True,16,18,-2,loss,218923,386,1865620,2017
0,1,3.0,0.0,4,1,0,0,3,0,16,14,0,0,0,0,0,2,0,0,0,0,0,53,6,0,0,1,0,1,0,04/18/2017,away,12560,62,Binghamton,9,True,1,3,-2,loss,220823,386,1865620,2017
0,0,2.1,0.0,1,2,2,2,4,0,10,8,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,3,1,04/23/2017,away,12560,14,UAlbany,9,True,9,6,3,win,222494,386,1865620,2017
0,0,3.1,0.0,3,1,1,0,1,0,13,12,0,0,0,0,0,0,0,3,0,1,0,43,6,3,0,0,0,2,0,04/26/2017,neutral,12560,725,Army West Point,9,True,1,4,-3,loss,222908,386,1865620,2017
0,0,0.2,0.0,2,1,1,0,0,0,5,3,0,0,0,0,0,1,0,2,2,0,1,0,1,1,0,0,0,2,0,04/29/2017,away,12560,617,Saint Peter's,9,True,17,6,11,win,223644,386,1865620,2017
0,0,0.1,0.0,2,1,1,0,0,0,3,3,1,0,0,0,1,0,0,1,1,0,0,15,1,0,0,0,0,3,0,05/03/2017,away,12560,285,Holy Cross,9,True,6,2,4,win,224567,386,1865620,2017
