date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/15/2019,away,14781,316,Jacksonville,9,True,7,1,6,win,7 - 1,4705176,305,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,1885513,2019
02/17/2019,away,14781,316,Jacksonville,9,True,8,3,5,win,8 - 3,4710512,305,1,0.0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,4,0,1885513,2019
02/26/2019,away,14781,769,Western Caro.,9,True,8,4,4,win,8 - 4,4716910,305,1,3.1,0,6,3,2,1,5,0,17,15,1,0,0,2,0,1,0,0,0,0,0,0,1,3,0,0,0,1,2,1885513,2019
03/13/2019,home,14781,559,Purdue,9,True,4,3,1,win,4 - 3,4733520,305,1,5.0,0,3,3,3,1,6,0,19,18,1,1,0,0,0,0,0,0,0,0,0,58,4,6,0,0,0,1,1,1885513,2019
03/19/2019,home,14781,306,Indiana,9,True,14,15,-1,loss,14 - 15,4741687,305,1,1.2,0,2,4,4,2,3,0,9,7,0,0,0,2,0,0,0,0,0,0,0,34,0,2,0,0,0,1,1,1885513,2019
03/26/2019,home,14781,301,Illinois,9,True,3,1,2,win,3 - 1,4749325,305,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,2,0,0,0,1,0,1885513,2019
03/31/2019,away,14781,669,Missouri St.,12,True,0,1,-1,loss,0 - 1,4755046,305,1,3.2,0,3,1,1,1,7,0,16,14,0,0,0,0,0,0,1,3,0,1,0,57,2,3,0,1,0,2,2,1885513,2019
04/07/2019,away,14781,416,Michigan St.,9,True,0,6,-6,loss,0 - 6,4762482,305,1,0.2,0,2,1,1,1,0,0,5,4,1,0,0,0,0,0,0,2,2,0,0,12,1,1,0,0,0,5,0,1885513,2019
04/09/2019,away,14781,418,Michigan,10,True,8,7,1,win,8 - 7,4764346,305,1,2.2,0,5,5,5,3,3,0,17,14,2,0,0,2,0,0,0,0,0,0,0,61,1,4,0,0,0,1,3,1885513,2019
04/16/2019,away,14781,736,Vanderbilt,9,True,1,7,-6,loss,1 - 7,4772336,305,1,1.2,0,3,3,3,1,2,0,9,8,1,0,0,0,0,0,0,0,0,0,0,26,1,2,0,1,0,1,1,1885513,2019
04/21/2019,away,14781,219,Evansville,9,True,8,2,6,win,8 - 2,4777015,305,1,1.0,0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1885513,2019
05/01/2019,away,14781,301,Illinois,9,True,2,5,-3,loss,2 - 5,4785325,305,1,2.0,0,2,1,1,1,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,26,2,4,0,0,0,1,0,1885513,2019
05/17/2019,home,14781,72,Bradley,9,True,12,8,4,win,12 - 8,4792322,305,1,1.2,0,1,1,1,1,1,0,7,6,0,0,0,1,0,0,0,0,0,0,0,24,1,3,0,0,0,3,1,1885513,2019
05/22/2019,home,14781,219,Evansville,9,True,7,0,7,win,7 - 0,4794527,305,1,2.0,0,2,0,0,0,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,29,0,3,0,0,0,2,1,1885513,2019
05/24/2019,home,14781,299,Illinois St.,9,True,10,6,4,win,10 - 6,4795102,305,1,2.1,0,2,2,2,2,3,0,10,8,0,0,0,1,0,0,0,1,0,0,0,45,1,2,0,0,0,3,0,1885513,2019
05/24/2019,home,14781,659,Southern Ill.,9,True,4,1,3,win,4 - 1,4794987,305,1,1.0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,11,1,2,0,0,1,2,0,1885513,2019
06/01/2019,home,14781,736,Vanderbilt,9,True,5,8,-3,loss,5 - 8,4798005,305,1,0.2,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,2,0,0,7,2,0,0,0,0,3,0,1885513,2019
06/02/2019,home,14781,736,Vanderbilt,9,True,1,12,-11,loss,1 - 12,4798083,305,1,2.1,0,2,1,1,0,2,0,8,8,0,0,0,1,0,0,0,0,0,0,0,26,2,2,0,1,0,2,2,1885513,2019
