date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/21/2016,home,12360,109,UC Irvine,9,True,0,11,-11,loss,0 - 11,293199,630,0,1,4.0,0.0,6,4,4,2,5,0,22,18,1,0,0,0,2,2,0,0,0,0,0,0,0,6,0,1,0,1,1,1655060,2016
02/28/2016,home,12360,370,LMU (CA),9,True,3,4,-1,loss,3 - 4,294366,630,0,0,3.1,0.0,1,1,0,1,1,0,12,8,0,0,0,0,1,1,0,2,1,1,1,0,3,4,0,1,0,2,0,1655060,2016
03/02/2016,home,12360,418,Michigan,9,True,5,6,-1,loss,5 - 6,294855,630,0,1,2.0,0.0,1,0,0,0,1,0,7,6,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,1,1655060,2016
03/05/2016,away,12360,465,UNLV,9,True,11,6,5,win,11 - 6,295317,630,0,0,4.1,0.0,5,2,2,2,2,0,20,16,1,0,0,0,0,1,0,0,0,1,0,66,5,5,1,0,0,2,1,1655060,2016
03/12/2016,home,12360,721,Air Force,9,True,9,5,4,win,9 - 5,297410,630,0,0,2.0,0.0,4,1,1,0,1,0,11,9,0,0,0,0,0,1,0,2,2,0,1,0,1,4,1,0,0,2,0,1655060,2016
03/15/2016,home,12360,629,San Francisco,9,True,3,6,-3,loss,3 - 6,298181,630,0,0,2.0,0.0,4,2,2,0,5,0,10,10,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1655060,2016
03/18/2016,away,12360,473,New Mexico,9,True,6,9,-3,loss,6 - 9,298648,630,0,0,1.2,0.0,3,4,4,1,1,0,9,7,1,0,0,1,0,0,0,3,1,0,1,30,2,2,0,0,0,2,1,1655060,2016
03/24/2016,home,12360,96,Fresno St.,9,True,4,13,-9,loss,4 - 13,300439,630,0,0,4.0,0.0,5,3,3,2,2,0,18,15,4,0,0,0,0,0,0,0,0,0,1,64,3,6,0,0,0,3,1,1655060,2016
03/28/2016,home,12360,674,Stanford,9,True,10,9,1,win,10 - 9,301685,630,0,1,3.0,0.0,5,3,2,2,1,0,17,15,1,0,0,0,0,0,0,0,0,0,0,59,3,5,0,0,0,1,0,1655060,2016
04/01/2016,away,12360,90,Cal Poly,9,True,4,7,-3,loss,4 - 7,302327,630,0,0,4.0,0.0,7,2,2,2,4,0,21,18,0,0,0,0,1,0,0,1,1,1,0,83,5,3,0,0,0,2,1,1655060,2016
04/08/2016,away,12360,721,Air Force,9,True,3,9,-6,loss,3 - 9,304100,630,0,0,0.1,0.0,1,1,0,0,1,0,3,3,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,1655060,2016
04/23/2016,away,12360,96,Fresno St.,9,True,6,8,-2,loss,6 - 8,308379,630,0,0,5.0,0.0,5,1,1,0,6,0,20,19,1,0,0,1,0,1,0,0,0,0,0,73,4,4,0,0,0,3,0,1655060,2016
04/30/2016,home,12360,465,UNLV,9,True,5,3,2,win,5 - 3,310397,630,0,1,6.0,0.0,6,3,3,1,4,0,26,24,2,2,0,0,1,1,0,0,0,0,0,91,6,8,0,0,0,1,1,1655060,2016
05/04/2016,home,12360,1104,Grand Canyon,9,True,7,6,1,win,7 - 6,311437,630,0,1,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,1,1,1655060,2016
05/07/2016,away,12360,466,Nevada,9,True,2,11,-9,loss,2 - 11,311922,630,0,1,5.0,0.0,10,10,9,1,2,0,29,22,3,1,0,0,0,4,0,0,0,2,0,0,7,4,0,1,0,1,0,1655060,2016
05/15/2016,away,12360,99,Long Beach St.,9,True,2,6,-4,loss,2 - 6,313404,630,0,1,5.0,0.0,8,4,4,0,2,0,24,21,1,1,0,2,0,1,0,0,0,2,0,81,4,8,0,1,0,1,1,1655060,2016
05/20/2016,home,12360,626,San Diego St.,9,True,2,1,1,win,2 - 1,313807,630,0,1,7.0,0.0,3,1,0,2,4,0,27,25,1,0,0,0,1,0,0,0,0,0,0,99,8,10,1,0,0,1,1,1655060,2016
