App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,1.2,0.0,4,2,2,1,1,0,9,7,1,0,0,0,0,0,0,2,2,0,1,0,1,2,0,0,0,3,0,0,02/10/2021,away,15580,537,UNC Pembroke,9,True,2,17,-15,loss,2037860,15646,2486152,2021
1,1,7.1,0.0,4,3,3,4,4,0,29,25,1,0,0,0,1,0,0,0,0,0,0,0,8,9,1,0,0,1,1,0,02/26/2021,home,15580,2683,Belmont Abbey,9,True,11,3,8,win,2055098,15646,2486152,2021
1,0,1.1,0.0,2,1,1,1,2,0,7,6,0,0,0,0,0,0,0,0,0,0,0,33,1,1,0,0,0,4,0,0,03/04/2021,home,15580,35,Ashland,13,True,8,11,-3,loss,2056345,15646,2486152,2021
1,0,0.2,0.0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,16,1,0,0,0,0,3,0,0,03/13/2021,away,15580,1245,Mount Olive,9,True,6,1,5,win,2059080,15646,2486152,2021
1,1,2.2,0.0,5,5,5,4,4,0,18,12,2,0,0,0,3,0,0,0,0,0,2,68,1,4,0,1,0,1,0,0,03/14/2021,away,15580,1245,Mount Olive,9,True,8,13,-5,loss,2059083,15646,2486152,2021
1,1,7.1,0.0,8,2,2,1,5,0,30,27,2,0,0,0,1,1,0,0,0,1,0,103,7,7,0,0,0,1,2,0,03/21/2021,home,15580,30051,King (TN),9,True,6,5,1,win,2025442,15646,2486152,2021
1,1,4.1,0.0,6,3,3,0,3,0,19,19,2,0,0,1,0,0,0,0,0,0,0,0,3,5,0,1,0,1,0,1,03/27/2021,away,15580,30193,Emmanuel (GA),9,True,2,4,-2,loss,2019251,15646,2486152,2021
1,1,5.2,0.0,8,2,2,2,9,0,27,25,0,0,1,0,0,0,0,0,0,0,0,87,3,5,0,0,0,1,3,0,04/10/2021,home,15580,30192,Southern Wesleyan,9,True,3,2,1,win,2020695,15646,2486152,2021
1,1,3.2,0.0,8,6,6,4,1,0,24,18,2,0,1,1,0,1,0,0,0,1,0,0,3,7,0,0,0,1,0,0,04/23/2021,home,15580,9223,North Greenville,8,True,8,9,-1,loss,2075101,15646,2486152,2021
1,0,3.1,0.0,0,0,0,0,2,0,10,10,0,0,0,0,0,0,0,1,0,0,0,33,2,6,1,0,0,2,0,0,04/29/2021,neutral,15580,9223,North Greenville,9,True,11,9,2,win,2075383,15646,2486152,2021
1,0,4.1,0.0,6,2,2,2,9,0,22,20,2,0,1,1,0,0,0,1,0,0,0,86,1,3,1,0,0,3,4,0,04/30/2021,neutral,15580,1072,Erskine,9,True,11,10,1,win,2075581,15646,2486152,2021
1,0,0.1,0.0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,3,0,0,05/02/2021,neutral,15580,9223,North Greenville,9,True,2,13,-11,loss,2076524,15646,2486152,2021
