App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,4.0,0.0,8,4,2,1,4,0,22,21,1,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1,2,02/26/2018,home,12973,435,Missouri S&T,9,True,9,8,1,win,87208,661,1754130,2018
0,1,8.0,0.0,4,3,0,2,3,0,35,30,0,0,0,0,0,0,0,0,0,2,1,0,9,12,0,0,0,1,0,03/04/2018,home,12973,9013,Missouri Western,11,True,4,6,-2,loss,88362,661,1754130,2018
0,1,3.0,0.0,6,2,2,1,2,0,14,13,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,03/21/2018,away,12973,436,Mo.-St. Louis,9,True,16,5,11,win,92671,661,1754130,2018
0,1,3.0,0.0,9,9,4,2,3,0,21,19,2,0,0,0,0,0,0,0,0,0,0,76,0,5,0,1,0,1,1,03/26/2018,home,12973,30050,Ill. Springfield,9,True,8,10,-2,loss,94027,661,1754130,2018
0,1,5.0,0.0,4,0,0,2,5,0,21,18,0,0,0,0,0,1,0,0,0,0,0,75,3,5,1,0,0,1,1,03/31/2018,away,12973,799,Wis.-Parkside,9,True,10,0,10,win,95437,661,1754130,2018
0,1,7.0,0.0,8,3,3,4,7,0,31,27,1,0,0,1,0,0,0,0,0,0,0,0,6,6,0,0,0,1,3,04/07/2018,home,12973,354,Lewis,9,True,5,3,2,win,96885,661,1754130,2018
0,1,3.2,0.0,8,4,4,3,2,0,22,19,4,1,0,0,0,0,0,0,0,0,0,72,4,5,0,0,0,1,1,04/15/2018,away,12973,52,Bellarmine,9,True,13,8,5,win,99292,661,1754130,2018
0,1,8.2,1,7,3,3,2,5,0,38,34,3,1,0,0,1,2,0,0,0,0,0,115,7,13,1,0,0,1,1,04/22/2018,home,12973,689,Tampa,9,True,6,3,3,win,101116,661,1754130,2018
0,1,6.0,0.0,4,1,0,2,1,0,25,22,2,0,0,0,0,0,0,0,0,1,0,70,5,10,1,0,0,1,1,04/29/2018,home,12973,30138,McKendree,9,True,22,1,21,win,103246,661,1754130,2018
0,1,4.0,0.0,8,5,5,1,3,0,20,18,2,0,0,0,0,1,0,0,0,0,0,59,3,4,0,0,0,1,1,05/06/2018,away,12973,309,UIndy,11,True,13,10,3,win,104793,661,1754130,2018
0,1,6.2,0.0,6,4,3,3,4,0,27,22,1,0,0,0,0,1,0,0,0,1,0,85,6,7,1,0,0,1,1,05/12/2018,neutral,12973,309,UIndy,9,True,9,5,4,win,105674,661,1754130,2018
0,1,1.2,0.0,6,4,4,1,0,0,11,10,3,1,0,0,0,0,0,0,0,0,0,46,2,1,0,0,0,1,0,05/19/2018,away,12973,30050,Ill. Springfield,9,True,13,11,2,win,106414,661,1754130,2018
