date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/26/2022,away,15860,43,Austin Peay,9,True,0,9,-9,loss,0 - 9,5216559,71,1,0,3.0,0.0,1,0,0,0,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,34,1,7,0,0,0,2,0,0,2661781,2022
03/04/2022,away,15860,202,Eastern Ky.,9,True,1,4,-3,loss,1 - 4,5223058,71,1,0,3.0,0.0,0,0,0,2,3,0,11,9,0,0,0,0,0,0,0,0,0,0,0,43,2,5,0,0,0,2,0,0,2661781,2022
03/13/2022,away,15860,414,Miami (OH),9,True,3,10,-7,loss,3 - 10,5233466,71,1,0,2.0,0.0,3,3,3,3,2,0,13,7,1,0,0,0,1,1,0,2,2,1,1,59,2,2,0,0,0,2,1,0,2661781,2022
03/20/2022,away,15860,47,Ball St.,9,True,5,15,-10,loss,5 - 15,5241159,71,1,1,4.0,0.0,4,5,4,3,3,0,20,16,1,0,1,0,0,1,0,0,0,0,0,78,3,6,0,1,0,1,0,0,2661781,2022
03/26/2022,home,15860,519,Ohio,9,True,6,21,-15,loss,6 - 21,5249127,71,1,0,0.1,0.0,3,7,7,3,1,0,8,4,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,2661781,2022
04/02/2022,home,15860,5,Akron,9,True,9,3,6,win,9 - 3,5253236,71,1,1,5.0,0.0,3,2,1,3,6,0,23,17,1,0,0,0,0,2,0,0,0,1,0,0,2,7,1,0,0,1,1,0,2661781,2022
04/09/2022,away,15860,331,Kent St.,10,True,4,5,-1,loss,4 - 5,5261775,71,1,1,3.2,0.0,6,4,4,5,5,0,22,17,1,0,0,1,1,0,0,0,0,0,0,93,3,3,0,0,0,1,1,0,2661781,2022
04/16/2022,home,15860,129,Central Mich.,9,True,4,9,-5,loss,4 - 9,5267371,71,1,1,4.0,0.0,7,6,6,4,5,0,22,18,1,0,0,0,2,0,0,0,0,0,0,89,2,4,0,1,0,1,3,0,2661781,2022
04/23/2022,home,15860,774,Western Mich.,9,True,10,18,-8,loss,10 - 18,5273220,71,1,1,2.1,0.0,5,8,8,5,5,0,17,10,1,0,0,1,0,0,0,0,0,0,2,66,0,2,0,1,0,1,1,0,2661781,2022
05/01/2022,away,15860,204,Eastern Mich.,9,True,4,19,-15,loss,4 - 19,5280802,71,1,1,2.0,0.0,5,5,5,0,1,0,12,11,1,0,0,3,0,1,0,0,0,0,0,55,2,3,0,1,0,1,0,0,2661781,2022
05/07/2022,home,15860,709,Toledo,9,True,1,6,-5,loss,1 - 6,5284115,71,1,0,3.2,0.0,2,3,1,5,2,0,19,13,0,0,0,1,0,0,0,1,0,0,1,77,1,8,0,0,0,2,0,0,2661781,2022
05/20/2022,away,15860,503,NIU,9,True,6,16,-10,loss,6 - 16,5289197,71,1,0,1.2,0.0,5,8,8,4,1,0,14,10,4,0,1,1,0,0,0,0,0,0,0,61,2,2,0,0,0,2,1,0,2661781,2022
