App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,1.0,0.0,3,2,2,0,0,0,5,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,2,0,04/01/2016,away,12360,111,UC Riverside,9,True,3,5,-2,loss,302292,108,1439713,2016
0,1,4.0,0.0,4,2,2,1,4,0,20,17,1,0,0,0,1,1,0,0,0,1,0,0,6,2,0,0,0,1,2,04/05/2016,home,12360,629,San Francisco,9,True,15,3,12,win,303719,108,1439713,2016
0,0,2.0,0.0,3,2,2,2,2,0,10,7,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,2,1,04/10/2016,home,12360,277,Hawaii,9,True,2,7,-5,loss,305189,108,1439713,2016
0,1,5.1,0.0,5,2,2,2,3,0,23,18,1,0,0,1,1,0,0,0,0,2,1,0,10,3,0,0,0,1,1,04/16/2016,away,12360,97,Cal St. Fullerton,9,True,2,3,-1,loss,306288,108,1439713,2016
0,1,5.2,0.0,9,5,4,2,5,0,27,23,0,0,0,0,0,0,0,0,0,2,0,0,5,6,0,1,0,1,1,04/23/2016,home,12360,109,UC Irvine,9,True,4,6,-2,loss,308421,108,1439713,2016
0,1,7.2,0.0,8,4,4,3,7,0,32,29,0,0,1,2,0,0,0,0,0,0,0,0,9,5,1,0,0,1,2,04/30/2016,away,12360,534,Pacific,9,True,7,4,3,win,310412,108,1439713,2016
0,1,6.0,0.0,8,5,4,2,3,0,28,24,2,0,0,0,0,0,0,0,0,0,2,0,4,11,0,1,0,1,1,05/07/2016,home,12360,104,UC Santa Barbara,9,True,3,7,-4,loss,311943,108,1439713,2016
0,1,3.0,0.0,5,7,5,4,4,0,20,13,2,0,0,0,2,0,0,0,0,2,1,84,4,2,0,1,0,1,1,05/14/2016,away,12360,101,CSUN,9,True,8,11,-3,loss,313109,108,1439713,2016
0,1,1.2,0.0,4,6,6,5,2,0,14,8,3,0,0,0,1,0,0,0,0,1,0,67,1,2,0,1,0,1,0,05/21/2016,home,12360,99,Long Beach St.,9,True,1,14,-13,loss,314016,108,1439713,2016
0,1,8.1,0.0,5,5,5,2,2,0,34,29,2,1,0,0,1,2,0,0,0,1,0,116,16,5,1,0,0,1,1,05/27/2016,away,12360,90,Cal Poly,9,True,11,5,6,win,314341,108,1439713,2016
