App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,4.1,0.0,4,4,4,2,2,0,18,16,0,0,0,1,0,0,0,0,0,0,0,0,8,2,0,0,0,4,1,0,02/21/2021,home,15580,1097,Ga. Southwestern,9,True,6,11,-5,loss,2048083,30154,2488085,2021
1,0,2.1,0.0,2,3,1,2,2,0,13,10,0,0,0,0,3,1,0,2,0,0,0,50,2,4,0,0,0,4,0,0,02/28/2021,away,15580,1085,Francis Marion,9,True,6,15,-9,loss,2016683,30154,2488085,2021
1,0,3.2,0.0,5,3,3,0,2,0,17,15,1,0,0,1,3,2,0,0,0,0,0,57,6,2,0,0,0,2,0,0,03/06/2021,away,15580,537,UNC Pembroke,9,True,2,6,-4,loss,2017421,30154,2488085,2021
1,0,3.0,0.0,3,3,3,0,2,0,13,13,0,0,0,1,0,0,0,0,0,0,0,50,5,2,0,0,0,2,0,0,03/14/2021,away,15580,30092,Flagler,9,True,8,4,4,win,2017828,30154,2488085,2021
1,0,5.1,0.0,2,0,0,2,11,0,19,17,0,0,0,0,0,0,0,2,0,0,0,83,1,3,1,0,0,2,0,0,03/21/2021,home,15580,30058,Claflin,9,True,10,3,7,win,2018697,30154,2488085,2021
1,0,3.0,0.0,3,1,1,0,1,0,11,11,0,0,0,1,1,0,0,0,0,0,0,35,3,4,0,0,1,2,0,0,03/26/2021,home,15580,1096,Georgia College,9,True,5,3,2,win,2019397,30154,2488085,2021
1,0,1.1,0.0,2,1,1,1,2,0,7,6,0,0,0,0,0,0,0,1,0,0,0,39,0,2,0,0,1,2,0,0,03/27/2021,home,15580,1096,Georgia College,9,True,8,6,2,win,2019180,30154,2488085,2021
1,0,4.0,0.0,2,1,1,1,7,0,16,14,1,0,1,0,0,1,0,0,0,0,0,0,2,3,0,0,1,2,0,0,04/02/2021,away,15580,1167,Lander,9,True,7,4,3,win,2020000,30154,2488085,2021
1,0,1.0,0.0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,0,0,04/03/2021,away,15580,1167,Lander,12,True,6,5,1,win,2020207,30154,2488085,2021
1,0,2.1,0.0,4,4,4,3,4,0,15,11,1,0,0,2,1,1,0,2,2,0,0,60,1,2,0,1,0,2,2,0,04/11/2021,home,15580,30052,North Georgia,9,True,8,11,-3,loss,2070009,30154,2488085,2021
1,0,5.0,0.0,3,2,2,3,3,0,21,17,1,0,0,0,1,0,0,1,0,1,0,75,6,6,0,0,0,2,1,0,04/18/2021,away,15580,11276,USC Aiken,12,True,11,12,-1,loss,2072104,30154,2488085,2021
1,0,0.1,0.0,2,3,2,2,1,0,6,4,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,04/25/2021,away,15580,159,Columbus St.,9,True,6,9,-3,loss,2074304,30154,2488085,2021
1,0,3.2,0.0,3,3,3,0,2,0,15,14,1,0,0,2,1,0,0,1,0,0,1,50,3,6,0,1,0,3,0,0,04/26/2021,away,15580,159,Columbus St.,9,True,11,16,-5,loss,2022362,30154,2488085,2021
1,0,2.0,0.0,2,0,0,0,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,20,1,3,0,0,1,2,0,0,05/01/2021,home,15580,39,Augusta,9,True,13,7,6,win,2022828,30154,2488085,2021
1,0,1.1,0.0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,1,0,0,0,20,1,0,1,0,0,2,0,0,05/07/2021,away,15580,30052,North Georgia,10,True,10,7,3,win,2076904,30154,2488085,2021
1,0,3.2,0.0,7,5,5,3,4,0,22,18,2,0,0,1,1,0,1,0,0,0,1,74,2,5,0,0,0,3,0,0,05/08/2021,away,15580,30052,North Georgia,9,True,10,12,-2,loss,2076906,30154,2488085,2021
