App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0.1,0.0,1,1,0,1,1,0,5,4,0,0,0,0,0,0,0,1,1,0,0,26,0,0,0,0,0,7,0,02/02/2016,home,12360,1167,Lander,9,True,2,7,-5,loss,291614,1462,1656269,2016
0,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,3,0,02/06/2016,neutral,12360,230,Florida Tech,10,True,4,3,1,win,291859,1462,1656269,2016
0,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,02/07/2016,away,12360,734,Valdosta St.,9,True,6,4,2,win,291892,1462,1656269,2016
0,0,0.1,0.0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,4,0,02/13/2016,home,12360,638,Shippensburg,9,True,8,10,-2,loss,292197,1462,1656269,2016
0,0,1.1,0.0,1,1,1,1,2,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,02/17/2016,away,12360,11276,USC Aiken,9,True,4,5,-1,loss,292371,1462,1656269,2016
0,0,1.1,0.0,1,1,1,0,1,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,02/28/2016,away,12360,1199,Mars Hill,9,True,12,9,3,win,294591,1462,1656269,2016
0,0,1.0,0.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,03/08/2016,away,12360,537,UNC Pembroke,9,True,11,3,8,win,296360,1462,1656269,2016
0,0,1.0,0.0,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,5,1,03/11/2016,away,12360,1176,Lincoln Memorial,9,True,4,7,-3,loss,296827,1462,1656269,2016
0,0,1.2,0.0,5,1,0,0,0,0,10,10,1,0,0,0,0,0,0,1,1,0,0,35,1,3,0,0,0,6,0,03/12/2016,away,12360,1176,Lincoln Memorial,9,True,4,12,-8,loss,297282,1462,1656269,2016
0,0,0.0,0.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,03/22/2016,home,12360,1245,Mount Olive,9,True,11,8,3,win,300141,1462,1656269,2016
0,0,0.1,0.0,1,0,0,0,1,0,3,2,0,0,0,0,2,1,0,2,2,0,0,16,0,0,0,0,0,4,1,03/26/2016,away,12360,1257,Newberry,9,True,6,17,-11,loss,301196,1462,1656269,2016
0,0,0.1,0.0,3,2,2,1,0,0,5,4,0,0,0,0,1,0,0,1,1,0,0,17,0,1,0,0,0,3,0,03/30/2016,home,12360,537,UNC Pembroke,9,True,2,17,-15,loss,302048,1462,1656269,2016
0,0,4.0,0.0,5,1,1,0,1,0,16,16,3,0,0,0,0,0,0,0,0,0,0,61,3,7,0,0,0,2,0,04/05/2016,home,12360,791,Winston-Salem,11,True,9,8,1,win,303587,1462,1656269,2016
0,0,1.0,0.0,2,2,2,0,1,0,5,5,0,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,0,4,0,04/19/2016,away,12360,2683,Belmont Abbey,9,True,4,6,-2,loss,307542,1462,1656269,2016
