App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,5.2,0.0,3,1,1,5,2,0,23,18,3,0,0,0,0,0,0,0,0,0,0,86,5,8,1,0,0,1,0,02/18/2017,home,12560,768,West Virginia,9,True,13,2,11,win,206041,458,1642992,2017
0,1,6.0,0.0,4,2,1,1,3,0,22,20,0,0,0,1,0,1,0,0,0,0,0,81,8,4,1,0,0,1,1,02/25/2017,home,12560,576,Rider,9,True,12,2,10,win,207433,458,1642992,2017
0,1,8.0,0.0,4,1,1,2,11,0,30,28,0,0,0,0,0,0,0,0,0,0,0,104,5,8,1,0,0,1,4,03/04/2017,home,12560,812,Xavier,9,True,7,1,6,win,208554,458,1642992,2017
0,1,5.0,0.0,8,6,6,2,3,0,25,21,0,0,0,1,0,1,0,0,0,1,0,99,7,4,0,0,0,1,1,03/11/2017,away,12560,196,East Carolina,10,True,7,10,-3,loss,210799,458,1642992,2017
0,1,7.1,0.0,3,4,2,3,6,0,29,25,1,0,0,1,0,1,0,0,0,0,0,95,10,5,0,0,0,1,2,03/18/2017,away,12560,231,FIU,9,True,4,5,-1,loss,212138,458,1642992,2017
0,1,5.0,0.0,12,7,7,1,5,0,28,27,3,0,0,0,0,0,0,0,0,0,0,106,3,7,0,1,0,1,0,03/25/2017,home,12560,366,Louisiana Tech,9,True,7,12,-5,loss,214224,458,1642992,2017
0,1,5.0,0.0,3,1,0,5,4,0,24,17,1,0,0,0,0,2,0,0,0,0,0,94,6,4,0,1,0,1,2,04/01/2017,away,12560,523,Old Dominion,9,True,0,2,-2,loss,215962,458,1642992,2017
0,1,7.1,0.0,10,6,6,2,3,0,34,30,1,0,0,1,0,0,0,0,0,2,0,100,12,7,0,1,0,1,1,04/08/2017,home,12560,229,Fla. Atlantic,9,True,4,7,-3,loss,217336,458,1642992,2017
0,1,6.0,0.0,11,5,5,3,9,0,32,29,2,0,3,0,1,0,0,0,0,0,0,106,3,6,1,0,0,1,1,04/14/2017,away,12560,772,Western Ky.,9,True,16,5,11,win,219279,458,1642992,2017
0,1,2.2,0.0,7,4,4,1,1,0,16,13,1,0,0,0,0,0,0,0,0,0,2,58,1,6,0,0,0,1,0,04/22/2017,home,12560,419,Middle Tenn.,9,True,7,4,3,win,221949,458,1642992,2017
0,0,2.0,0.0,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,25,1,4,0,0,0,4,0,04/25/2017,home,12560,1157,Kennesaw St.,9,True,16,1,15,win,222635,458,1642992,2017
0,1,6.0,0.0,6,5,5,2,3,0,26,22,3,1,0,0,0,1,0,0,0,1,0,97,8,6,1,0,0,1,2,04/29/2017,away,12560,9,UAB,9,True,17,5,12,win,223493,458,1642992,2017
0,1,3.2,0.0,7,5,5,3,1,0,20,17,0,0,0,3,0,0,0,0,0,0,0,71,4,5,0,1,0,1,0,05/06/2017,home,12560,574,Rice,9,True,0,8,-8,loss,225002,458,1642992,2017
0,0,2.0,0.0,1,0,0,0,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,29,2,1,0,0,1,3,0,05/13/2017,home,12560,706,UTSA,9,True,8,3,5,win,226301,458,1642992,2017
0,0,0.0,0.0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,2,0,05/14/2017,home,12560,706,UTSA,9,True,3,5,-2,loss,226502,458,1642992,2017
0,0,2.0,0.0,1,0,0,1,3,0,7,6,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,0,1,7,0,05/16/2017,away,12560,792,Winthrop,9,True,11,9,2,win,226694,458,1642992,2017
0,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,2,0,0,1,3,0,05/18/2017,away,12560,388,Marshall,9,True,5,3,2,win,226766,458,1642992,2017
0,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,7,0,05/20/2017,away,12560,388,Marshall,9,True,9,5,4,win,227148,458,1642992,2017
0,0,0.2,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,1,0,0,8,1,1,0,0,0,3,0,05/24/2017,neutral,12560,366,Louisiana Tech,9,True,7,2,5,win,227348,458,1642992,2017
0,0,1.0,0.0,5,3,3,0,0,0,8,8,0,1,0,1,0,0,0,2,2,0,0,30,0,3,0,1,0,3,0,05/27/2017,neutral,12560,664,Southern Miss.,9,True,5,6,-1,loss,227584,458,1642992,2017
