App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1.0,0.0,1,1,1,1,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,5,0,0,02/18/2024,away,16580,474,New Orleans,9,True,4,8,-4,loss,4526065,254,2127826,2024,1
1,0,3.0,0.0,4,2,2,2,3,0,14,12,0,0,0,1,1,0,0,0,0,0,0,44,3,2,0,0,0,5,1,0,02/23/2024,home,16580,635,Seton Hall,9,True,5,14,-9,loss,4526484,254,2127826,2024,1
1,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,4,1,0,0,0,0,8,0,0,02/27/2024,away,16580,255,Georgia Tech,9,True,0,10,-10,loss,4527554,254,2127826,2024,1
1,0,2.1,0.0,2,1,1,0,2,0,9,9,0,0,0,1,0,0,0,2,0,0,0,33,0,5,0,0,0,3,2,0,03/10/2024,home,16580,725,Army West Point,9,True,8,13,-5,loss,4529931,254,2127826,2024,1
1,1,7.0,0.0,5,1,1,0,3,0,25,25,0,0,0,0,0,0,0,0,0,0,0,69,7,10,1,0,0,1,0,0,03/16/2024,away,16580,646,South Alabama,9,True,11,1,10,win,5253968,254,2127826,2024,1
1,1,6.0,0.0,4,1,0,0,6,0,22,22,0,0,0,0,0,0,0,0,0,0,0,80,7,5,1,0,0,1,1,0,03/24/2024,home,16580,498,ULM,9,True,11,3,8,win,4533105,254,2127826,2024,1
1,1,3.0,0.0,7,4,4,1,1,0,17,15,2,0,0,1,2,0,0,0,0,1,0,43,2,5,0,0,0,1,0,0,03/30/2024,home,16580,317,James Madison,9,True,8,7,1,win,4534471,254,2127826,2024,1
1,1,1.2,0.0,3,4,4,4,3,0,15,8,1,0,0,0,0,3,0,0,0,0,0,61,1,1,0,0,0,1,1,0,04/07/2024,away,16580,253,Ga. Southern,9,True,7,9,-2,loss,4536058,254,2127826,2024,1
1,1,2.0,0.0,2,3,3,4,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,44,3,2,0,0,0,1,0,0,04/19/2024,away,16580,716,Troy,9,True,10,8,2,win,4538106,254,2127826,2024,1
1,0,1.2,0.0,1,3,3,1,1,0,8,6,0,0,0,0,0,1,0,0,0,0,0,21,1,3,0,0,0,3,0,0,04/26/2024,home,16580,27,App State,9,True,7,11,-4,loss,4539562,254,2127826,2024,1
1,1,0.1,0.0,2,5,5,2,0,0,6,3,0,0,0,0,0,1,0,0,0,0,0,22,0,1,0,0,0,1,0,0,05/01/2024,away,16580,406,Mercer,9,True,14,11,3,win,4540738,254,2127826,2024,1
