App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,5.0,2,0,0,1,7,0,19,18,1,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,1,2,02/14/2015,away,12080,228,Florida A&M,9,True,24,2,22,win,405004,388,1436302,2015
0,1,3.0,2,0,0,4,3,0,14,9,1,0,0,0,0,0,0,0,0,0,0,75,1,3,0,0,0,1,0,02/21/2015,away,12080,430,Mississippi St.,9,True,4,7,-3,loss,406088,388,1436302,2015
0,0,1.0,3,3,3,1,1,0,7,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,1,03/14/2015,home,12080,706,UTSA,9,True,5,10,-5,loss,409771,388,1436302,2015
0,0,1.0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,5,0,03/29/2015,home,12080,231,FIU,9,True,1,3,-2,loss,413908,388,1436302,2015
0,1,3.0,3,0,0,1,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,1,0,04/01/2015,away,12080,414,Miami (OH),9,True,16,3,13,win,414795,388,1436302,2015
0,0,1.1,3,2,2,0,0,0,7,6,1,0,0,0,0,0,0,0,0,1,0,24,1,3,0,0,0,3,0,04/05/2015,away,12080,229,Fla. Atlantic,9,True,1,6,-5,loss,416270,388,1436302,2015
0,1,6.0,3,1,0,1,6,0,22,21,1,0,0,0,0,0,0,0,0,0,0,80,8,4,1,0,0,1,3,04/10/2015,home,12080,458,Charlotte,9,True,5,1,4,win,417039,388,1436302,2015
0,1,8.1,6,1,1,5,5,0,36,29,2,0,0,0,0,1,0,0,0,1,0,107,12,5,1,0,0,1,3,04/17/2015,away,12080,523,Old Dominion,9,True,6,1,5,win,419280,388,1436302,2015
0,1,6.2,2,1,1,2,3,0,24,21,1,0,0,0,0,0,0,0,0,0,1,118,7,10,1,0,0,1,1,04/24/2015,home,12080,419,Middle Tenn.,9,True,3,1,2,win,421396,388,1436302,2015
0,1,6.1,10,5,5,3,4,0,31,27,0,0,1,0,0,0,0,0,0,0,1,93,4,9,0,1,0,1,2,05/01/2015,away,12080,664,Southern Miss.,9,True,0,6,-6,loss,423347,388,1436302,2015
0,1,7.1,7,2,1,1,5,0,30,28,2,0,1,0,0,1,1,0,0,0,0,104,9,7,1,0,0,1,2,05/08/2015,home,12080,772,Western Ky.,9,True,3,2,1,win,424761,388,1436302,2015
0,1,6.0,7,5,5,1,3,0,27,24,0,0,2,0,0,1,0,0,0,1,0,99,8,7,1,0,0,1,2,05/14/2015,away,12080,366,Louisiana Tech,9,True,7,6,1,win,425432,388,1436302,2015
