date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/26/2021,away,15580,702,UT Arlington,9,True,5,2,3,win,5 - 2,5013163,676,1,5.0,0,0,1,0,4,5,0,20,16,0,0,0,0,1,0,0,0,0,0,0,93,6,3,1,0,0,1,3,0,2343966,2021
03/05/2021,away,15580,346,Lamar University,9,True,1,4,-3,loss,1 - 4,5018250,676,1,5.0,0,7,3,3,2,2,0,25,20,0,1,0,0,0,3,0,0,0,0,0,85,3,8,0,1,0,1,1,0,2343966,2021
03/12/2021,away,15580,483,Nicholls,9,True,6,8,-2,loss,6 - 8,5023633,676,1,1.1,0,4,4,4,1,1,0,12,9,1,0,0,0,0,2,0,0,0,0,0,33,2,1,0,1,0,1,0,0,2343966,2021
03/19/2021,home,15580,474,New Orleans,9,True,4,6,-2,loss,4 - 6,5034661,676,1,5.0,0,8,4,4,2,3,0,26,23,2,0,0,0,0,1,0,0,0,0,0,0,5,6,0,0,0,1,2,0,2343966,2021
03/26/2021,away,15580,402,McNeese,10,True,8,5,3,win,8 - 5,5037120,676,1,4.0,0,6,5,5,2,5,0,20,17,0,2,0,0,0,0,0,0,0,1,0,82,3,4,0,0,0,1,1,0,2343966,2021
04/01/2021,home,15580,2743,UIW,9,True,14,0,14,win,14 - 0,5046597,676,1,7.0,1,1,0,0,4,10,1,26,21,0,0,0,0,1,1,0,0,0,0,0,0,3,7,1,0,0,1,5,0,2343966,2021
04/17/2021,home,15580,655,Southeastern La.,9,True,2,6,-4,loss,2 - 6,5059590,676,1,5.0,0,6,4,4,3,5,0,23,20,3,0,0,1,0,0,0,0,0,0,0,0,2,6,0,1,0,1,3,0,2343966,2021
04/23/2021,away,15580,1004,Central Ark.,10,True,9,10,-1,loss,9 - 10,5063872,676,1,5.0,0,5,4,3,3,3,0,24,19,1,0,0,0,0,1,0,0,0,1,0,83,5,7,0,0,0,1,1,0,2343966,2021
05/01/2021,home,15580,624,Sam Houston,9,True,3,9,-6,loss,3 - 9,5071547,676,1,4.0,0,9,7,6,1,3,0,24,20,2,0,0,0,0,1,0,0,0,2,0,0,3,5,0,1,0,1,1,0,2343966,2021
05/09/2021,away,15580,26172,A&M-Corpus Christi,9,True,5,3,2,win,5 - 3,5076507,676,1,5.0,0,1,0,0,5,1,0,20,15,0,0,0,0,0,0,0,0,0,0,0,84,5,8,1,0,0,1,0,0,2343966,2021
05/15/2021,home,15580,508,Northwestern St.,9,True,4,5,-1,loss,4 - 5,5078883,676,1,5.0,0,5,4,0,3,7,0,25,21,1,0,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,1,3,0,2343966,2021
05/21/2021,away,15580,2,Abilene Christian,9,True,4,6,-2,loss,4 - 6,5080642,676,1,6.0,0,8,5,5,1,4,0,27,24,1,1,0,0,1,0,0,0,0,1,1,101,5,9,0,1,0,1,1,0,2343966,2021
