date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/20/2016,away,12360,61,Bethune-Cookman,9,True,0,6,-6,loss,0 - 6,292686,454,0,1,3.2,0.0,5,3,2,3,4,0,21,17,2,0,0,1,0,1,0,0,0,0,0,89,3,4,0,1,0,1,0,1754436,2016
02/27/2016,home,12360,503,NIU,9,True,10,12,-2,loss,10 - 12,294050,454,0,1,4.0,0.0,8,6,6,3,2,0,22,18,2,1,0,0,3,0,0,0,0,0,1,93,4,5,0,0,0,1,2,1754436,2016
03/05/2016,home,12360,169,Creighton,9,True,4,9,-5,loss,4 - 9,295302,454,0,0,3.1,0.0,1,0,0,1,2,0,15,11,0,0,1,0,1,2,0,2,1,1,0,59,6,2,0,0,0,2,1,1754436,2016
03/09/2016,away,12360,334,Kentucky,9,True,1,11,-10,loss,1 - 11,296594,454,0,1,2.2,0.0,5,6,5,2,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,60,3,4,0,1,0,1,0,1754436,2016
03/15/2016,away,12360,328,Kansas,9,True,14,9,5,win,14 - 9,298209,454,0,1,6.1,0.0,7,6,3,4,2,0,32,26,0,1,0,0,0,1,0,0,0,0,1,119,7,10,1,0,0,1,2,1754436,2016
03/22/2016,home,12360,404,Memphis,9,True,10,6,4,win,10 - 6,300061,454,0,1,5.1,0.0,8,5,3,3,3,0,26,22,1,0,0,0,2,1,0,0,0,0,0,87,7,4,1,0,0,1,1,1754436,2016
03/26/2016,away,12360,43,Austin Peay,9,True,11,16,-5,loss,11 - 16,301034,454,0,0,1.0,0.0,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,24,1,1,0,0,0,5,1,1754436,2016
03/30/2016,away,12360,659,Southern Ill.,9,True,4,5,-1,loss,4 - 5,302118,454,0,1,4.1,0.0,7,4,2,1,1,0,20,19,1,0,0,0,0,0,0,0,0,0,0,68,5,6,0,1,0,1,0,1754436,2016
04/06/2016,home,12360,659,Southern Ill.,9,True,7,3,4,win,7 - 3,303795,454,0,1,5.0,0.0,5,3,3,3,6,0,24,21,0,1,0,0,1,0,0,0,0,0,0,83,3,6,1,0,0,1,4,1754436,2016
04/09/2016,away,12360,315,Jacksonville St.,9,True,7,22,-15,loss,7 - 22,304293,454,0,0,3.0,0.0,4,3,1,2,4,0,16,13,1,0,0,1,0,1,0,0,0,0,0,62,1,4,0,0,0,2,2,1754436,2016
04/13/2016,away,12360,609,Saint Louis,9,True,9,1,8,win,9 - 1,305665,454,0,1,1.2,0.0,4,1,1,1,2,0,11,9,0,0,0,0,0,1,0,0,0,0,0,36,3,0,0,0,0,1,2,1754436,2016
04/20/2016,away,12360,433,Ole Miss,9,True,3,8,-5,loss,3 - 8,307770,454,0,0,1.0,0.0,0,1,0,2,1,0,7,4,0,0,0,0,0,1,0,0,0,0,0,25,0,2,0,0,0,3,1,1754436,2016
04/23/2016,home,12360,692,Tennessee Tech,11,True,8,7,1,win,8 - 7,308423,454,0,0,3.0,0.0,3,1,1,0,5,0,13,10,1,0,0,0,0,2,0,2,1,0,1,57,1,2,0,0,0,3,2,1754436,2016
04/26/2016,home,12360,6,Alabama A&M,9,True,11,3,8,win,11 - 3,309613,454,0,1,2.0,0.0,3,1,1,0,2,0,9,9,1,0,0,1,0,0,0,0,0,0,0,23,0,4,1,0,0,1,0,1754436,2016
04/30/2016,away,12360,654,Southeast Mo. St.,9,True,4,7,-3,loss,4 - 7,310386,454,0,0,2.0,0.0,1,0,0,1,1,0,8,7,1,0,0,0,1,0,0,4,2,0,0,33,1,4,0,0,0,3,0,1754436,2016
05/03/2016,away,12360,219,Evansville,9,True,1,5,-4,loss,1 - 5,311385,454,0,0,1.0,0.0,1,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,3,0,1754436,2016
05/07/2016,home,12360,14927,Belmont,9,True,4,1,3,win,4 - 1,311944,454,0,1,7.0,0.0,7,1,1,1,7,0,27,25,2,0,0,0,0,1,0,0,0,0,0,106,6,5,1,0,0,1,0,1754436,2016
05/14/2016,away,12360,202,Eastern Ky.,9,True,3,8,-5,loss,3 - 8,313107,454,0,1,4.0,0.0,6,5,5,4,3,0,23,16,0,0,0,2,1,2,0,0,0,1,0,96,4,4,0,1,0,1,1,1754436,2016
05/20/2016,home,12360,444,Morehead St.,9,True,6,12,-6,loss,6 - 12,313821,454,0,1,0.1,0.0,6,7,6,0,1,0,8,8,2,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,1,1,1754436,2016
