App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,3.2,0.0,4,3,3,2,1,0,15,13,1,0,0,0,0,0,0,3,3,0,0,44,8,0,0,0,0,2,0,0,02/24/2023,neutral,16340,111,UC Riverside,9,True,1,8,-7,loss,2421476,30024,2826984,2023,1
1,0,3.0,0.0,1,1,1,1,5,0,12,11,0,0,0,0,1,0,0,0,0,0,0,48,4,1,0,0,0,2,2,0,03/11/2023,home,16340,352,Lehigh,9,True,9,4,5,win,2408069,30024,2826984,2023,1
1,0,5.0,0.0,7,3,3,0,8,0,22,22,2,1,0,1,0,0,0,1,1,0,0,70,6,1,0,0,0,2,1,0,03/19/2023,away,16340,1356,Seattle U,9,True,6,8,-2,loss,2396765,30024,2826984,2023,1
1,0,2.0,0.0,1,1,1,1,5,0,8,6,0,0,0,0,0,0,0,2,2,0,1,38,0,1,0,0,1,3,1,0,03/25/2023,neutral,16340,1395,Tarleton St.,9,True,7,6,1,win,2397970,30024,2826984,2023,1
1,0,5.0,0.0,0,0,0,1,4,0,17,15,0,0,0,0,0,1,0,2,2,0,0,64,9,2,1,0,0,3,2,0,04/02/2023,home,16340,1104,Grand Canyon,9,True,11,7,4,win,2399672,30024,2826984,2023,1
1,0,4.2,0.0,2,0,0,2,10,0,18,15,1,0,0,0,1,1,0,1,0,0,0,78,1,2,0,0,1,3,2,1,04/08/2023,away,16340,102,Sacramento St.,9,True,3,1,2,win,2401039,30024,2826984,2023,1
1,1,5.0,0.0,7,2,2,0,5,0,20,20,2,0,0,0,0,0,0,0,0,0,0,62,5,2,0,0,0,1,2,0,04/16/2023,home,16340,536,UTRGV,9,True,7,4,3,win,2402665,30024,2826984,2023,1
1,1,6.0,0.0,6,1,0,0,5,0,25,25,0,0,0,0,0,0,0,0,0,0,0,91,8,5,0,0,0,1,1,0,04/23/2023,away,16340,624,Sam Houston,9,True,2,1,1,win,2404131,30024,2826984,2023,1
1,1,3.2,0.0,6,6,6,3,6,0,19,16,1,2,0,2,2,0,0,0,0,0,0,87,3,1,0,1,0,1,0,0,04/30/2023,away,16340,30095,Utah Tech,9,True,2,8,-6,loss,2405638,30024,2826984,2023,1
1,1,7.0,0.0,5,1,1,0,9,0,28,26,1,0,0,0,0,2,0,0,0,0,0,92,8,4,1,0,0,1,1,0,05/07/2023,home,16340,676,SFA,9,True,8,3,5,win,2406601,30024,2826984,2023,1
1,1,5.0,0.0,5,3,2,2,8,0,24,20,2,0,0,0,1,1,0,0,0,0,1,104,4,3,0,0,0,1,1,0,05/14/2023,home,16340,472,New Mexico St.,9,True,5,4,1,win,2407185,30024,2826984,2023,1
1,1,5.1,0.0,7,2,2,5,4,0,28,22,3,0,0,0,0,1,0,0,0,0,0,104,4,7,1,0,0,1,3,0,05/20/2023,away,16340,702,UT Arlington,9,True,8,6,2,win,2407664,30024,2826984,2023,1
