App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,0.2,4,4,2,1,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,29,0,1,0,0,0,4,1,02/17/2013,away,11320,30,Arkansas St.,9,True,2,12,-10,loss,658434,72,1104420,2013
1,0,0.1,2,4,4,2,0,0,6,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,02/24/2013,neutral,11320,47,Ball St.,9,True,13,8,5,win,659831,72,1104420,2013
1,0,2.0,1,2,2,1,3,0,9,6,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,0,0,4,1,03/02/2013,away,11320,465,UNLV,9,True,3,8,-5,loss,660401,72,1104420,2013
1,0,2.0,0,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,17,2,1,1,0,0,4,0,03/17/2013,away,11320,28600,Lipscomb,9,True,11,10,1,win,664718,72,1104420,2013
1,0,1.1,1,2,0,1,0,0,7,5,1,0,0,0,0,1,0,0,0,0,0,27,3,0,0,0,0,3,0,03/23/2013,neutral,11320,172,Dartmouth,9,True,4,7,-3,loss,666472,72,1104420,2013
1,0,2.0,2,0,0,2,0,0,10,7,0,0,0,1,0,0,0,0,0,1,0,0,5,1,0,0,0,3,0,03/31/2013,home,11320,219,Evansville,9,True,8,5,3,win,668575,72,1104420,2013
1,0,0.2,2,3,1,1,1,0,7,4,0,0,0,1,0,1,0,0,0,1,0,28,1,0,0,1,0,3,0,04/05/2013,away,11320,169,Creighton,9,True,4,5,-1,loss,669332,72,1104420,2013
1,0,0.2,1,3,3,4,2,0,7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,04/13/2013,home,11320,782,Wichita St.,10,True,6,10,-4,loss,671765,72,1104420,2013
1,0,1.1,0,1,0,1,3,0,5,4,0,0,0,1,1,0,0,0,0,0,0,23,0,1,0,0,0,3,1,04/21/2013,away,11320,669,Missouri St.,9,True,2,6,-4,loss,674449,72,1104420,2013
1,0,1.0,1,1,1,1,0,0,5,2,0,0,0,2,0,0,0,0,0,1,1,22,2,1,0,0,1,3,0,04/24/2013,home,11320,660,SIUE,9,True,6,5,1,win,675393,72,1104420,2013
1,0,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,4,0,1,0,0,0,3,0,04/30/2013,home,11320,503,NIU,9,True,11,5,6,win,677050,72,1104420,2013
1,0,0.2,2,1,1,3,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,3,0,05/07/2013,home,11320,218,Eureka,9,True,10,6,4,win,678516,72,1104420,2013
1,0,0.2,2,2,2,3,1,0,7,4,1,0,0,1,0,0,0,0,0,0,0,26,1,0,0,0,0,2,0,05/17/2013,away,11320,305,Indiana St.,9,True,8,6,2,win,679703,72,1104420,2013
