date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/20/2016,away,12360,419,Middle Tenn.,11,True,2,3,-1,loss,2 - 3,293059,306,0,0,1.2,0.0,4,0,0,0,3,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,1417850,2016
02/20/2016,away,12360,419,Middle Tenn.,10,True,4,5,-1,loss,4 - 5,293078,306,0,0,0.2,0.0,2,1,0,1,0,0,5,3,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,4,0,1417850,2016
02/26/2016,away,12360,97,Cal St. Fullerton,9,True,3,8,-5,loss,3 - 8,293564,306,0,0,0.2,0.0,5,4,4,0,1,0,7,7,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1417850,2016
03/06/2016,home,12360,87,Butler,9,True,2,1,1,win,2 - 1,296007,306,0,0,1.0,0.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1417850,2016
03/12/2016,home,12360,769,Western Caro.,9,True,9,1,8,win,9 - 1,297653,306,0,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1417850,2016
03/15/2016,away,12360,219,Evansville,10,True,7,6,1,win,7 - 6,298242,306,0,0,0.1,0.0,2,1,1,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,5,0,1417850,2016
03/18/2016,home,12360,709,Toledo,9,True,9,6,3,win,9 - 6,298797,306,0,0,0.1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,3,0,1417850,2016
03/20/2016,home,12360,709,Toledo,9,True,5,1,4,win,5 - 1,4070123,306,0,0,1.0,0.0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1417850,2016
03/25/2016,away,12360,305,Indiana St.,9,True,7,5,2,win,7 - 5,300711,306,0,0,1.0,0.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1417850,2016
03/27/2016,home,12360,305,Indiana St.,10,True,5,3,2,win,5 - 3,301650,306,0,0,3.2,0.0,0,0,0,0,1,0,11,10,0,0,0,0,0,1,0,2,0,0,0,27,4,5,1,0,0,2,1,1417850,2016
04/02/2016,away,12360,587,Rutgers,9,True,9,2,7,win,9 - 2,303067,306,0,0,3.0,0.0,1,0,0,1,2,0,10,9,0,0,0,0,0,0,0,2,1,0,0,38,6,0,0,0,1,4,0,1417850,2016
04/06/2016,away,12360,140,Cincinnati,9,True,7,3,4,win,7 - 3,303792,306,0,0,1.0,0.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,4,0,1417850,2016
04/08/2016,home,12360,559,Purdue,9,True,10,9,1,win,10 - 9,304142,306,0,0,2.0,0.0,3,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,27,2,1,0,0,0,2,1,1417850,2016
04/09/2016,home,12360,559,Purdue,9,True,3,2,1,win,3 - 2,304387,306,0,0,2.1,0.0,0,0,0,0,2,0,7,7,0,0,0,0,0,0,0,1,0,0,0,23,3,2,0,0,1,3,0,1417850,2016
04/10/2016,home,12360,559,Purdue,9,True,7,6,1,win,7 - 6,304914,306,0,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,1,4,0,1417850,2016
04/13/2016,home,12360,47,Ball St.,9,True,4,3,1,win,4 - 3,305711,306,0,0,1.1,0.0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,1,0,0,0,14,3,0,0,0,1,5,1,1417850,2016
04/17/2016,home,12360,312,Iowa,10,True,5,6,-1,loss,5 - 6,307172,306,0,0,3.0,0.0,6,3,3,0,3,0,15,14,0,0,0,0,0,0,0,0,0,1,0,55,3,3,0,1,0,5,0,1417850,2016
04/22/2016,away,12360,416,Michigan St.,9,True,3,2,1,win,3 - 2,308129,306,0,0,2.0,0.0,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,0,1,2,0,1417850,2016
04/24/2016,away,12360,416,Michigan St.,11,True,8,4,4,win,8 - 4,309176,306,0,0,2.0,0.0,3,1,1,0,2,0,9,9,2,0,0,0,0,0,0,0,0,0,0,26,2,2,1,0,0,3,0,1417850,2016
04/29/2016,home,12360,509,Northwestern,9,True,2,1,1,win,2 - 1,310255,306,0,0,2.1,0.0,1,0,0,2,1,0,10,8,1,0,0,0,0,0,0,1,0,0,0,36,3,3,0,0,1,2,0,1417850,2016
05/01/2016,home,12360,509,Northwestern,9,True,7,6,1,win,7 - 6,311127,306,0,0,0.2,0.0,0,2,2,1,1,0,5,2,0,0,0,0,0,2,0,2,0,0,0,18,0,1,0,0,0,2,0,1417850,2016
05/06/2016,away,12360,428,Minnesota,9,True,12,8,4,win,12 - 8,311606,306,0,0,1.2,0.0,1,0,0,1,1,0,7,5,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,2,0,1417850,2016
05/10/2016,home,12360,334,Kentucky,9,True,3,2,1,win,3 - 2,312676,306,0,0,2.0,0.0,3,0,0,0,1,0,10,9,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,0,0,4,0,1417850,2016
05/13/2016,home,12360,301,Illinois,11,True,1,2,-1,loss,1 - 2,312971,306,0,0,3.0,0.0,1,1,1,1,2,0,10,8,0,0,0,0,0,0,0,0,0,1,0,35,5,1,0,1,0,2,0,1417850,2016
05/20/2016,away,12360,463,Nebraska,9,True,0,2,-2,loss,0 - 2,313769,306,0,0,0.2,0.0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,3,0,1417850,2016
05/21/2016,away,12360,463,Nebraska,9,True,0,3,-3,loss,0 - 3,313966,306,0,0,0.2,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,4,0,1417850,2016
05/26/2016,home,12360,463,Nebraska,9,True,6,2,4,win,6 - 2,314307,306,0,0,2.0,0.0,1,0,0,2,0,0,9,6,0,0,0,0,0,0,1,1,1,1,0,24,2,4,1,0,0,2,0,1417850,2016
05/27/2016,home,12360,392,Maryland,9,True,0,3,-3,loss,0 - 3,314387,306,0,0,1.2,0.0,1,0,0,0,0,0,6,6,0,0,0,0,0,0,0,2,1,0,0,24,2,2,0,0,0,5,0,1417850,2016
