date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/20/2021,away,15580,253,Ga. Southern,9,True,5,3,2,win,5 - 3,5003483,694,1,3.0,0,2,1,1,1,1,0,13,12,0,0,0,0,1,0,0,0,0,0,0,42,8,0,0,0,0,2,0,0,2139746,2021
02/27/2021,home,15580,305,Indiana St.,9,True,5,7,-2,loss,5 - 7,5010353,694,1,2.1,0,3,2,2,2,2,0,14,9,0,0,0,1,1,2,0,2,2,0,1,54,0,5,0,0,0,2,2,0,2139746,2021
03/03/2021,away,15580,43,Austin Peay,9,True,5,3,2,win,5 - 3,5013509,694,1,2.0,0,1,0,0,1,0,0,8,6,1,0,0,0,0,0,0,0,0,1,0,32,3,3,0,0,0,1,0,0,2139746,2021
03/07/2021,home,15580,254,Georgia St.,9,True,7,0,7,win,7 - 0,5018202,694,1,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,4,0,1,0,0,0,4,0,0,2139746,2021
03/16/2021,home,15580,198,ETSU,10,True,9,6,3,win,9 - 6,5027767,694,1,3.1,0,4,3,3,2,3,0,16,14,0,0,0,0,0,0,0,0,0,0,0,58,4,3,0,0,0,1,2,0,2139746,2021
03/21/2021,away,15580,257,Georgia,9,True,4,1,3,win,4 - 1,5032731,694,1,1.1,0,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,3,0,0,2139746,2021
03/27/2021,home,15580,365,LSU,11,True,9,8,1,win,9 - 8,5040613,694,1,3.0,0,4,3,3,0,3,0,13,13,3,0,0,0,1,0,0,2,0,0,0,40,6,1,0,0,0,2,0,0,2139746,2021
04/03/2021,away,15580,8,Alabama,11,True,8,4,4,win,8 - 4,5046963,694,1,3.2,0,1,0,0,1,3,0,13,12,0,0,0,0,0,0,0,2,1,0,0,49,0,8,1,0,0,4,0,0,2139746,2021
04/11/2021,home,15580,235,Florida,9,True,6,7,-1,loss,6 - 7,5053681,694,1,2.0,0,0,1,1,1,1,0,8,6,0,0,0,0,1,1,0,0,0,0,0,28,3,2,0,0,0,2,0,0,2139746,2021
04/13/2021,away,15580,769,Western Caro.,9,True,14,12,2,win,14 - 12,5055602,694,1,1.1,0,3,1,1,0,1,0,6,6,1,0,0,0,0,0,0,1,0,0,0,26,1,1,0,0,0,5,1,1,2139746,2021
04/18/2021,home,15580,736,Vanderbilt,9,True,4,10,-6,loss,4 - 10,5060536,694,1,0.2,0,1,2,2,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,26,1,1,0,0,0,3,0,0,2139746,2021
04/24/2021,away,15580,697,Texas A&M,9,True,5,6,-1,loss,5 - 6,5065949,694,1,1.0,0,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0,19,1,2,0,0,0,4,0,0,2139746,2021
04/27/2021,home,15580,28600,Lipscomb,9,True,1,4,-3,loss,1 - 4,5068455,694,1,2.1,0,0,0,0,0,3,0,7,7,0,0,0,0,0,0,0,2,0,0,0,30,3,1,0,0,0,5,1,0,2139746,2021
05/08/2021,away,15580,434,Missouri,9,True,11,4,7,win,11 - 4,5075933,694,1,2.0,0,2,0,0,0,4,0,7,7,0,0,0,0,0,0,0,0,0,0,0,33,1,0,1,0,0,2,2,0,2139746,2021
05/15/2021,home,15580,31,Arkansas,9,True,8,7,1,win,8 - 7,5078509,694,1,0.2,0,1,1,0,0,1,0,4,3,0,0,0,0,0,1,0,2,1,0,0,13,0,1,0,0,0,3,0,0,2139746,2021
05/18/2021,home,15580,14927,Belmont,9,True,11,2,9,win,11 - 2,5079610,694,1,3.0,0,1,1,1,1,2,0,11,10,0,0,0,0,0,0,0,0,0,0,0,46,6,1,1,0,0,2,1,0,2139746,2021
05/21/2021,away,15580,648,South Carolina,9,True,2,3,-1,loss,2 - 3,5080696,694,1,3.1,0,1,1,1,0,5,0,12,11,0,0,0,1,0,1,0,2,2,0,0,51,3,2,0,1,0,2,2,0,2139746,2021
05/26/2021,home,15580,8,Alabama,11,True,2,3,-1,loss,2 - 3,5081796,694,1,2.2,0,0,0,0,1,2,0,9,8,0,0,0,0,0,0,0,3,1,0,0,27,3,2,0,0,0,2,1,0,2139746,2021
05/29/2021,home,15580,235,Florida,9,True,4,0,4,win,4 - 0,5082296,694,1,6.0,0,2,0,0,0,6,0,21,20,0,0,0,0,1,1,0,0,0,0,0,92,6,6,1,0,0,1,1,0,2139746,2021
06/05/2021,away,15580,355,Liberty,9,True,9,3,6,win,9 - 3,5082850,694,1,3.0,0,2,0,0,0,4,0,10,9,1,0,0,0,0,1,0,2,0,0,0,35,3,0,0,0,1,3,2,0,2139746,2021
06/13/2021,away,15580,365,LSU,9,True,15,6,9,win,15 - 6,5083186,694,1,1.1,0,1,0,0,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,2,0,0,2139746,2021
06/20/2021,home,15580,746,Virginia,9,True,0,6,-6,loss,0 - 6,5083367,694,1,1.0,0,2,1,1,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,4,0,0,2139746,2021
06/22/2021,home,15580,703,Texas,9,True,4,8,-4,loss,4 - 8,5083446,694,1,1.2,0,0,0,0,0,3,0,5,5,0,0,0,0,1,0,0,1,0,0,0,26,1,1,0,0,0,4,0,0,2139746,2021
