date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/19/2012,away,10942,108,UC Davis,9,True,2,6,-4,loss,2 - 6,756206,732,1,1.1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,4,0,1306711,2012
02/25/2012,home,10942,465,UNLV,9,True,2,9,-7,loss,2 - 9,757296,732,1,3.1,5,1,1,1,1,0,16,15,0,0,0,1,0,0,0,1,1,0,0,0,1,7,0,0,0,2,1,1306711,2012
03/02/2012,away,10942,9,UAB,9,True,11,0,11,win,11 - 0,758134,732,1,1.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1306711,2012
03/04/2012,away,10942,9,UAB,9,True,1,7,-6,loss,1 - 7,758896,732,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,1306711,2012
03/08/2012,away,10942,631,Santa Clara,9,True,1,4,-3,loss,1 - 4,759911,732,1,4.2,3,0,0,2,4,0,19,17,0,0,0,0,0,0,0,1,0,0,0,78,3,7,0,0,0,2,0,1306711,2012
03/16/2012,away,10942,657,Southern California,9,True,3,1,2,win,3 - 1,762522,732,1,2.0,1,0,0,1,2,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1306711,2012
03/18/2012,away,10942,657,Southern California,9,True,5,10,-5,loss,5 - 10,763471,732,1,0.1,1,1,1,0,0,0,2,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,4,0,1306711,2012
03/23/2012,away,10942,529,Oregon,9,True,1,3,-2,loss,1 - 3,764535,732,1,2.0,4,1,1,0,1,0,10,7,0,0,0,0,0,1,0,0,0,2,0,36,2,2,0,0,0,2,0,1306711,2012
03/25/2012,away,10942,529,Oregon,9,True,4,3,1,win,4 - 3,765650,732,1,2.0,1,0,0,0,3,0,7,6,0,1,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,3,2,1306711,2012
03/27/2012,home,10942,77,BYU,9,True,8,9,-1,loss,8 - 9,766068,732,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,0,1306711,2012
03/31/2012,home,10942,110,UCLA,9,True,6,9,-3,loss,6 - 9,766975,732,1,1.2,3,5,2,4,1,0,14,8,0,0,0,1,0,1,1,0,0,1,0,0,3,1,0,0,0,2,0,1306711,2012
04/03/2012,home,10942,77,BYU,9,True,6,9,-3,loss,6 - 9,768299,732,1,2.0,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,1306711,2012
04/06/2012,home,10942,29,Arizona,9,True,7,6,1,win,7 - 6,769037,732,1,2.1,3,1,1,0,1,0,11,11,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,0,0,2,0,1306711,2012
04/10/2012,home,10942,30024,Utah Valley,9,True,1,4,-3,loss,1 - 4,770771,732,1,0.2,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,3,0,1306711,2012
04/15/2012,away,10942,754,Washington St.,9,True,0,6,-6,loss,0 - 6,772731,732,1,4.0,6,3,2,2,2,0,21,17,0,0,0,0,0,2,0,0,0,0,0,84,1,7,0,1,0,1,2,1306711,2012
04/22/2012,away,10942,107,California,9,True,2,5,-3,loss,2 - 5,775153,732,1,5.0,7,4,4,0,0,0,22,21,2,0,0,0,0,1,0,0,0,0,0,0,6,7,0,1,0,1,0,1306711,2012
04/29/2012,home,10942,756,Washington,9,True,6,7,-1,loss,6 - 7,777152,732,1,5.0,5,5,1,2,2,0,24,17,0,1,0,1,0,1,0,0,0,2,2,0,6,7,0,1,0,1,0,1306711,2012
05/06/2012,away,10942,28,Arizona St.,9,True,2,4,-2,loss,2 - 4,778710,732,1,6.1,6,3,3,2,1,0,25,21,0,0,0,0,0,1,0,0,0,0,1,0,7,8,0,1,0,1,0,1306711,2012
05/13/2012,home,10942,528,Oregon St.,10,True,4,5,-1,loss,4 - 5,779654,732,1,6.0,9,3,3,1,3,0,26,25,5,0,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,1,1,1306711,2012
05/20/2012,home,10942,674,Stanford,9,True,1,4,-3,loss,1 - 4,780412,732,1,5.2,7,3,3,0,2,0,25,22,0,0,2,0,0,2,0,0,0,1,0,0,6,8,0,1,0,1,1,1306711,2012
05/27/2012,away,10942,94,CSU Bakersfield,9,True,2,3,-1,loss,2 - 3,780766,732,1,5.1,5,2,2,2,7,0,24,20,0,0,0,0,0,2,0,0,0,0,0,96,2,6,0,0,0,1,0,1306711,2012
