date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/11/2016,home,12360,30088,Tex. Permian Basin,9,True,7,6,1,win,7 - 6,292001,112,0,0,1.0,0.0,0,0,0,2,1,0,5,2,0,0,0,0,0,0,0,0,0,1,0,18,1,1,0,0,1,5,0,1650139,2016
02/14/2016,home,12360,91,Cal Poly Pomona,9,True,6,2,4,win,6 - 2,292342,112,0,0,1.0,0.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,4,1,1650139,2016
02/20/2016,home,12360,30199,CUI,9,True,3,2,1,win,3 - 2,293124,112,0,0,1.1,0.0,0,0,0,2,2,0,6,4,0,0,0,0,0,0,0,1,0,0,0,27,2,0,0,0,1,2,0,1650139,2016
02/27/2016,away,12360,93,Cal St. San B'dino,9,True,5,3,2,win,5 - 3,294025,112,0,0,1.2,0.0,1,1,1,1,3,0,8,7,1,0,0,0,1,0,0,2,1,0,0,33,1,1,0,0,1,4,1,1650139,2016
03/03/2016,away,12360,100,Cal State LA,11,True,2,3,-1,loss,2 - 3,294967,112,0,0,1.0,0.0,0,0,0,2,2,0,5,2,0,0,0,0,0,0,1,0,0,1,0,23,1,0,0,0,0,4,1,1650139,2016
03/04/2016,home,12360,100,Cal State LA,9,True,7,3,4,win,7 - 3,295237,112,0,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,0,0,3,0,1650139,2016
03/05/2016,home,12360,100,Cal State LA,9,True,1,9,-8,loss,1 - 9,295758,112,0,0,0.1,0.0,1,4,4,3,0,0,5,1,1,0,0,0,0,0,0,1,1,1,0,26,1,0,0,0,0,3,0,1650139,2016
03/11/2016,home,12360,92,Cal St. Dom. Hills,11,True,8,9,-1,loss,8 - 9,297174,112,0,0,1.0,0.0,1,0,0,1,2,0,6,4,0,0,0,0,0,1,0,0,0,0,0,25,1,0,0,0,0,4,0,1650139,2016
03/13/2016,away,12360,92,Cal St. Dom. Hills,9,True,0,2,-2,loss,0 - 2,297880,112,0,0,1.0,0.0,0,0,0,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,1650139,2016
03/19/2016,away,12360,91,Cal Poly Pomona,9,True,6,3,3,win,6 - 3,299070,112,0,0,1.0,0.0,2,0,0,0,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,4,0,1650139,2016
03/20/2016,home,12360,91,Cal Poly Pomona,9,True,2,1,1,win,2 - 1,299885,112,0,0,1.0,0.0,0,0,0,2,1,0,5,3,0,0,0,0,1,0,1,0,0,0,0,25,1,1,1,0,0,3,1,1650139,2016
03/26/2016,away,12360,95,Chico St.,9,True,6,7,-1,loss,6 - 7,301213,112,0,0,1.1,0.0,2,2,2,2,0,0,10,3,0,0,0,0,0,1,0,0,0,3,1,0,3,1,0,1,0,4,0,1650139,2016
04/02/2016,home,12360,103,Stanislaus St.,10,True,11,10,1,win,11 - 10,303101,112,0,0,0.2,0.0,2,1,1,0,1,0,4,4,0,0,0,0,1,0,0,3,3,0,0,17,0,1,0,0,0,3,0,1650139,2016
04/10/2016,away,12360,645,Sonoma St.,9,True,0,1,-1,loss,0 - 1,305178,112,0,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,2,0,1650139,2016
04/16/2016,home,12360,628,San Fran. St.,9,True,8,7,1,win,8 - 7,307000,112,0,0,1.0,0.0,3,4,0,2,1,0,9,7,0,0,0,0,0,0,0,3,0,0,0,32,1,1,0,0,0,3,0,1650139,2016
04/30/2016,home,12360,98,Cal St. East Bay,9,True,7,6,1,win,7 - 6,310954,112,0,0,0.2,0.0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,3,0,1650139,2016
05/01/2016,home,12360,98,Cal St. East Bay,9,True,1,6,-5,loss,1 - 6,311218,112,0,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,5,0,1650139,2016
05/06/2016,away,12360,30198,Cal St. San Marcos,9,True,11,2,9,win,11 - 2,311690,112,0,0,1.0,0.0,2,0,0,0,1,0,4,4,0,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0,0,3,0,1650139,2016
05/08/2016,away,12360,30198,Cal St. San Marcos,9,True,2,8,-6,loss,2 - 8,312427,112,0,0,0.2,0.0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,14,0,1,0,0,0,4,0,1650139,2016
05/11/2016,home,12360,30055,Cal St. Monterey Bay,9,True,7,11,-4,loss,7 - 11,312756,112,0,0,1.0,0.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,2,0,0,0,18,0,2,0,0,0,6,0,1650139,2016
05/13/2016,home,12360,91,Cal Poly Pomona,9,True,6,9,-3,loss,6 - 9,313053,112,0,0,1.0,0.0,0,0,0,0,2,0,4,3,0,0,0,0,0,1,0,0,0,0,0,13,0,1,0,0,0,6,2,1650139,2016
