date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/15/2019,home,14781,629,San Francisco,9,True,8,4,4,win,8 - 4,4705801,626,1,2.0,0,2,1,1,0,2,0,8,8,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,2,0,1878276,2019
02/19/2019,home,14781,109,UC Irvine,9,True,9,3,6,win,9 - 3,4710046,626,1,3.0,0,0,0,0,1,2,0,9,8,0,0,0,0,0,0,0,0,0,0,0,31,5,1,0,0,0,1,1,1878276,2019
02/22/2019,home,14781,732,Utah,9,True,3,2,1,win,3 - 2,4712852,626,1,2.1,0,2,2,1,0,1,0,9,9,1,0,0,0,0,0,0,0,0,0,0,31,4,2,0,0,0,2,0,1878276,2019
02/24/2019,home,14781,327,Kansas St.,9,True,10,7,3,win,10 - 7,4715155,626,1,3.0,0,1,0,0,1,4,0,11,10,0,0,0,0,0,0,0,2,1,0,0,38,3,2,1,0,0,4,1,1878276,2019
03/01/2019,away,14781,721,Air Force,9,True,5,9,-4,loss,5 - 9,4718787,626,1,4.2,0,5,4,4,1,3,0,21,18,0,0,0,0,0,1,0,2,2,0,1,67,5,6,0,0,0,2,2,1878276,2019
03/05/2019,home,14781,700,Texas Tech,9,True,1,5,-4,loss,1 - 5,4724177,626,1,0.1,0,4,2,2,0,1,0,5,5,0,0,0,0,0,0,0,1,1,0,0,17,0,0,0,0,0,3,0,1878276,2019
03/08/2019,home,14781,466,Nevada,9,True,3,1,2,win,3 - 1,4729032,626,1,5.0,0,6,1,0,1,6,0,22,18,1,0,0,0,0,2,0,0,0,1,0,81,4,2,1,0,0,1,1,1878276,2019
03/12/2019,away,14781,101,CSUN,9,True,11,5,6,win,11 - 5,4733604,626,1,2.0,0,0,0,0,1,2,0,8,7,0,0,0,0,1,0,0,0,0,0,0,34,4,1,0,0,0,1,0,1878276,2019
03/16/2019,home,14781,1356,Seattle U,9,True,12,8,4,win,12 - 8,4740138,626,1,3.1,0,8,6,4,1,3,0,19,17,0,0,0,0,0,0,0,0,0,1,0,68,3,3,0,0,0,1,0,1878276,2019
03/23/2019,away,14781,473,New Mexico,9,True,19,3,16,win,19 - 3,4745823,626,1,7.0,0,9,3,3,2,3,0,31,29,3,1,0,0,0,0,0,0,0,0,0,108,9,8,1,0,0,1,1,1878276,2019
03/30/2019,home,14781,96,Fresno St.,9,True,0,2,-2,loss,0 - 2,4754098,626,1,7.0,0,4,1,1,2,7,0,28,24,0,0,0,1,0,2,0,0,0,0,0,101,9,4,0,1,0,1,1,1878276,2019
04/06/2019,away,14781,466,Nevada,9,True,6,2,4,win,6 - 2,4761845,626,1,8.0,0,4,1,1,1,9,0,30,27,1,1,0,0,0,1,0,0,0,0,1,0,2,13,1,0,0,1,4,1878276,2019
04/12/2019,away,14781,97,Cal St. Fullerton,9,True,6,1,5,win,6 - 1,4767553,626,1,6.0,0,3,0,0,2,4,0,23,19,0,0,0,0,1,2,0,0,0,0,0,83,5,7,1,0,0,1,0,1878276,2019
04/19/2019,home,14781,721,Air Force,9,True,2,5,-3,loss,2 - 5,4775384,626,1,8.2,0,6,5,4,2,8,0,33,30,1,0,0,2,1,0,0,0,0,1,0,116,7,10,0,1,0,1,1,1878276,2019
04/23/2019,away,14781,627,San Diego,9,True,4,2,2,win,4 - 2,4778647,626,1,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,4,0,1878276,2019
04/27/2019,away,14781,465,UNLV,9,True,4,5,-1,loss,4 - 5,4782730,626,1,6.1,0,8,5,5,2,4,0,29,27,2,0,1,1,1,0,0,0,0,0,0,103,5,10,0,1,0,1,0,1878276,2019
05/03/2019,home,14781,630,San Jose St.,11,True,7,6,1,win,7 - 6,4786685,626,1,5.2,0,6,4,1,5,2,0,31,24,1,0,0,0,1,2,0,0,0,0,0,106,5,9,0,0,0,1,2,1878276,2019
05/10/2019,away,14781,96,Fresno St.,9,True,2,10,-8,loss,2 - 10,4790442,626,1,5.0,0,12,8,7,2,5,0,29,26,1,0,0,1,1,0,0,0,0,1,0,117,5,5,0,1,0,1,4,1878276,2019
05/16/2019,home,14781,473,New Mexico,9,True,8,0,8,win,8 - 0,4791851,626,1,9.0,1,4,0,0,1,5,1,31,28,0,0,0,0,0,1,0,0,0,1,0,111,8,10,1,0,0,1,2,1878276,2019
05/23/2019,home,14781,465,UNLV,9,True,3,9,-6,loss,3 - 9,4794905,626,1,6.0,0,9,7,6,2,2,0,28,24,2,0,0,2,1,0,1,0,0,1,0,90,6,7,0,1,0,1,0,1878276,2019
