date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/21/2016,home,12360,17,Alcorn,9,True,2,6,-4,loss,2 - 6,293314,665,0,1,5.2,0.0,4,4,4,3,5,0,26,19,0,1,0,0,1,2,0,0,0,1,1,0,7,5,0,1,0,1,1,1666181,2016
02/28/2016,away,12360,37,Auburn,9,True,6,5,1,win,6 - 5,294422,665,0,1,4.2,0.0,8,2,2,1,2,0,23,21,2,0,1,0,0,1,0,0,0,0,0,90,3,8,0,0,0,1,1,1666181,2016
03/06/2016,home,12360,261,Grambling,9,True,9,10,-1,loss,9 - 10,296100,665,0,1,6.0,0.0,8,7,4,4,7,0,31,27,3,0,0,1,2,0,0,0,0,0,0,0,6,4,0,0,0,1,3,1666181,2016
03/13/2016,away,12360,553,Prairie View,9,True,1,7,-6,loss,1 - 7,297784,665,0,0,2.2,0.0,4,2,2,1,1,0,12,11,0,0,0,1,0,0,0,2,2,0,0,41,4,2,0,0,0,2,0,1666181,2016
03/26/2016,home,12360,2678,Ark.-Pine Bluff,9,True,5,3,2,win,5 - 3,301522,665,0,1,8.0,0.0,4,3,2,1,5,0,32,29,3,0,1,0,0,2,0,0,0,0,0,103,9,10,1,0,0,1,3,1666181,2016
04/02/2016,home,12360,699,Texas Southern,9,True,2,5,-3,loss,2 - 5,302586,665,0,1,6.1,0.0,6,4,4,7,4,0,32,23,2,0,0,0,0,1,0,0,0,0,1,0,3,10,0,1,0,1,0,1666181,2016
04/08/2016,home,12360,261,Grambling,9,True,7,11,-4,loss,7 - 11,304029,665,0,1,4.0,0.0,4,5,3,5,2,0,22,16,1,0,0,0,2,0,0,0,0,0,1,91,1,8,0,1,0,1,2,1666181,2016
04/15/2016,home,12360,553,Prairie View,9,True,4,1,3,win,4 - 1,306017,665,0,1,8.0,0.0,2,0,0,2,9,0,29,26,0,0,0,0,0,0,0,0,0,1,0,101,10,5,1,0,0,1,4,1666181,2016
04/22/2016,away,12360,646,South Alabama,9,True,5,4,1,win,5 - 4,308122,665,0,1,1.0,0.0,3,2,2,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,1,22,1,2,0,0,0,1,0,1666181,2016
05/07/2016,away,12360,699,Texas Southern,9,True,4,5,-1,loss,4 - 5,311939,665,0,1,8.0,0.0,8,4,4,3,6,0,34,30,1,0,2,0,0,0,0,0,0,1,0,0,2,14,0,0,0,1,1,1666181,2016
05/19/2016,home,12360,261,Grambling,9,True,6,3,3,win,6 - 3,313712,665,0,1,8.1,0.0,7,3,2,3,4,0,34,28,1,0,0,0,1,1,0,0,0,0,1,0,7,11,1,0,0,1,0,1666181,2016
