date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2017,away,12560,670,Texas St.,9,True,9,3,6,win,9 - 3,205847,559,0,1,7.0,0.0,2,1,1,1,9,0,24,23,0,0,0,1,0,0,0,0,0,0,0,91,4,8,1,0,0,1,0,1646361,2017
02/24/2017,away,12560,32,Little Rock,9,True,6,4,2,win,6 - 4,206989,559,0,1,5.1,0.0,9,4,4,1,4,0,25,22,4,0,0,0,0,1,0,0,0,1,0,94,6,3,1,0,0,1,0,1646361,2017
03/03/2017,away,12560,654,Southeast Mo. St.,9,True,4,0,4,win,4 - 0,208237,559,0,1,9.0,1,4,0,0,0,8,1,32,31,1,0,0,0,0,1,0,0,0,0,0,104,8,11,1,0,0,1,2,1646361,2017
03/10/2017,away,12560,101,CSUN,9,True,8,16,-8,loss,8 - 16,210143,559,0,1,3.0,0.0,7,10,10,2,2,0,19,17,2,0,0,4,1,0,0,0,0,0,0,60,3,4,0,1,0,1,1,1646361,2017
03/17/2017,away,12560,631,Santa Clara,9,True,3,0,3,win,3 - 0,211708,559,0,1,7.2,0.0,3,0,0,3,10,0,27,24,2,0,1,0,0,0,0,0,0,0,0,104,6,5,1,0,0,1,4,1646361,2017
03/24/2017,away,12560,312,Iowa,9,True,2,0,2,win,2 - 0,213443,559,0,1,6.0,0.0,6,0,0,3,4,0,26,23,0,1,0,0,1,0,0,0,0,0,0,104,9,3,0,0,0,1,1,1646361,2017
03/31/2017,away,12560,518,Ohio St.,9,True,2,13,-11,loss,2 - 13,215255,559,0,1,3.0,0.0,6,7,6,5,2,0,21,14,0,0,0,0,4,1,0,0,0,0,1,94,4,3,0,1,0,1,0,1646361,2017
04/07/2017,home,12560,306,Indiana,9,True,6,5,1,win,6 - 5,217182,559,0,1,6.0,0.0,8,5,5,4,3,0,29,24,1,0,0,1,0,0,0,0,0,1,0,100,10,4,0,0,0,1,1,1646361,2017
04/14/2017,away,12560,587,Rutgers,9,True,7,6,1,win,7 - 6,219445,559,0,1,5.2,0.0,8,4,4,4,3,0,28,23,2,0,1,0,0,1,0,0,0,0,0,100,6,6,1,0,0,1,0,1646361,2017
04/21/2017,home,12560,301,Illinois,9,True,4,2,2,win,4 - 2,221269,559,0,1,5.0,0.0,4,1,1,8,1,0,26,18,0,0,0,0,0,0,0,0,0,0,0,105,3,10,1,0,0,1,0,1646361,2017
04/28/2017,home,12560,609,Saint Louis,9,True,5,2,3,win,5 - 2,223181,559,0,1,7.0,0.0,4,0,0,3,4,0,27,23,1,0,0,0,0,1,0,0,0,0,0,95,6,9,1,0,0,1,1,1646361,2017
05/05/2017,home,12560,509,Northwestern,9,True,2,7,-5,loss,2 - 7,224834,559,0,1,6.0,0.0,8,5,5,2,3,0,27,23,1,0,0,0,0,1,0,0,0,1,0,95,7,6,0,1,0,1,0,1646361,2017
05/12/2017,home,12560,418,Michigan,9,True,0,2,-2,loss,0 - 2,226083,559,0,1,7.0,0.0,6,2,2,1,3,0,27,25,0,3,0,0,1,1,0,0,0,0,0,87,7,9,0,1,0,1,0,1646361,2017
05/18/2017,away,12560,428,Minnesota,9,True,5,2,3,win,5 - 2,226727,559,0,1,6.0,0.0,3,2,2,1,1,0,23,21,0,0,0,0,1,0,0,0,0,1,0,96,6,11,1,0,0,1,0,1646361,2017
05/24/2017,home,12560,463,Nebraska,9,True,9,15,-6,loss,9 - 15,227350,559,0,1,0.0,0.0,3,4,2,2,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0,1646361,2017
