date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/18/2022,away,15860,694,Tennessee,9,True,0,9,-9,loss,0 - 9,5207821,253,1,1.0,0,2,3,3,1,0,0,7,5,0,0,0,1,0,1,0,0,0,0,0,21,0,3,0,0,0,2,0,0,2311719,2022
02/20/2022,away,15860,694,Tennessee,9,True,0,14,-14,loss,0 - 14,5211163,253,1,2.0,0,3,2,2,1,1,0,9,7,2,0,0,0,0,0,0,2,2,0,1,37,2,2,0,0,0,2,0,0,2311719,2022
02/22/2022,home,15860,255,Georgia Tech,9,True,10,6,4,win,10 - 6,5212983,253,1,2.0,0,1,0,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,28,2,2,0,0,1,3,0,0,2311719,2022
02/26/2022,home,15860,128,UCF,9,True,3,2,1,win,3 - 2,5216522,253,1,3.1,0,3,1,1,1,2,0,13,12,2,0,0,0,0,0,0,2,0,0,0,51,2,5,0,0,0,2,0,0,2311719,2022
03/01/2022,away,15860,316,Jacksonville,9,True,13,7,6,win,13 - 7,5220433,253,1,1.2,0,1,1,1,0,1,0,6,6,0,0,0,1,0,0,0,3,3,0,0,21,4,0,0,0,0,5,0,0,2311719,2022
03/04/2022,home,15860,414,Miami (OH),9,True,4,3,1,win,4 - 3,5223581,253,1,2.0,0,3,2,1,1,1,0,9,8,1,0,0,0,0,0,0,0,0,0,0,29,4,0,0,0,1,3,0,0,2311719,2022
03/06/2022,home,15860,414,Miami (OH),9,True,10,9,1,win,10 - 9,5230058,253,1,0.1,0,3,3,3,0,1,0,4,4,2,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,4,1,0,2311719,2022
03/08/2022,home,15860,257,Georgia,9,True,13,5,8,win,13 - 5,5228775,253,1,1.2,0,1,0,0,0,3,0,7,6,0,0,0,0,0,1,0,2,0,0,0,30,2,0,0,0,0,5,1,0,2311719,2022
03/09/2022,home,15860,257,Georgia,9,True,1,5,-4,loss,1 - 5,5229651,253,1,1.0,0,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,1,0,0,0,17,2,0,0,0,0,3,1,0,2311719,2022
03/12/2022,home,15860,786,William & Mary,9,True,6,2,4,win,6 - 2,5232614,253,1,2.1,0,1,0,0,1,2,0,9,8,1,0,0,0,0,0,0,3,0,0,0,33,3,2,0,0,1,3,1,0,2311719,2022
03/13/2022,home,15860,786,William & Mary,9,True,7,3,4,win,7 - 3,5233210,253,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,1,2,0,0,0,6,0,0,2311719,2022
03/16/2022,away,15860,406,Mercer,9,True,8,3,5,win,8 - 3,5236798,253,1,2.0,0,2,1,0,0,3,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,4,0,0,2311719,2022
03/18/2022,away,15860,27,App State,9,True,7,6,1,win,7 - 6,5238362,253,1,0.2,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,3,2,0,1,15,0,2,0,0,1,3,0,0,2311719,2022
03/20/2022,away,15860,27,App State,9,True,6,11,-5,loss,6 - 11,5240925,253,1,1.0,0,1,1,1,0,1,0,4,4,0,0,0,1,0,0,0,1,1,0,0,18,0,2,0,0,0,3,0,0,2311719,2022
03/22/2022,home,15860,1014,Col. of Charleston,9,True,4,1,3,win,4 - 1,5243058,253,1,2.0,0,1,0,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,23,3,1,0,0,0,3,0,0,2311719,2022
03/25/2022,home,15860,30,Arkansas St.,9,True,7,4,3,win,7 - 4,5245558,253,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,1,3,0,0,2311719,2022
03/27/2022,home,15860,30,Arkansas St.,9,True,7,6,1,win,7 - 6,5250023,253,1,3.0,0,3,0,0,1,2,0,13,12,0,0,0,0,0,0,0,0,0,0,0,52,3,4,1,0,0,4,0,0,2311719,2022
04/01/2022,away,15860,671,Louisiana,9,True,3,6,-3,loss,3 - 6,5251883,253,1,1.0,0,2,3,2,0,1,0,7,4,0,0,0,0,0,1,0,0,0,2,0,15,2,0,0,1,0,3,0,0,2311719,2022
04/08/2022,away,15860,670,Texas St.,11,True,7,4,3,win,7 - 4,5258605,253,1,1.1,0,2,1,1,2,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,26,2,1,0,0,0,3,0,0,2311719,2022
