date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/22/2019,away,14781,367,Louisville,10,True,4,5,-1,loss,4 - 5,4712165,80,1,0.1,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,14,1,0,0,0,0,3,0,2112249,2019
02/23/2019,away,14781,367,Louisville,9,True,2,13,-11,loss,2 - 13,4714351,80,1,1.0,0,0,0,0,0,2,0,4,4,0,0,1,0,0,0,0,0,0,0,0,17,1,0,0,0,0,2,1,2112249,2019
03/02/2019,away,14781,1320,Presbyterian,9,True,4,5,-1,loss,4 - 5,4720093,80,1,2.1,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,3,0,0,0,21,3,3,0,0,0,3,0,2112249,2019
03/03/2019,away,14781,1320,Presbyterian,9,True,4,3,1,win,4 - 3,4721842,80,1,0.2,0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,2,1,0,0,9,0,1,0,0,1,4,0,2112249,2019
03/09/2019,away,14781,316,Jacksonville,9,True,2,6,-4,loss,2 - 6,4730091,80,1,2.2,0,3,1,1,0,2,0,12,11,0,0,0,0,0,1,0,0,0,0,0,40,3,3,0,0,0,2,0,2112249,2019
03/10/2019,away,14781,316,Jacksonville,9,True,2,11,-9,loss,2 - 11,4730068,80,1,0.2,0,2,5,5,3,1,0,7,4,0,1,0,0,0,0,0,0,0,0,0,28,0,1,0,0,0,2,1,2112249,2019
03/17/2019,home,14781,220,Fairfield,9,True,9,8,1,win,9 - 8,4738961,80,1,4.2,0,3,5,4,5,3,0,24,18,1,0,0,1,0,1,0,0,0,0,0,86,4,7,0,0,0,1,2,2112249,2019
03/24/2019,home,14781,813,Yale,9,True,3,11,-8,loss,3 - 11,4747117,80,1,1.2,0,6,4,4,2,1,0,12,10,2,0,0,0,1,0,0,0,0,0,0,45,3,0,0,1,0,1,0,2112249,2019
03/27/2019,away,14781,81,Bryant,9,True,2,15,-13,loss,2 - 15,4750147,80,1,2.0,0,2,0,0,1,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,21,3,2,0,0,0,1,0,2112249,2019
04/01/2019,away,14781,540,Penn,9,True,14,7,7,win,14 - 7,4763118,80,1,4.0,0,6,5,4,2,3,0,20,18,1,0,0,0,1,0,0,0,0,0,0,0,1,7,0,0,0,1,1,2112249,2019
04/07/2019,away,14781,167,Cornell,9,True,7,3,4,win,7 - 3,4762183,80,1,0.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2112249,2019
04/10/2019,home,14781,81,Bryant,9,True,7,11,-4,loss,7 - 11,4765383,80,1,1.0,0,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,3,0,2112249,2019
04/14/2019,home,14781,172,Dartmouth,9,True,5,7,-2,loss,5 - 7,4769966,80,1,2.1,0,2,1,1,3,0,0,11,8,1,0,0,1,0,0,0,1,0,0,0,42,4,2,0,0,0,2,0,2112249,2019
