App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,4.0,0.0,5,3,3,1,5,0,20,17,1,0,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,2,1,02/17/2017,away,12560,349,Le Moyne,9,True,3,10,-7,loss,205994,1318,1885219,2017
0,0,1.0,0.0,1,1,1,1,3,0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,02/25/2017,neutral,12560,408,Mercyhurst,9,True,1,4,-3,loss,207619,1318,1885219,2017
0,0,2.2,0.0,4,2,2,1,2,0,13,11,2,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,3,1,03/06/2017,away,12560,658,Southern Conn. St.,9,True,6,6,0,tie,209515,1318,1885219,2017
0,1,6.0,0.0,8,4,4,2,1,0,26,23,2,0,0,0,0,0,0,0,0,0,1,0,8,7,0,0,0,1,0,03/13/2017,neutral,12560,658,Southern Conn. St.,11,True,6,8,-2,loss,211211,1318,1885219,2017
0,0,6.0,0.0,1,0,0,1,6,0,19,18,0,0,0,0,0,0,0,1,0,0,0,0,4,6,1,0,0,2,4,03/25/2017,away,12560,8366,Goldey-Beacom,9,True,10,5,5,win,213873,1318,1885219,2017
0,1,7.2,0.0,4,1,1,2,8,0,27,23,1,1,0,0,0,2,0,0,0,0,0,0,9,2,1,0,0,1,2,04/02/2017,away,12560,995,Caldwell,9,True,6,1,5,win,216197,1318,1885219,2017
0,1,9.0,0.0,6,3,3,0,12,0,34,33,1,0,0,1,0,1,0,0,0,0,0,0,3,12,0,0,0,1,6,04/08/2017,away,12560,543,Jefferson,11,True,3,4,-1,loss,217549,1318,1885219,2017
0,1,5.2,0.0,9,5,3,3,3,0,29,26,1,0,0,0,0,0,0,0,0,0,0,0,10,3,0,1,0,1,2,04/15/2017,home,12560,1460,Wilmington (DE),9,True,2,9,-7,loss,220031,1318,1885219,2017
0,1,8.0,0.0,4,1,1,1,12,0,29,26,0,0,0,0,0,0,0,0,0,2,0,0,6,6,1,0,0,1,4,04/23/2017,home,12560,28594,USciences,9,True,3,1,2,win,222436,1318,1885219,2017
0,1,7.0,1,5,0,0,0,5,1,26,25,1,0,0,0,0,0,0,0,0,1,0,104,9,7,1,0,0,1,1,04/29/2017,away,12560,21323,Chestnut Hill,9,True,1,0,1,win,223844,1318,1885219,2017
0,0,3.0,0.0,5,4,3,2,1,0,17,14,0,0,0,0,0,1,0,0,0,0,0,0,3,5,0,0,0,2,1,05/07/2017,home,12560,8956,Dominican (NY),9,True,0,7,-7,loss,225613,1318,1885219,2017
