date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/15/2019,away,14781,574,Rice,10,True,2,1,1,win,2 - 1,4705496,572,1,2.0,0,2,0,0,0,2,0,7,6,1,0,0,0,0,1,0,0,0,0,0,28,1,1,1,0,0,3,0,1888368,2019
02/23/2019,home,14781,434,Missouri,9,True,4,12,-8,loss,4 - 12,4732666,572,1,2.0,0,2,2,2,4,1,0,12,8,1,0,1,0,1,0,0,0,0,0,0,50,3,2,0,0,0,3,0,1888368,2019
03/15/2019,away,14781,782,Wichita St.,9,True,7,8,-1,loss,7 - 8,4737197,572,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,8,0,0,0,0,0,5,0,1888368,2019
03/16/2019,away,14781,782,Wichita St.,9,True,6,1,5,win,6 - 1,4738040,572,1,0.1,0,1,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0,0,2,0,1888368,2019
03/20/2019,home,14781,590,Sacred Heart,9,True,5,6,-1,loss,5 - 6,4742295,572,1,2.0,0,0,0,0,1,2,0,7,5,0,0,0,0,0,1,0,0,0,0,0,25,2,1,0,0,0,1,0,1888368,2019
03/27/2019,away,14781,500,Northeastern,9,True,8,0,8,win,8 - 0,4750140,572,1,6.0,0,3,0,0,2,5,0,23,20,0,0,0,0,0,1,0,0,0,0,0,80,5,7,1,0,0,1,2,1888368,2019
03/30/2019,home,14781,236,Fordham,12,True,9,8,1,win,9 - 8,4755389,572,1,2.2,0,0,0,0,0,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,35,2,3,0,0,0,4,0,1888368,2019
04/03/2019,home,14781,81,Bryant,9,True,0,2,-2,loss,0 - 2,4757429,572,1,0.2,0,1,0,0,1,2,0,4,3,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,6,1,1888368,2019
04/05/2019,home,14781,575,Richmond,9,True,2,1,1,win,2 - 1,4759149,572,1,0.1,0,2,0,0,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,1888368,2019
04/10/2019,home,14781,285,Holy Cross,9,True,3,7,-4,loss,3 - 7,4765186,572,1,1.2,0,1,0,0,0,3,0,5,5,1,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,3,1,1888368,2019
04/13/2019,away,14781,173,Davidson,9,True,2,7,-5,loss,2 - 7,4769456,572,1,4.0,0,5,2,2,4,4,0,20,16,1,1,0,0,1,0,1,0,0,0,0,82,2,5,0,0,0,3,1,1888368,2019
04/17/2019,home,14781,272,Hartford,9,True,10,7,3,win,10 - 7,4773504,572,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,1,5,0,1888368,2019
04/19/2019,away,14781,590,Sacred Heart,9,True,1,9,-8,loss,1 - 9,4777975,572,1,1.0,0,2,1,0,0,0,0,6,6,0,0,0,0,0,0,0,2,2,0,0,0,1,2,0,0,0,3,0,1888368,2019
04/24/2019,away,14781,164,UConn,9,True,1,2,-1,loss,1 - 2,4779108,572,1,2.0,0,0,0,0,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,25,2,2,0,0,0,3,0,1888368,2019
04/26/2019,home,14781,248,George Mason,9,True,1,3,-2,loss,1 - 3,4781651,572,1,3.2,0,0,0,0,2,4,0,13,10,0,0,0,0,0,0,0,0,0,1,0,46,4,3,0,0,0,2,2,1888368,2019
04/30/2019,home,14781,67,Boston College,9,True,1,2,-1,loss,1 - 2,4792883,572,1,0.2,0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0,0,4,0,1888368,2019
05/03/2019,away,14781,609,Saint Louis,9,True,6,18,-12,loss,6 - 18,4789381,572,1,0.0,0,4,9,6,2,0,0,9,7,1,0,0,2,0,0,0,0,0,0,0,22,0,0,0,0,0,2,0,1888368,2019
05/10/2019,home,14781,400,Massachusetts,9,True,5,3,2,win,5 - 3,4790455,572,1,1.0,0,1,0,0,1,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,2,2,1888368,2019
05/14/2019,home,14781,164,UConn,9,True,4,5,-1,loss,4 - 5,4791466,572,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,4,0,1888368,2019
05/16/2019,away,14781,340,La Salle,9,True,5,7,-2,loss,5 - 7,4791797,572,1,2.0,0,2,1,1,1,3,0,10,8,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,2,2,1888368,2019
05/23/2019,home,14781,173,Davidson,9,True,2,4,-2,loss,2 - 4,4794830,572,1,2.0,0,3,3,3,1,0,0,12,9,0,0,0,0,0,2,0,0,0,0,0,40,3,3,0,1,0,1,0,1888368,2019
