App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,5.0,0.0,4,2,2,0,3,0,18,18,1,0,0,0,0,0,0,0,0,0,0,65,5,6,1,0,0,1,2,02/22/2017,home,12560,314,Jackson St.,9,True,16,2,14,win,206788,474,1879535,2017
0,0,4.1,0.0,2,0,0,0,4,0,15,15,1,0,0,0,1,0,0,1,0,0,0,51,5,4,1,0,0,4,2,02/25/2017,home,12560,716,Troy,13,True,3,2,1,win,207207,474,1879535,2017
0,1,2.0,0.0,5,4,4,1,3,0,12,11,0,0,0,1,1,0,0,0,0,0,0,37,1,2,0,0,0,1,2,03/05/2017,home,12560,17,Alcorn,9,True,7,6,1,win,209007,474,1879535,2017
0,0,5.0,0.0,2,1,1,0,2,0,18,17,1,1,0,0,0,1,0,0,0,0,0,60,9,4,0,0,0,2,1,03/12/2017,home,12560,655,Southeastern La.,9,True,2,4,-2,loss,210868,474,1879535,2017
0,0,2.1,0.0,5,3,2,0,4,0,13,13,3,0,0,0,1,0,0,2,1,0,0,57,2,1,0,0,0,2,0,03/19/2017,home,12560,2,Abilene Christian,9,True,9,8,1,win,212504,474,1879535,2017
0,0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,4,0,03/24/2017,away,12560,1004,Central Ark.,9,True,5,6,-1,loss,213472,474,1879535,2017
0,1,4.1,0.0,8,4,4,1,3,0,21,19,2,0,0,0,0,0,0,0,0,1,0,77,5,4,0,1,0,1,1,03/26/2017,away,12560,1004,Central Ark.,9,True,0,10,-10,loss,214457,474,1879535,2017
0,1,0.2,0.0,4,5,4,1,0,0,8,5,0,0,0,0,0,1,0,0,0,0,1,27,1,1,0,1,0,1,0,04/01/2017,home,12560,26172,A&M-Corpus Christi,9,True,4,8,-4,loss,215969,474,1879535,2017
0,0,1.2,0.0,1,1,1,3,1,0,8,5,0,0,0,0,1,0,0,2,0,0,0,36,1,2,0,0,0,2,0,04/11/2017,home,12560,646,South Alabama,9,True,6,9,-3,loss,218565,474,1879535,2017
0,0,0.2,0.0,1,1,1,0,0,0,3,3,0,0,0,1,0,0,0,2,2,0,0,8,0,2,0,0,0,6,0,04/15/2017,away,12560,402,McNeese,9,True,7,9,-2,loss,219802,474,1879535,2017
0,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,2,0,04/22/2017,away,12560,703,Texas,9,True,2,3,-1,loss,221526,474,1879535,2017
0,0,2.0,0.0,0,0,0,1,3,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,2,04/26/2017,away,12560,314,Jackson St.,10,True,5,5,0,tie,222854,474,1879535,2017
0,0,2.0,0.0,3,0,0,0,1,0,8,8,1,0,0,0,1,0,0,0,0,0,0,32,1,3,0,0,0,4,0,04/28/2017,away,12560,2743,UIW,9,True,15,7,8,win,223168,474,1879535,2017
0,0,1.0,0.0,2,2,2,0,1,0,5,5,0,0,0,0,0,0,0,2,0,0,0,22,1,1,0,0,0,3,1,04/30/2017,away,12560,2743,UIW,9,True,9,10,-1,loss,224124,474,1879535,2017
0,0,0.2,0.0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,1,8,1,1,0,0,0,3,0,05/07/2017,home,12560,287,Houston Christian,9,True,1,4,-3,loss,225389,474,1879535,2017
0,0,0.1,0.0,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,16,0,1,0,0,0,2,0,05/13/2017,home,12560,483,Nicholls,9,True,0,3,-3,loss,226278,474,1879535,2017
0,0,1.0,0.0,1,1,1,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,1,0,6,1,05/14/2017,away,12560,483,Nicholls,9,True,7,8,-1,loss,226493,474,1879535,2017
0,0,1.0,0.0,3,1,1,0,1,0,5,5,0,0,0,1,0,0,0,0,0,0,0,15,1,0,0,0,0,5,0,05/16/2017,away,12560,718,Tulane,9,True,6,8,-2,loss,226657,474,1879535,2017
0,0,1.0,0.0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,2,0,0,0,15,1,2,0,0,0,5,0,05/24/2017,neutral,12560,655,Southeastern La.,9,True,7,12,-5,loss,227380,474,1879535,2017
