date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/20/2022,home,15860,471,NJIT,9,True,8,3,5,win,8 - 3,5210860,746,1,0,0.2,0.0,1,1,1,3,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2119817,2022
02/23/2022,home,15860,741,VMI,9,True,14,0,14,win,14 - 0,5213920,746,1,0,1.0,0.0,0,0,0,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,2119817,2022
02/27/2022,home,15860,167,Cornell,9,True,19,1,18,win,19 - 1,5218231,746,1,0,2.0,0.0,0,0,0,3,5,0,9,6,0,0,0,0,0,0,0,0,0,0,0,37,0,1,0,0,0,3,1,0,2119817,2022
03/05/2022,home,15860,539,Penn St.,9,True,10,4,6,win,10 - 4,5224917,746,1,0,2.0,0.0,4,2,2,0,4,0,11,10,1,0,0,0,0,1,0,1,0,0,0,38,1,1,0,0,0,2,1,0,2119817,2022
03/08/2022,home,15860,249,George Washington,9,True,10,2,8,win,10 - 2,5228522,746,1,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,6,0,0,2119817,2022
03/13/2022,away,15860,193,Duke,9,True,6,7,-1,loss,6 - 7,5234055,746,1,0,1.0,0.0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,5,0,0,2119817,2022
03/15/2022,home,15860,576,Rider,9,True,14,4,10,win,14 - 4,5235676,746,1,0,2.0,0.0,3,2,2,0,3,0,9,9,1,0,0,1,0,0,0,1,0,0,0,34,2,1,0,0,0,2,0,0,2119817,2022
03/19/2022,home,15860,67,Boston College,9,True,18,1,17,win,18 - 1,5240056,746,1,0,2.0,0.0,1,0,0,2,5,0,9,7,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,2,3,0,2119817,2022
03/27/2022,away,15860,749,Wake Forest,9,True,1,8,-7,loss,1 - 8,5247922,746,1,0,1.1,0.0,3,2,2,1,1,0,7,6,0,0,0,1,0,0,0,1,0,0,0,24,0,2,0,0,0,2,1,0,2119817,2022
03/29/2022,home,15860,575,Richmond,9,True,8,2,6,win,8 - 2,5249614,746,1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,4,0,0,2119817,2022
04/01/2022,home,15860,255,Georgia Tech,9,True,4,6,-2,loss,4 - 6,5251812,746,1,0,2.0,0.0,0,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,26,2,1,0,0,0,2,1,0,2119817,2022
04/03/2022,home,15860,255,Georgia Tech,9,True,18,9,9,win,18 - 9,5254672,746,1,0,0.1,0.0,1,2,2,2,0,0,5,2,1,0,0,0,0,1,0,1,0,0,0,30,1,0,0,0,0,2,0,0,2119817,2022
04/06/2022,home,15860,355,Liberty,9,True,7,2,5,win,7 - 2,5269502,746,1,0,1.1,0.0,0,0,0,0,2,0,5,5,0,0,0,0,1,0,0,0,0,0,0,28,2,0,0,0,0,2,0,0,2119817,2022
04/10/2022,away,15860,415,Miami (FL),9,True,5,15,-10,loss,5 - 15,5261216,746,1,0,0.2,0.0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,2,1,0,0,15,1,0,0,0,0,6,0,0,2119817,2022
04/12/2022,home,15860,523,Old Dominion,9,True,2,9,-7,loss,2 - 9,5263195,746,1,0,2.1,0.0,0,0,0,3,3,0,11,7,0,0,0,0,0,1,0,3,0,0,0,55,2,2,0,0,0,4,1,0,2119817,2022
04/17/2022,away,15860,545,Pittsburgh,9,True,1,4,-3,loss,1 - 4,5267968,746,1,0,0.1,0.0,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,19,0,1,0,0,0,2,0,0,2119817,2022
04/20/2022,home,15860,251,Georgetown,9,True,6,4,2,win,6 - 4,5270156,746,1,0,2.0,0.0,0,0,0,2,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,27,3,1,0,0,0,2,1,0,2119817,2022
04/23/2022,home,15860,457,North Carolina,10,True,11,7,4,win,11 - 7,5272825,746,1,0,0.2,0.0,1,1,1,1,1,0,6,2,1,0,0,0,0,2,1,2,0,1,0,27,1,0,0,0,0,2,0,0,2119817,2022
04/27/2022,home,15860,248,George Mason,9,True,17,7,10,win,17 - 7,5277248,746,1,0,1.1,0.0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,2,0,0,0,21,0,1,0,0,0,4,1,0,2119817,2022
04/29/2022,home,15860,742,Virginia Tech,9,True,2,5,-3,loss,2 - 5,5278493,746,1,0,2.0,0.0,0,0,0,1,4,0,8,7,0,0,0,0,0,0,0,0,0,0,0,29,0,2,0,0,0,3,1,0,2119817,2022
05/01/2022,home,15860,742,Virginia Tech,9,True,5,7,-2,loss,5 - 7,5280714,746,1,0,1.1,0.0,1,0,0,1,2,0,6,5,0,0,0,0,0,0,0,2,1,0,0,23,0,2,0,0,0,4,1,0,2119817,2022
