date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/18/2022,home,15860,253,Ga. Southern,9,True,9,0,9,win,9 - 0,5207821,694,1,2.0,0,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,15,3,1,0,0,0,2,1,0,2139746,2022
02/20/2022,home,15860,253,Ga. Southern,9,True,14,0,14,win,14 - 0,5211163,694,1,2.0,0,1,0,0,1,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,31,4,1,1,0,0,2,0,0,2139746,2022
02/25/2022,home,15860,310,Iona,9,True,27,1,26,win,27 - 1,5215276,694,1,1.0,0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,2,1,0,2139746,2022
03/01/2022,home,15860,198,ETSU,9,True,4,1,3,win,4 - 1,5220403,694,1,3.1,0,3,0,0,0,7,0,12,12,1,0,0,0,0,0,0,1,0,0,0,52,0,2,1,0,0,2,1,0,2139746,2022
03/04/2022,home,15860,703,Texas,9,True,2,7,-5,loss,2 - 7,5223775,694,1,0.1,0,3,3,2,1,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1,0,2,0,0,2139746,2022
03/08/2022,home,15860,317,James Madison,10,True,9,8,1,win,9 - 8,5229371,694,1,1.0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,1,0,2,0,0,0,12,1,0,0,0,0,2,0,0,2139746,2022
03/11/2022,home,15860,572,Rhode Island,9,True,17,4,13,win,17 - 4,5231277,694,1,3.0,0,4,2,2,0,2,0,13,12,2,0,0,0,0,1,0,0,0,0,0,53,4,2,0,0,0,2,1,0,2139746,2022
03/18/2022,home,15860,648,South Carolina,9,True,8,3,5,win,8 - 3,5238725,694,1,1.1,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,1,0,0,0,19,1,0,0,0,0,2,2,0,2139746,2022
03/22/2022,home,15860,87,Butler,9,True,13,3,10,win,13 - 3,5243163,694,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,10,1,1,1,0,0,2,1,0,2139746,2022
03/27/2022,away,15860,433,Ole Miss,9,True,4,3,1,win,4 - 3,5248142,694,1,0.1,0,2,2,2,0,0,0,3,3,0,0,0,1,0,0,0,1,1,0,0,11,1,0,0,0,0,2,0,0,2139746,2022
03/30/2022,home,15860,769,Western Caro.,9,True,11,1,10,win,11 - 1,5250674,694,1,1.0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,1,0,2139746,2022
04/01/2022,away,15860,736,Vanderbilt,9,True,6,2,4,win,6 - 2,5251927,694,1,1.2,0,0,0,0,1,2,0,7,6,0,0,0,0,0,0,0,0,0,0,0,36,2,1,0,0,0,4,0,0,2139746,2022
04/05/2022,home,15860,28600,Lipscomb,9,True,5,1,4,win,5 - 1,5256600,694,1,1.0,0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,6,0,0,2139746,2022
04/08/2022,home,15860,434,Missouri,9,True,8,3,5,win,8 - 3,5258576,694,1,0.1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,5,0,0,2139746,2022
04/12/2022,home,15860,692,Tennessee Tech,9,True,2,3,-1,loss,2 - 3,5263261,694,1,2.0,0,1,0,0,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,7,1,0,2139746,2022
04/16/2022,home,15860,8,Alabama,9,True,9,2,7,win,9 - 2,5267682,694,1,4.1,0,5,2,2,0,2,0,18,18,0,0,0,1,0,0,0,0,0,0,0,58,7,4,1,0,0,2,1,0,2139746,2022
04/23/2022,away,15860,235,Florida,9,True,3,0,3,win,3 - 0,5273585,694,1,4.1,0,0,0,0,1,3,0,14,11,0,0,0,0,0,2,0,1,0,0,0,45,3,5,0,0,1,2,1,1,2139746,2022
04/30/2022,home,15860,37,Auburn,9,True,6,8,-2,loss,6 - 8,5280418,694,1,4.1,0,2,3,3,2,2,0,17,15,0,0,0,1,0,0,1,2,0,0,0,51,7,4,0,0,0,3,2,0,2139746,2022
05/05/2022,away,15860,334,Kentucky,13,True,2,3,-1,loss,2 - 3,5283297,694,1,2.1,0,0,0,0,0,2,0,7,7,0,0,0,0,0,0,0,1,0,0,0,23,1,4,0,0,0,3,0,0,2139746,2022
05/10/2022,home,15860,52,Bellarmine,9,True,11,5,6,win,11 - 5,5286028,694,1,2.0,0,1,0,0,0,2,0,7,6,0,0,0,0,0,1,0,0,0,0,0,23,3,0,0,0,0,7,0,0,2139746,2022
