date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/19/2021,home,15580,327,Kansas St.,9,True,2,3,-1,loss,2 - 3,5002440,528,1,0,0.1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,2301960,2021
02/21/2021,home,15580,260,Gonzaga,9,True,20,4,16,win,20 - 4,5004779,528,1,0,1.2,0.0,0,0,0,0,0,0,5,3,0,0,0,0,0,2,0,1,0,0,0,20,2,1,1,0,0,2,0,0,2301960,2021
02/25/2021,away,15580,1104,Grand Canyon,9,True,4,0,4,win,4 - 0,5007764,528,1,0,1.0,0.0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,2,0,0,2301960,2021
03/06/2021,home,15580,77,BYU,9,True,4,3,1,win,4 - 3,5016971,528,1,0,1.0,0.0,2,2,2,0,2,0,5,5,0,0,0,1,0,0,0,0,0,0,0,19,0,1,0,0,0,3,0,0,2301960,2021
03/13/2021,home,15580,529,Oregon,9,True,0,3,-3,loss,0 - 3,5024432,528,1,0,3.0,0.0,1,0,0,0,4,0,10,10,0,0,0,0,0,0,0,0,0,0,0,45,2,3,0,0,0,3,1,0,2301960,2021
03/20/2021,home,15580,754,Washington St.,9,True,10,3,7,win,10 - 3,5031792,528,1,0,3.0,0.0,0,0,0,0,3,0,9,9,0,0,0,0,0,0,0,0,0,0,0,30,2,4,1,0,0,2,2,0,2301960,2021
03/24/2021,home,15580,631,Santa Clara,9,True,9,0,9,win,9 - 0,5035952,528,1,1,3.0,0.0,0,0,0,2,7,0,10,8,0,0,0,0,0,0,0,0,0,0,0,53,1,0,1,0,0,1,2,0,2301960,2021
04/01/2021,home,15580,732,Utah,9,True,4,3,1,win,4 - 3,5043876,528,1,1,3.2,0.0,3,2,2,3,5,0,18,13,2,0,0,0,0,2,0,0,0,0,0,69,4,1,0,0,0,1,1,0,2301960,2021
04/06/2021,home,15580,260,Gonzaga,9,True,2,5,-3,loss,2 - 5,5048974,528,1,1,3.0,0.0,2,0,0,0,4,0,11,11,0,0,0,0,0,0,0,0,0,0,0,47,4,1,0,0,0,1,2,0,2301960,2021
04/11/2021,away,15580,529,Oregon,11,True,4,5,-1,loss,4 - 5,5054311,528,1,0,2.1,0.0,1,2,2,2,4,0,10,8,1,0,0,0,0,0,0,0,0,0,0,44,2,1,0,0,0,2,1,0,2301960,2021
04/17/2021,home,15580,107,California,9,True,2,1,1,win,2 - 1,5059271,528,1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,3,0,0,2301960,2021
04/23/2021,away,15580,109,UC Irvine,11,True,7,5,2,win,7 - 5,5064450,528,1,0,1.0,0.0,1,1,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,2,0,10,2,0,0,0,0,3,0,0,2301960,2021
04/25/2021,away,15580,109,UC Irvine,12,True,6,7,-1,loss,6 - 7,5067159,528,1,0,1.1,0.0,3,2,2,2,2,0,9,7,1,0,0,0,0,0,0,1,0,0,0,44,2,0,0,0,0,2,0,0,2301960,2021
04/30/2021,away,15580,110,UCLA,10,True,5,6,-1,loss,5 - 6,5070169,528,1,0,1.0,0.0,2,1,1,2,1,0,8,4,1,0,1,0,0,1,1,0,0,1,0,24,1,1,0,1,0,5,0,0,2301960,2021
05/07/2021,home,15580,657,Southern California,9,True,5,4,1,win,5 - 4,5074944,528,1,0,1.2,0.0,2,0,0,0,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,27,3,2,0,0,0,2,0,0,2301960,2021
05/16/2021,away,15580,28,Arizona St.,9,True,11,4,7,win,11 - 4,5079230,528,1,0,1.0,0.0,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0,3,0,0,2301960,2021
05/18/2021,away,15580,551,Portland,9,True,2,7,-5,loss,2 - 7,5079628,528,1,1,1.0,0.0,1,1,1,1,0,0,5,4,1,0,0,0,2,0,0,0,0,0,0,14,0,3,0,0,0,1,0,0,2301960,2021
05/21/2021,home,15580,29,Arizona,9,True,4,12,-8,loss,4 - 12,5080812,528,1,0,1.2,0.0,0,2,2,3,3,0,8,5,0,0,0,0,0,0,0,0,0,0,0,33,1,1,0,1,0,2,1,0,2301960,2021
06/05/2021,home,15580,402,McNeese,9,True,10,5,5,win,10 - 5,5082851,528,1,0,0.2,0.0,1,0,0,1,1,0,4,3,0,0,0,0,0,0,0,2,2,0,0,13,1,0,0,0,0,2,0,0,2301960,2021
06/06/2021,away,15580,698,TCU,9,True,3,2,1,win,3 - 2,5082895,528,1,0,0.1,0.0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,8,0,1,1,0,0,4,0,0,2301960,2021
06/07/2021,home,15580,1045,DBU,9,True,5,8,-3,loss,5 - 8,5082978,528,1,1,2.0,0.0,2,0,0,2,1,0,10,7,1,0,0,0,0,1,0,0,0,0,0,42,2,2,0,0,0,1,1,0,2301960,2021
