date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/15/2014,home,11620,626,San Diego St.,9,True,3,5,-2,loss,3 - 5,587044,630,1,5.1,5,3,3,1,1,0,23,20,0,0,0,0,0,0,0,0,0,1,1,78,11,3,0,1,0,1,1,1544254,2014
02/22/2014,home,11620,104,UC Santa Barbara,9,True,7,5,2,win,7 - 5,588011,630,1,4.1,7,3,3,1,1,0,20,17,1,0,0,0,0,1,0,0,0,1,0,61,7,3,0,0,0,1,0,1544254,2014
03/01/2014,away,11620,466,Nevada,10,True,7,4,3,win,7 - 4,589224,630,1,5.1,7,3,3,0,2,0,22,19,3,0,1,0,0,1,0,0,0,1,1,73,4,8,0,0,0,1,2,1544254,2014
03/08/2014,home,11620,108,UC Davis,9,True,2,5,-3,loss,2 - 5,590555,630,1,2.0,6,2,2,2,0,0,14,11,2,0,0,0,0,0,0,0,0,1,0,45,3,3,0,0,0,1,0,1544254,2014
03/15/2014,home,11620,465,UNLV,9,True,1,2,-1,loss,1 - 2,592580,630,1,6.2,6,2,1,2,3,0,26,23,1,0,0,0,0,0,0,0,0,0,1,93,5,10,0,1,0,1,0,1544254,2014
03/21/2014,away,11620,473,New Mexico,9,True,1,10,-9,loss,1 - 10,594105,630,1,6.1,9,5,2,1,1,0,29,25,0,0,0,0,0,0,0,0,0,3,0,78,11,6,0,1,0,1,1,1544254,2014
03/28/2014,away,11620,754,Washington St.,9,True,9,12,-3,loss,9 - 12,595905,630,1,4.0,7,4,4,1,1,0,20,17,1,0,0,1,0,0,0,0,0,2,0,60,7,4,0,0,0,1,0,1544254,2014
04/05/2014,home,11620,466,Nevada,9,True,5,6,-1,loss,5 - 6,598465,630,1,4.0,7,4,3,0,3,0,20,18,3,0,0,0,0,1,0,0,0,1,0,64,3,6,0,1,0,1,2,1544254,2014
04/12/2014,away,11620,465,UNLV,9,True,1,2,-1,loss,1 - 2,600174,630,1,5.0,5,1,1,2,3,0,22,19,1,0,0,0,0,0,0,0,0,1,0,85,2,10,0,0,0,1,0,1544254,2014
04/18/2014,home,11620,473,New Mexico,9,True,2,5,-3,loss,2 - 5,602378,630,1,6.0,5,3,3,1,1,0,23,21,0,0,0,0,0,0,0,0,0,0,1,81,10,6,0,1,0,1,1,1544254,2014
04/26/2014,away,11620,626,San Diego St.,9,True,9,5,4,win,9 - 5,604338,630,1,5.0,9,3,3,3,3,0,26,22,1,0,0,0,0,0,0,0,0,0,1,84,5,6,0,0,0,1,1,1544254,2014
05/03/2014,home,11620,96,Fresno St.,9,True,0,8,-8,loss,0 - 8,606006,630,1,3.2,10,5,3,0,0,0,21,21,2,0,1,0,0,0,0,0,0,0,0,75,6,4,0,1,0,1,0,1544254,2014
05/10/2014,away,11620,721,Air Force,9,True,7,8,-1,loss,7 - 8,607491,630,1,5.0,13,6,3,0,3,0,29,29,1,0,0,0,0,0,0,0,0,0,0,80,5,7,0,0,0,1,0,1544254,2014
05/21/2014,home,11620,626,San Diego St.,9,True,1,15,-14,loss,1 - 15,608524,630,1,5.0,9,7,6,1,2,0,24,23,1,0,0,0,0,0,0,0,0,0,0,0,8,4,0,1,0,1,1,1544254,2014
