date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/19/2021,away,15580,255,Georgia Tech,9,True,6,12,-6,loss,6 - 12,5002483,202,1,0,0.1,0.0,2,4,0,0,0,0,5,4,0,0,0,2,0,1,0,2,2,0,0,18,0,1,0,0,0,3,0,0,1869824,2021
02/23/2021,away,15580,367,Louisville,9,True,2,6,-4,loss,2 - 6,5006232,202,1,0,1.0,0.0,2,2,2,0,1,0,5,5,0,0,0,1,0,0,0,0,0,0,0,11,1,1,0,0,0,3,0,0,1869824,2021
03/02/2021,away,15580,334,Kentucky,9,True,3,6,-3,loss,3 - 6,5012758,202,1,0,0.1,0.0,0,1,1,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,4,0,0,1869824,2021
03/06/2021,away,15580,198,ETSU,9,True,9,7,2,win,9 - 7,5017039,202,1,0,0.1,0.0,1,0,0,1,0,0,3,2,1,0,0,0,1,0,0,1,1,0,0,14,0,1,0,0,0,3,0,0,1869824,2021
03/24/2021,home,15580,175,Dayton,9,True,13,20,-7,loss,13 - 20,5035901,202,1,0,0.1,0.0,1,4,4,3,1,0,6,2,0,1,0,0,0,1,0,0,0,0,0,26,0,0,0,1,0,2,1,0,1869824,2021
04/06/2021,away,15580,694,Tennessee,9,True,1,10,-9,loss,1 - 10,5048824,202,1,0,1.0,0.0,2,1,1,0,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,20,0,2,0,0,0,2,0,0,1869824,2021
04/09/2021,away,15580,201,Eastern Ill.,9,True,2,11,-9,loss,2 - 11,5050762,202,1,0,1.0,0.0,1,0,0,1,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,1869824,2021
04/17/2021,home,15580,315,Jacksonville St.,9,True,1,11,-10,loss,1 - 11,5059195,202,1,0,0.1,0.0,1,2,2,0,0,0,3,2,0,0,0,1,0,1,0,3,3,0,0,6,1,0,0,0,0,7,0,0,1869824,2021
05/01/2021,home,15580,692,Tennessee Tech,9,True,3,16,-13,loss,3 - 16,5071204,202,1,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8,0,0,1869824,2021
05/22/2021,home,15580,493,North Dakota St.,9,True,1,6,-5,loss,1 - 6,5080984,202,1,1,1.0,0.0,0,2,2,4,1,0,7,3,0,0,0,0,3,0,0,0,0,0,0,33,1,1,0,1,0,1,1,0,1869824,2021
