date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2012,away,10942,626,San Diego St.,9,True,7,4,3,win,7 - 4,755607,756,1,5.0,7,2,1,0,4,0,22,21,1,0,0,0,0,0,0,0,0,0,1,0,5,6,0,0,0,1,0,992872,2012
02/24/2012,away,10942,109,UC Irvine,9,True,3,0,3,win,3 - 0,756700,756,1,6.0,3,0,0,1,2,0,22,21,0,0,0,0,0,0,0,0,0,0,0,78,7,9,1,0,0,1,0,992872,2012
03/03/2012,home,10942,606,Saint Joseph's,9,True,1,0,1,win,1 - 0,758554,756,1,6.0,1,0,0,0,2,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,11,5,1,0,0,1,1,992872,2012
03/09/2012,away,10942,90,Cal Poly,9,True,3,6,-3,loss,3 - 6,760158,756,1,5.0,7,4,3,0,7,0,24,23,1,1,0,1,0,1,0,0,0,0,0,82,5,3,0,1,0,1,3,992872,2012
03/16/2012,home,10942,529,Oregon,9,True,8,3,5,win,8 - 3,762388,756,1,6.0,5,3,3,0,3,0,23,22,0,0,1,0,1,1,0,0,0,0,0,0,7,7,1,0,0,1,1,992872,2012
03/23/2012,home,10942,94,CSU Bakersfield,9,True,4,2,2,win,4 - 2,764425,756,1,6.0,5,1,1,2,5,0,25,22,1,0,0,0,0,0,0,0,0,1,0,0,8,5,1,0,0,1,1,992872,2012
03/31/2012,away,10942,528,Oregon St.,10,True,3,2,1,win,3 - 2,767373,756,1,6.1,5,1,1,1,3,0,25,23,0,0,0,0,0,0,0,0,0,1,0,94,8,8,0,0,0,1,2,992872,2012
04/05/2012,home,10942,674,Stanford,9,True,2,5,-3,loss,2 - 5,768904,756,1,5.1,8,4,4,3,4,0,27,24,0,0,0,1,0,0,0,0,0,0,0,0,3,9,0,1,0,1,1,992872,2012
04/13/2012,away,10942,107,California,9,True,6,7,-1,loss,6 - 7,771439,756,1,6.1,10,4,4,0,4,0,28,26,5,0,0,0,0,0,0,0,0,2,0,0,13,1,0,1,0,1,1,992872,2012
04/20/2012,home,10942,29,Arizona,9,True,2,10,-8,loss,2 - 10,773762,756,1,5.2,5,4,4,4,4,0,27,22,1,0,1,2,0,1,1,0,0,0,0,0,6,7,0,1,0,1,1,992872,2012
04/24/2012,away,10942,551,Portland,9,True,6,4,2,win,6 - 4,775502,756,1,0.1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,1,7,0,992872,2012
04/27/2012,away,10942,732,Utah,9,True,9,1,8,win,9 - 1,776137,756,1,7.0,4,0,0,0,3,0,25,25,3,0,0,0,0,0,0,0,0,0,0,0,5,13,1,0,0,1,2,992872,2012
05/04/2012,away,10942,657,Southern California,9,True,7,0,7,win,7 - 0,777916,756,1,9.0,4,0,0,0,6,1,29,29,0,0,0,0,0,0,0,0,0,0,0,0,11,8,1,0,0,1,1,992872,2012
05/11/2012,home,10942,110,UCLA,9,True,0,2,-2,loss,0 - 2,779151,756,1,8.0,5,2,2,1,2,0,28,24,0,0,0,0,0,1,0,0,0,2,0,0,11,8,0,1,0,1,0,992872,2012
05/16/2012,home,10942,551,Portland,9,True,3,0,3,win,3 - 0,779811,756,1,3.0,4,0,0,1,5,0,15,14,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,992872,2012
05/20/2012,away,10942,28,Arizona St.,9,True,6,9,-3,loss,6 - 9,780413,756,1,5.0,8,2,2,3,4,0,22,17,2,1,0,1,0,0,0,0,0,0,2,0,4,4,0,0,0,1,1,992872,2012
05/25/2012,home,10942,754,Washington St.,9,True,5,2,3,win,5 - 2,780618,756,1,6.0,8,2,2,2,6,0,29,24,3,0,0,0,0,1,0,0,0,2,0,0,3,9,0,0,0,1,1,992872,2012
