date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/22/2022,home,15860,288,Houston,9,True,2,3,-1,loss,2 - 3,5214026,402,1,2.1,0,0,0,0,1,6,0,8,7,0,0,0,0,0,0,0,2,0,0,0,42,0,1,0,0,0,2,2,0,2319054,2022
02/26/2022,home,15860,17,Alcorn,9,True,17,1,16,win,17 - 1,5217703,402,1,1.0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,3,0,2319054,2022
03/04/2022,home,15860,366,Louisiana Tech,9,True,5,21,-16,loss,5 - 21,5223589,402,1,0.0,0,2,4,4,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,2319054,2022
03/09/2022,away,15860,365,LSU,9,True,3,6,-3,loss,3 - 6,5229787,402,1,1.2,0,2,1,1,0,2,0,6,6,1,0,0,1,0,0,0,0,0,0,0,21,0,2,0,0,0,4,1,0,2319054,2022
03/13/2022,home,15860,101,CSUN,9,True,4,6,-2,loss,4 - 6,5233156,402,1,1.0,0,0,1,1,3,3,0,6,3,0,0,0,0,0,0,0,1,0,0,0,32,0,0,0,0,0,3,0,0,2319054,2022
03/20/2022,home,15860,201,Eastern Ill.,9,True,6,7,-1,loss,6 - 7,5241175,402,1,0.1,0,1,2,2,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,3,0,0,2319054,2022
03/27/2022,home,15860,287,Houston Baptist,9,True,13,7,6,win,13 - 7,5248131,402,1,1.0,0,0,0,0,1,4,0,5,4,0,0,0,0,1,0,0,0,0,0,0,27,0,0,0,0,0,4,1,0,2319054,2022
03/30/2022,home,15860,665,Southern U.,9,True,9,7,2,win,9 - 7,5250798,402,1,1.1,0,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,1,0,0,0,21,2,0,0,0,0,3,0,0,2319054,2022
04/03/2022,away,15860,483,Nicholls,10,True,7,8,-1,loss,7 - 8,5254855,402,1,2.0,0,1,1,1,1,2,0,7,6,0,0,0,1,0,0,0,0,0,0,0,40,1,2,0,0,0,2,0,0,2319054,2022
04/06/2022,home,15860,553,Prairie View,9,True,7,2,5,win,7 - 2,5257384,402,1,1.0,0,0,0,0,1,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,6,0,0,2319054,2022
04/10/2022,away,15860,474,New Orleans,9,True,9,11,-2,loss,9 - 11,5261166,402,1,0.0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,2,2,0,0,12,0,0,0,0,0,4,0,0,2319054,2022
04/15/2022,home,15860,2743,UIW,11,True,4,3,1,win,4 - 3,5266009,402,1,1.2,0,0,0,0,1,4,0,6,5,0,0,0,0,0,0,0,2,0,0,0,31,1,0,0,0,0,3,1,0,2319054,2022
04/18/2022,home,15860,624,Sam Houston,9,True,8,4,4,win,8 - 4,5268445,402,1,1.1,0,0,1,0,0,4,0,8,5,0,0,0,0,1,2,0,2,0,0,0,40,0,1,0,0,0,2,0,0,2319054,2022
04/23/2022,home,15860,655,Southeastern La.,9,True,6,4,2,win,6 - 4,5273644,402,1,3.2,0,1,1,0,2,3,0,13,10,0,0,0,0,0,0,0,2,1,1,0,51,3,4,1,0,0,2,0,1,2319054,2022
04/29/2022,away,15860,26172,A&M-Corpus Christi,9,True,7,2,5,win,7 - 2,5278698,402,1,2.1,0,1,0,0,0,4,0,8,8,1,0,0,0,2,0,0,2,2,0,0,29,0,3,0,0,0,2,1,0,2319054,2022
05/01/2022,away,15860,26172,A&M-Corpus Christi,9,True,11,13,-2,loss,11 - 13,5281334,402,1,1.0,0,1,2,2,1,2,0,6,3,0,0,0,0,1,1,0,0,0,0,1,21,0,1,0,0,0,3,1,0,2319054,2022
05/07/2022,home,15860,508,Northwestern St.,10,True,4,5,-1,loss,4 - 5,5284748,402,1,1.0,0,0,1,1,2,2,0,6,2,0,0,0,0,1,0,0,0,0,1,1,31,0,1,0,0,0,3,0,0,2319054,2022
05/14/2022,away,15860,287,Houston Baptist,9,True,14,9,5,win,14 - 9,5288216,402,1,2.1,0,1,0,0,1,4,0,9,8,0,0,0,0,0,0,0,2,0,0,0,36,1,2,1,0,0,4,1,0,2319054,2022
05/19/2022,home,15860,2743,UIW,9,True,12,6,6,win,12 - 6,5288908,402,1,0.1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,4,0,0,2319054,2022
05/21/2022,home,15860,2743,UIW,9,True,7,2,5,win,7 - 2,5289896,402,1,3.0,0,1,0,0,2,8,0,13,11,0,0,0,0,0,0,0,3,1,0,0,68,0,1,0,0,1,3,0,0,2319054,2022
05/26/2022,home,15860,655,Southeastern La.,12,True,6,5,1,win,6 - 5,5290237,402,1,2.0,0,1,1,1,2,6,0,10,7,0,0,0,1,0,1,0,2,0,0,0,46,0,0,0,0,0,2,1,0,2319054,2022
05/27/2022,away,15860,655,Southeastern La.,9,True,2,3,-1,loss,2 - 3,5290394,402,1,0.2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,1,1,0,3,1,1,0,0,0,4,0,0,2319054,2022
