date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,away,14781,257,Georgia,9,True,1,13,-12,loss,1 - 13,4707667,175,1,3.1,0,8,8,8,1,4,0,19,17,3,0,0,0,1,1,0,0,0,0,0,0,5,0,0,1,0,1,2,2131120,2019
03/02/2019,away,14781,736,Vanderbilt,9,True,0,2,-2,loss,0 - 2,4720174,175,1,1.0,0,1,1,1,5,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,34,1,1,0,1,0,1,0,2131120,2019
03/10/2019,home,14781,116,Canisius,9,True,6,2,4,win,6 - 2,4747294,175,1,5.0,0,2,2,2,6,7,0,22,15,0,0,0,0,1,0,0,0,0,0,1,0,4,3,1,0,0,1,3,2131120,2019
03/16/2019,away,14781,47,Ball St.,9,True,6,11,-5,loss,6 - 11,4749440,175,1,0.1,0,2,2,2,1,0,0,4,3,0,0,0,1,0,0,0,1,0,0,0,13,0,1,0,0,0,2,0,2131120,2019
03/26/2019,home,14781,331,Kent St.,9,True,12,5,7,win,12 - 5,4749041,175,1,5.0,0,8,4,3,1,8,0,24,23,2,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,2,2131120,2019
04/02/2019,home,14781,87,Butler,9,True,6,1,5,win,6 - 1,4756321,175,1,5.2,0,5,1,1,1,10,0,23,21,1,0,0,0,0,1,0,0,0,0,0,0,2,4,1,0,0,1,3,2131120,2019
04/09/2019,away,14781,709,Toledo,9,True,12,9,3,win,12 - 9,4764134,175,1,4.2,0,4,4,4,3,9,0,21,18,0,0,0,2,0,0,0,0,0,0,0,85,3,2,0,0,0,1,2,2131120,2019
04/13/2019,home,14781,575,Richmond,11,True,8,7,1,win,8 - 7,4768320,175,1,1.0,0,2,0,0,0,2,0,6,5,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,2,2,2131120,2019
04/20/2019,away,14781,248,George Mason,9,True,0,2,-2,loss,0 - 2,4776436,175,1,4.0,0,2,1,1,1,5,0,15,14,0,0,0,1,0,0,0,0,0,0,0,66,1,6,0,0,0,2,2,2131120,2019
04/28/2019,home,14781,606,Saint Joseph's,9,True,2,1,1,win,2 - 1,4783038,175,1,6.2,0,4,1,1,2,9,0,27,25,0,0,0,0,1,0,0,0,0,0,0,0,4,7,1,0,0,1,2,2131120,2019
05/04/2019,away,14781,340,La Salle,9,True,9,5,4,win,9 - 5,4786794,175,1,6.0,0,4,3,3,3,9,0,26,22,1,0,0,0,1,0,0,0,0,1,0,0,2,6,0,0,0,1,2,2131120,2019
05/17/2019,home,14781,236,Fordham,9,True,3,4,-1,loss,3 - 4,4791935,175,1,7.0,0,4,2,1,1,6,0,27,25,0,0,0,1,0,1,0,0,0,0,0,0,6,9,0,0,0,1,1,2131120,2019
05/23/2019,home,14781,173,Davidson,9,True,7,3,4,win,7 - 3,4794879,175,1,6.0,0,5,2,2,2,10,0,26,24,0,0,0,2,0,0,0,0,0,0,0,112,2,6,1,0,0,1,4,2131120,2019
05/25/2019,away,14781,236,Fordham,12,True,3,4,-1,loss,3 - 4,4795184,175,1,0.2,0,2,1,1,2,2,0,6,4,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,7,1,2131120,2019
