date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/07/2021,home,15580,392,Maryland,9,True,2,3,-1,loss,2 - 3,5017886,416,1,0,2.0,0.0,1,0,0,0,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,28,1,2,0,0,0,3,1,0,2318711,2021
03/20/2021,home,15580,301,Illinois,9,True,11,0,11,win,11 - 0,5034485,416,1,0,2.0,0.0,2,0,0,0,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,41,1,2,0,0,0,2,1,0,2318711,2021
03/22/2021,away,15580,418,Michigan,9,True,3,0,3,win,3 - 0,5034296,416,1,0,1.1,0.0,1,0,0,1,1,0,6,5,1,0,0,0,0,0,0,0,0,0,0,20,1,2,0,0,0,2,0,0,2318711,2021
04/02/2021,away,15580,428,Minnesota,9,True,7,6,1,win,7 - 6,5044882,416,1,0,2.0,0.0,2,1,1,1,0,0,9,7,0,0,0,0,0,0,0,0,0,1,0,23,4,2,0,0,0,2,0,0,2318711,2021
04/04/2021,away,15580,428,Minnesota,9,True,10,7,3,win,10 - 7,5047253,416,1,0,3.1,0.0,5,0,0,1,0,0,14,13,2,0,0,0,0,0,0,2,0,0,0,42,5,3,1,0,0,2,0,0,2318711,2021
04/16/2021,away,15580,301,Illinois,9,True,4,13,-9,loss,4 - 13,5057796,416,1,0,0.0,0.0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,9,0,0,0,1,0,2,0,0,2318711,2021
04/18/2021,home,15580,559,Purdue,9,True,3,8,-5,loss,3 - 8,5064618,416,1,0,4.0,0.0,1,2,2,2,4,0,15,12,0,0,0,0,0,1,0,2,0,0,0,59,4,3,0,0,0,3,0,0,2318711,2021
04/25/2021,home,15580,463,Nebraska,12,True,6,9,-3,loss,6 - 9,5067302,416,1,1,0.2,0.0,1,3,3,3,1,0,7,3,0,0,0,0,0,1,0,0,0,0,0,30,1,0,0,0,0,1,0,0,2318711,2021
04/30/2021,away,15580,539,Penn St.,9,True,6,7,-1,loss,6 - 7,5072702,416,1,0,1.2,0.0,2,1,1,2,2,0,9,7,1,0,0,0,0,0,0,2,1,0,0,42,2,1,0,0,0,3,1,0,2318711,2021
05/08/2021,home,15580,418,Michigan,9,True,1,3,-2,loss,1 - 3,5075789,416,1,0,3.1,0.0,0,0,0,3,5,0,15,10,0,0,0,0,0,2,0,0,0,0,0,66,2,3,0,0,0,2,1,0,2318711,2021
05/14/2021,away,15580,518,Ohio St.,9,True,10,7,3,win,10 - 7,5078411,416,1,0,1.2,0.0,4,3,3,1,2,0,10,9,2,0,0,0,0,0,0,2,1,0,0,50,2,1,0,0,0,3,1,0,2318711,2021
