App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1.0,0.0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,3,0,0,02/10/2023,away,16340,426,Millsaps,9,True,5,7,-2,loss,2407808,8490,2819518,2023,3
1,0,1.2,0.0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,5,0,0,02/15/2023,home,16340,953,Austin,9,True,6,8,-2,loss,2390220,8490,2819518,2023,3
1,0,1.0,0.0,1,1,1,2,2,0,6,4,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,1,7,0,0,02/28/2023,away,16340,953,Austin,9,True,8,6,2,win,2392469,8490,2819518,2023,3
1,0,2.0,0.0,1,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,27,2,2,0,0,0,5,1,0,03/04/2023,home,16340,1390,Sul Ross St.,9,True,3,8,-5,loss,2407779,8490,2819518,2023,3
1,0,1.0,0.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,18,2,1,0,0,0,8,0,0,03/07/2023,home,16340,125,Centenary (LA),9,True,2,6,-4,loss,2393946,8490,2819518,2023,3
1,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,6,0,0,03/11/2023,home,16340,1355,Schreiner,9,True,11,18,-7,loss,2407951,8490,2819518,2023,3
1,0,1.0,0.0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,4,1,0,03/12/2023,home,16340,1355,Schreiner,9,True,6,2,4,win,2394468,8490,2819518,2023,3
1,0,0.1,0.0,5,3,3,0,1,0,6,6,0,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,0,0,03/18/2023,away,16340,24400,Concordia (TX),9,True,5,4,1,win,2396316,8490,2819518,2023,3
1,1,2.0,0.0,1,0,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0,1,0,25,2,3,0,0,0,1,0,0,03/28/2023,away,16340,125,Centenary (LA),9,True,2,3,-1,loss,2398571,8490,2819518,2023,3
1,0,1.2,0.0,2,2,2,2,1,0,9,7,0,0,0,1,2,0,0,0,0,0,0,47,2,2,0,0,0,4,1,0,04/10/2023,away,16340,1062,East Tex. Baptist,9,True,1,15,-14,loss,2400365,8490,2819518,2023,3
1,0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,2,1,0,04/15/2023,away,16340,8530,McMurry,8,True,10,3,7,win,2402400,8490,2819518,2023,3
1,0,1.1,0.0,5,3,2,1,3,0,10,9,1,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,2,1,0,04/22/2023,away,16340,271,Hardin-Simmons,9,True,7,15,-8,loss,2411498,8490,2819518,2023,3
1,0,1.1,0.0,3,3,3,1,0,0,8,5,0,0,1,1,1,0,0,0,0,1,1,37,2,2,0,0,0,2,0,0,05/06/2023,away,16340,1062,East Tex. Baptist,9,True,4,9,-5,loss,2433780,8490,2819518,2023,3
