date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/28/2021,away,15580,563,Radford,9,True,1,6,-5,loss,1 - 6,5010951,739,1,2.0,0,1,0,0,0,4,0,7,7,1,0,0,0,0,0,0,0,0,0,0,28,0,2,0,0,0,3,2,0,1988388,2021
03/07/2021,home,15580,283,Hofstra,9,True,3,1,2,win,3 - 1,5019480,739,1,2.2,0,3,0,0,1,2,0,12,10,1,0,0,0,0,1,0,0,0,0,0,45,3,2,0,0,0,2,1,0,1988388,2021
03/13/2021,home,15580,180,Delaware,9,True,6,5,1,win,6 - 5,5024985,739,1,2.1,0,3,2,2,0,3,0,10,9,0,0,0,0,0,0,0,2,0,0,1,34,2,2,1,0,0,2,1,0,1988388,2021
03/21/2021,home,15580,683,Stony Brook,9,True,8,3,5,win,8 - 3,5033670,739,1,1.2,0,2,1,1,0,3,0,7,7,1,0,0,0,0,0,0,1,0,0,0,28,0,2,0,0,0,2,1,0,1988388,2021
03/28/2021,home,15580,540,Penn,9,True,3,2,1,win,3 - 2,5040957,739,1,0.1,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,0,2,1,0,0,14,0,0,1,0,0,5,0,0,1988388,2021
04/01/2021,away,15580,606,Saint Joseph's,9,True,8,7,1,win,8 - 7,5046698,739,1,0.1,0,1,1,1,1,1,0,3,2,0,0,0,1,0,0,0,2,2,0,0,15,0,0,0,0,0,2,0,0,1988388,2021
04/03/2021,home,15580,606,Saint Joseph's,9,True,16,5,11,win,16 - 5,5046702,739,1,1.0,0,1,0,0,1,2,0,5,4,0,0,0,0,1,0,0,0,0,0,0,19,1,0,0,0,0,2,1,0,1988388,2021
04/10/2021,away,15580,169,Creighton,9,True,0,10,-10,loss,0 - 10,5052161,739,1,0.2,0,2,3,3,0,1,0,5,4,1,0,0,1,0,1,0,0,0,0,0,25,0,1,0,0,0,2,1,0,1988388,2021
04/17/2021,home,15580,635,Seton Hall,9,True,2,13,-11,loss,2 - 13,5059620,739,1,0.2,0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,2,1,0,0,11,1,0,0,0,0,4,0,0,1988388,2021
04/18/2021,home,15580,635,Seton Hall,9,True,1,4,-3,loss,1 - 4,5061074,739,1,0.1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,4,0,0,1988388,2021
04/24/2021,away,15580,87,Butler,9,True,8,1,7,win,8 - 1,5064730,739,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1988388,2021
04/25/2021,away,15580,87,Butler,9,True,3,11,-8,loss,3 - 11,5066471,739,1,0.0,0,3,3,3,0,0,0,4,3,0,0,0,1,1,1,0,3,3,0,0,0,0,0,0,0,0,3,0,0,1988388,2021
05/02/2021,home,15580,812,Xavier,9,True,12,5,7,win,12 - 5,5072079,739,1,1.2,0,2,0,0,2,2,0,8,6,1,0,0,0,0,0,0,1,1,0,0,29,0,2,1,0,0,3,0,0,1988388,2021
05/15/2021,home,15580,164,UConn,9,True,4,9,-5,loss,4 - 9,5078956,739,1,1.0,0,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,3,0,0,1988388,2021
05/22/2021,away,15580,603,St. John's (NY),9,True,1,6,-5,loss,1 - 6,5081045,739,1,2.0,0,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,2,0,0,0,22,1,3,0,0,0,2,2,0,1988388,2021
