date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/19/2016,home,12360,1320,Presbyterian,9,True,11,5,6,win,11 - 5,292619,416,0,1,5.0,0.0,6,4,1,0,5,0,22,22,1,0,0,1,0,0,0,0,0,0,0,86,5,5,1,0,0,1,3,1439099,2016
02/26/2016,home,12360,670,Texas St.,9,True,3,2,1,win,3 - 2,293695,416,0,1,6.1,0.0,5,2,1,1,5,0,27,25,0,0,0,1,0,0,0,0,0,1,0,88,10,4,0,0,0,1,2,1439099,2016
03/04/2016,home,12360,664,Southern Miss.,9,True,0,2,-2,loss,0 - 2,295180,416,0,1,5.0,0.0,5,1,0,1,4,0,21,19,0,0,0,0,0,0,0,0,0,1,0,84,4,5,0,1,0,1,1,1439099,2016
03/11/2016,home,12360,87,Butler,9,True,9,2,7,win,9 - 2,297038,416,0,1,6.0,0.0,6,2,2,1,5,0,26,23,0,0,0,0,0,1,0,0,0,0,1,99,4,9,1,0,0,1,1,1439099,2016
03/18/2016,away,12360,651,South Fla.,9,True,11,1,10,win,11 - 1,298731,416,0,1,8.0,0.0,4,1,0,1,10,0,29,28,2,0,0,0,0,0,0,0,0,0,0,114,4,10,1,0,0,1,2,1439099,2016
03/26/2016,home,12360,587,Rutgers,9,True,5,2,3,win,5 - 2,301531,416,0,1,6.2,0.0,6,2,2,3,5,0,29,25,1,0,0,0,0,0,0,0,0,0,1,117,5,10,1,0,0,1,2,1439099,2016
04/01/2016,home,12360,529,Oregon,10,True,3,2,1,win,3 - 2,302329,416,0,1,8.0,0.0,3,2,2,2,11,0,29,25,0,0,0,0,0,0,0,0,0,2,0,109,8,5,0,0,0,1,3,1439099,2016
04/08/2016,away,12360,539,Penn St.,9,True,7,0,7,win,7 - 0,304067,416,0,1,7.0,0.0,5,0,0,1,6,0,27,25,0,0,0,0,0,0,0,0,0,1,0,91,5,10,1,0,0,1,3,1439099,2016
04/15/2016,away,12360,559,Purdue,9,True,11,0,11,win,11 - 0,306056,416,0,1,9.0,1,9,0,0,0,4,1,36,33,1,0,0,0,0,2,0,0,0,1,0,117,7,13,1,0,0,1,1,1439099,2016
04/22/2016,home,12360,306,Indiana,9,True,2,3,-1,loss,2 - 3,308129,416,0,1,7.0,0.0,5,3,3,3,8,0,29,24,1,0,0,0,0,1,0,0,0,0,1,123,4,8,0,1,0,1,1,1439099,2016
04/29/2016,away,12360,418,Michigan,11,True,3,4,-1,loss,3 - 4,310084,416,0,1,1.1,0.0,4,2,2,2,1,0,10,7,2,0,0,0,0,0,0,0,0,0,1,48,1,2,0,0,0,1,0,1439099,2016
05/09/2016,home,12360,463,Nebraska,9,True,4,7,-3,loss,4 - 7,312593,416,0,1,4.1,0.0,7,6,5,0,3,0,22,21,3,0,0,0,0,1,0,0,0,0,0,77,4,6,0,1,0,1,0,1439099,2016
05/15/2016,away,12360,312,Iowa,9,True,1,5,-4,loss,1 - 5,313331,416,0,1,4.1,0.0,8,5,2,2,8,0,23,20,0,0,0,0,0,0,0,0,0,1,0,91,1,3,0,1,0,1,3,1439099,2016
05/21/2016,home,12360,392,Maryland,9,True,4,6,-2,loss,4 - 6,314000,416,0,0,0.1,0.0,1,1,1,0,1,0,4,2,0,0,0,0,0,2,0,2,2,0,0,10,0,0,0,0,0,3,1,1439099,2016
05/25/2016,home,12360,463,Nebraska,9,True,5,1,4,win,5 - 1,314230,416,0,1,8.2,0.0,3,1,1,2,1,0,32,30,1,0,0,0,1,0,0,0,0,0,0,105,11,14,1,0,0,1,0,1439099,2016
