App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,2.0,0.0,4,3,3,0,1,0,9,9,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,02/19/2021,away,15580,141,The Citadel,9,True,12,5,7,win,2016141,363,2479756,2021
1,1,2.1,0.0,4,5,1,2,5,0,15,12,0,0,2,1,1,1,0,0,0,0,0,63,2,0,0,0,0,1,2,1,02/23/2021,home,15580,489,N.C. Central,9,True,22,14,8,win,2034686,363,2479756,2021
1,0,1.1,0.0,4,3,3,1,1,0,8,7,0,0,0,0,1,0,0,1,0,0,0,31,1,1,0,0,0,2,1,0,02/28/2021,home,15580,514,Oakland,9,True,5,10,-5,loss,2034708,363,2479756,2021
1,0,2.0,0.0,2,1,1,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,21,1,2,0,0,0,2,1,0,03/05/2021,away,15580,48,Charleston So.,9,True,0,7,-7,loss,2034714,363,2479756,2021
1,0,1.0,0.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,9,0,1,0,0,0,3,0,2,03/14/2021,home,15580,485,Norfolk St.,9,True,1,2,-1,loss,2060163,363,2479756,2021
1,0,1.1,0.0,1,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,11,1,2,0,0,0,2,0,0,03/16/2021,away,15580,19651,High Point,9,True,2,9,-7,loss,2018275,363,2479756,2021
1,0,1.1,0.0,2,1,1,2,1,0,8,5,1,0,1,0,0,0,0,1,0,1,0,24,1,2,0,0,0,2,1,0,03/20/2021,home,15580,792,Winthrop,9,True,5,6,-1,loss,2018712,363,2479756,2021
1,0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,4,0,0,03/21/2021,home,15580,792,Winthrop,9,True,6,14,-8,loss,2018474,363,2479756,2021
1,1,1.1,0.0,3,5,4,1,0,0,9,5,1,0,0,0,0,1,0,0,0,0,2,29,2,2,0,1,0,1,0,0,04/01/2021,away,15580,1092,Gardner-Webb,9,True,2,10,-8,loss,2034729,363,2479756,2021
1,0,1.1,0.0,3,4,1,2,2,0,10,7,1,0,0,0,0,0,0,3,1,0,1,0,1,1,0,0,0,4,1,0,04/25/2021,away,15580,10411,USC Upstate,9,True,3,13,-10,loss,2025738,363,2479756,2021
1,0,1.0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,3,0,0,05/11/2021,home,15580,19651,High Point,9,True,8,1,7,win,2023526,363,2479756,2021
1,0,1.0,0.0,2,0,0,0,0,0,4,4,1,0,0,0,1,0,0,3,3,0,0,13,1,1,0,0,0,4,0,0,05/15/2021,away,15580,792,Winthrop,9,True,4,7,-3,loss,2024182,363,2479756,2021
1,0,2.2,0.0,2,2,1,1,2,0,12,9,1,0,0,0,1,0,0,0,0,1,1,36,2,4,0,0,0,4,2,0,05/20/2021,home,15580,48,Charleston So.,9,True,8,10,-2,loss,2079962,363,2479756,2021
